,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X12.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002142.CH.EQUITY,X17.HK.EQUITY,X000776.CH.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.563654344312798,0.0480834835146501,0.0303054187784279,0,0.0664822135435479,0,0,3.46944695195361e-18,0,0,0,0.0467448508706457,0,0,0,0.017869681062,0.0620536553652676,0,0,0,0,0,0.0686148019296871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.096484513916347,0,0,0,0,0,0,0,0,0,0,0.186039590614479,0.0406421094968501,0,0,0,0,0,0,0.0496986524428929,0.0902766118258607,0,0,0,0,0,0,0,0,0,0.168987809413582,0,0,0.328730507849055,0,0,0,0.0159587566323769,0,0.0274477227778214,0,0,0,0
X601939.CH.EQUITY,0.468132867870497,0,0,0.183418030598205,0,0.111253126728978,0,0,0,0.017106128911819,0.134323065686135,0,0,0,0,0,0,0,0,0,0,0.000817321736999592,0,0,0,0,0.00119293151774666,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00447179995881448,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.436912791684458,0,1.0842021724855e-19,0,0,-3.46944695195361e-18,0,0,0,0.176264781288074,0,0,0,0,0,0,0,0.127642270773237,0,0,0,0,0,0,0.0559442570295063,0.0424623245112451,0,0,0.0866186146044199,0.117993012677301,0,0,0,0,0,0,0,0,-0.0459804367103579,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.0932588314668462,0,0,0,0,0,0,0,0,0.247475802435289,0,0,0,0,0,0,0,0,0.470968994562124,0,0,0,0.0982930699511194,-0.288959773117259,0,0,0,0,-0.124851145906909,0.413961308279916,0,0,0,0,0,0,-0.186803990905267,0,-0.306096481865819,0,0,0,0.266039542636478
X601988.CH.EQUITY,0,0,0.284040511864467,0,0,0,0,0,0.010369559640266,0,0,0,0.079655661794952,0.0871879449692271,0,0,0,0.0425317324505289,0,0,0,0,0,0.401978540341425,0,0,0,0,0,0.00725896465748958,0,0,0,0.135818030794099,0,0,0,0,0,0.0557193261831663,0,0,0,0,0,0,0.00145327676662458,0,0,0.0394753212920622
X600036.CH.EQUITY,0,0.0990691965182931,0,0,0,0,0,0,0,1.38777878078145e-17,0.100223123297185,0,0.289715407506059,0,0,0,-0.0542904157526151,0.00585000516615101,0.0957637927456106,0,0,0,0,0,0.347998965399228,0,0,0,0,0.0363947875852775,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034120336015932,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.0114987195657757,0,0,0,0,0,0,0.107958545108347,0,-0.0644652253529108,0,0,0.249584454635464,0,0,0,0.0922963535023335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339363666870939,0,0,0
X601628.CH.EQUITY,0,0.0134613632504488,0,0.00352965276516704,0,0,0,0,0,0,3.46944695195361e-18,0.0291981728654845,0.194502817426057,0,0,0.0228352745904558,0.0161955585607113,0,0,-0.0455145957236489,0,0,0,0,0,0,0.243950414073035,0,0,0,0,0,0,0.255145887308431,0,0,0,0,0,0,0,0.129752793146141,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0.141860129022925,-6.93889390390723e-18,0,0,2.77555756156289e-17,0.00961855283858265,0.000938992508370835,0,0,0,0,0.112400560545732,0,0,0,0,0,0,0.0326020685293181,0.101826190086775,0.0188464750104198,0,0.0219060408011598,3.46944695195361e-18,0,0.078465303822085,0,0,0,0,0.112537992299954,0,0,0,0,0,-0.0217945118212801,0,0.164896805922495,0.224809076779445,0,0,0,0,0,0,0,0,0
