,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X601169.CH.EQUITY,X601881.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0.417202030800642,0.225231935556923,0.0348322390728242,0,0,-0.0939267653529516,0,0,0,0,0,0,0,0,0.0354706478219072,0,-0.0742106717000346,0,-8.67361737988404e-19,0,0,0,0.0399118112862114,0,0,0,0,0.101277053764326,0,0,0,0,0,0,0,0,0,0,0,0,0.408748003849606,0,0,-0.0442262183688019,0,0,-0.0534093818998759
X601318.CH.EQUITY,0,0,0,0,0,1.0842021724855e-19,0,0,0.0251907189241186,-0.00638189025744643,0,0,0,0,0,0.100415678906962,0,0,0,0.430573546754008,0,0,0,0,0,0,0,0,0,0,0.0854423932228725,0,0.147745306453069,0,0,0,0,0.141288287112322,0,0,0,0,0,0,0,0,0,0,0.0376313661290094,0,0
X601939.CH.EQUITY,0,0,0,0,0.665866080607066,0,0,0,0,0.00634107245899044,0,0.306119418572699,0,-0.0368103492453828,0.0441997235095834,0.0245237777917239,0,0,0.0232588625506468,0,0,0,0,0.0277981000247758,0,0.0460482317582162,0.0209416223761851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0592032416380588,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.16924230067765,0.176521076213029,0,0,0,0,0,0,0.345774481078386,0,0,0,0,0.114375370553493,0.0775661950327433,0,0,-0.0543378441185975,0,0,0,0.0295527572920478,0,0.0504337196740155,0,0,0.176497091737805,0,0,0,0,0,0,0,0,0,0,0,0.130427213473835,0,0,0
X601288.CH.EQUITY,0.175249174055066,0,0.831927887541471,0,0,0,0,-0.0739502500538299,0,0,0,0,0,0,0,0,0.0228019559389291,0,0,0,0.0119427223946861,0,0,0,0,0,0,0,0,0.0166945318395289,0,0,0,0,0,0.0556524186059897,0,0,-0.019279712099948,0,-0.17336898717555,0,0,0,0,0,0,0,0,0.0264210815927057,-0.0146810691050228
X600036.CH.EQUITY,0.230231508787404,0.0383348920692792,0.216992364993272,0,0,0,0,0,0,0,0,0,0,0,0,0.183103390826713,0,0,0.0291736462272513,0,0,0,0,0,0,0.240880320833615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212772676898471,0,0,0.0101033838582351,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,0.148041046441403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0630974422306687,0,0,0,0,0,6.93889390390723e-18,0,1.73472347597681e-18,0.00797669707439034,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.050906434080942,0,-0.040439307741262,-0.0647096348911973,0,0.916843004675085,0,-0.0796554181824941
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.270309909922572,0,0,0,0.10070859450243,0,0,0,0,0,0,0,0.216119557486344,0,0,0,0,0,0,0,-0.0781197715571305,0.0562856951640852,0,0,0,0,0,0.0462105425319924,0.059012877303002,0,0,0,0,0,0.167080019623316,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.075919577473246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295675872988495,0.0648218264630542,0,0,0,0,0,-0.252993050449404,0,0,0,0,0,0,0.0697278620853961,0.341179666152511,0.104199825788285,0,-1.73472347597681e-18,0.0589214865402928,0,0,0
X388.HK.EQUITY,0,0.0077480577548947,0,0.13551338013899,0,0,0,0.122861889992865,0,0,0,0,0,0,0,0,0,0,0,0,0.109242575455076,0.426682049750044,0.0551609965636238,0,0,0,0,0,0,0,0,0,0,0.0658427233430958,0,0,0,0.0826907131700384,0.278762129441561,0,-0.305449320691904,0,0,0.0417915914633826,0,0,0,0.0160395067445065,0,0,0
X600030.CH.EQUITY,0,0,0,0.0209267102062515,0,0,0,0,0,0,0,0,0,0.40998588853972,0,0,0.006945028297289,0,0,0.12603302999857,-0.000997239436327542,0,0,0,0,0,0,0,0,0,0,0,0.00988487946554725,0.241278377254249,0,0,0,0,0.190614115679569,0,0,-0.0168932604280461,0,0.0364192676680798,0,0,0.11082963013722,-0.083269795819046,0,0,0
