,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X600000.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X601881.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.130603441882161,0,0,0,0,0,0,0,0,0,0,-0.121323227025529,0.586987981519633,0,0.843908545735133,0,0.055010780269844,-0.113663135728012,0,0,-0.129932424298687,0,0,0.00432403511797136,0,0,-0.0865009169993778,0,0,0,-0.345139259844079,-0.0628356230946511,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,-6.93889390390723e-18,0,0,0,0.0430921118792294,0,0,-0.0172395192669449,0,0,0,0,0.0635341507126967,0,0,0,0,0.295088908948698,0.024996829903981,0,0,0,0,0,0,0,0,0,0.106297998385671,0,0,0,0,0,0.655606168091799,0,0,0,0,0,0,0,-0.0209317002118542,0.0261942333954008,0,0,0,0,-0.0470490775899627
X601939.CH.EQUITY,0,0,0,0.787643050754987,0.0698053677789383,0,0.058861330944991,0,0,0,0,0,0,0.0298477888383632,0,0,0,0,0,0,0,0,0.00385201878273435,0.00692451197773231,0,0,0,0,0,0,0,0.0753506488697791,0,0,0,0,0.0035521655090197,0,0,0,0,0,0,0,0,0,0,0,0.0341044333980389,0,0
X601288.CH.EQUITY,0.0273738651196007,0,0.89692797719343,0,-0.0663392654360681,0,0,0,0,0,0,0,0,0,0.00554801272298014,0,0.0370353953130245,0.103747654728294,0,0,0,0,0,0,0,-0.0678801925715099,0,0.0495468013245126,0,0,0,0,0,0,0,-0.0992973388828836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0327092525490247
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0683723079362281,0.860524255981464,0,0,0,0,0,0,0,0,0,0,0.101393063845539,0,0,0,0,0,0,-0.0685939283352307,0,0,0,0,0,0,0.168906657129989,0,0,-0.075066630190006,0,0,0,-2.71050543121376e-20,0,0,0.00980846977925451,0,0,0,0.0404539238450753
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21494635192237,0,0,0,0,0,-0.243503001441262,-0.21228544876788,0,0,0,0,0,0,0.0198189367934258,-0.0917250526220665,0,0,0,-0.052897735335349,0,0,0,0,0,0,0,0,0,0,0,0.0393614754019681,0,0,0,0,0.00876001380242835,0
X600036.CH.EQUITY,0,0,0.300551414843342,0.0739312412851572,0,0,0,0,0.0690236009347091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021362698156081,0.0661070644585642,0,0,0,0.43858460086398,0,0,0,0,0,0,0,0,0,0,-0.0272677757000664,0.0590282572225404,0,0.0658707991935042,0,0,0,0.0344745047749546
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.345511332442838,0.0534029258308351,0,0.0702074888300056,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,-0.212255733008502,0,0,0,3.46944695195361e-18,0.026205883179254,0.218795552410889,0,0,0,0.0805287401151005,0,0,0,0,0.0175838714154143,0,0,0.010394197625094,0.0566496402304974,0,0,0,0.43197263340614,0,0.0301216221255379,0,0.12763202702986
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0270199718800137,0,0,0.3396241604278,0,0,0,0,0.049559147958021,0,0,0.548002934982605,0.00481945485574455,0,0,0,0,0.278223211701714,0.0450663773887676,0,0,0,0,0,0,-0.369301932742084,0,0,0.121760306433964,0,-0.0966607006965657,0.0328035830186665,0,-0.041868574989916,0,0,0,0.154493682782588
X388.HK.EQUITY,0,0,0,0,0.474386707734519,0,0,0,0,0,-0.182207684245683,0,0,0,0,0,0,0,-0.30451973730941,0,0,0.0945437443244378,0,0,0,0.289718122617729,0,0,0,0,0,0,0,0,0,0,0,0.226877105004117,0,-0.0633544856902633,0,-0.247017031152048,0,0,-0.0336859056471175,0,0,0,0,0,-0.0619007005623611
