,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.208291205691696,0,0.106640377699536,0,0,0,0,0.273081081061877,0.0495246888093409,0,0,0,0,0,0,0,0,0.130764667429468,0,0,0,-0.0440621611995773,0,0,0,0,0,0,0,0.1000953625058,0,0,0,0,0.0545469068815554,0,0,0,0,0,0,0,0,0,0.011894147759609,0.055124773962486,0,0,0,0
X601939.CH.EQUITY,0.457995198344613,0,0,0.0181869137580904,0,0,-0.0318932348209802,0,0,0,0.19264622349263,0,0.226683795800489,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00854188906856736,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.165270686188061,0,0,0,0,0,0,0,0,0.0301701660311417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149665667669601,0,0,0.0800571502424141,0,0.175627321289924,0.201158564190339,0,0,0,0
X601288.CH.EQUITY,0.425960812799053,0.0833411390755339,0.0660821804501585,0,0.162816267394334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311575602066311,0,0,0,0,0,0,0,0,0,0,0.08892229712392,0,0.0523142249154707,0,0,0,0,0,0,0,0.0599279093204387,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.577387323917031,0,0,0,0,0,0.200012035822981,0,0,0,0,0,0,0.249219711405616,0,0,0,0.0128722006691836,0,0,0,0,0,0.00547406305046768,0,0,0.0541400858492266,0,0,0,0,0,-0.132105279544486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.0216993677953971,0,0,0,-3.46944695195361e-18,0,0,0,0,0.415391894520797,0,0,0,0,0,0,0,0,0,0,0.0541550690223901,0,0.125594371987503,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0.0850113854765909,0,0,0,0,0.0600137199957876,-2.16840434497101e-19,0,0,0,0,0,0,0.26955778237069,0
X1299.HK.EQUITY,0,0,0,0,0,0.113976591537679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535599161755642,0,0.200965659677921,0,0,0.054102007507558,0,0,0.194240528056752,0,0,0,0,0,0,0,0,0.00136382061301464,0,0,0,0.190278737461611,0,0,0
X5.HK.EQUITY,0,-0.229159407871652,0,-0.0289991083433201,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,-0.281046326987365,0,0,0,1.22300135464662,-0.813304928595784,0.197596011754782,0,-0.00660585957994474,0.386803449793257,0,0,0,0,0,0,0,0,0,0,0,0.426714796955733,0,0,0,0,0,0,0,0,0,0,0.1361124157114
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0467819211340693,0,0,0,0,0,0,0.123677995817728,0.282837655847753,-6.93889390390723e-18,0.11130407077558,0,0,0,0.154742312581952,0,0,0.0665830705594702,0,0,0,0,0,0,0.0273982967726195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0556366317019981
X601658.CH.Equity,0,0,-0.0622707967965686,0.619836089296364,0,0,0,0,0.0332561634706917,0,0,0,0,0,-0.451632632276769,0,0,0,0,0,0,0,0.147972240017718,0,0.0902600596414227,0,0,-0.00598593128324587,0.853158637280094,0,0,0,0,0,0,0,0.0701093858159744,0,0,-0.141388885059526,0,0,0,0,0,0,0,0,0,-0.0923697543188413,0
X601328.CH.EQUITY,0,0,0,0.237390255906408,0,0,0,0,0,-0.0843936980129908,0,0,0.219371181475801,0,0,0.0257459321325309,0,0,0,0,0.225296297280708,0,0,0,0,0,0,0,0,0.056187575457942,0.188092405841387,0,0,0.111771561057661,0,0,0,0,0,0.0211911897487994,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0.0887865688621362,0,0,0,0.276573919494122,0,0,0.0457300229887851,0,0.0416665861628714,0,0,0,0,0,0,0,0.0142088696090722,0,0.0201759933370207,0,0,0,0,0,0,0,0,0,0.198414716959087,0,0,0,0,0,0,0.0274867557892751,0,0,0,0.00988643350311778,0.0148750172560829,0,0,0.186941501323253,0.0671867666764224,0,0,0.0480650591638647,0.0069216576585182
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.321068090283105,0,0,0,0,0,0,0,0,0,0.22340819193118,0,0,0.0260807254256888,0,0.192649498021163,0,0,0,0,0,0,0.00681939137068435,0,0,0,0,0,0.0558420995932121,0,0.0495194332051227,0,0,0,0.0829976851368908,0.0465044558551484,0,0,0,0,0
X000002.CH.EQUITY,0,0,0.182814270583157,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0264359509143431,0,0.0011528631341605,0,0,0.492457216988359,0,0.207681569240704,0,0,0.168260627545202,0,0.00193610845910316,0,0,0,0,0,0,-0.0662978938601771,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0.216276356056762,0,0,0.00533451250565214,0.46387698181872,0,0,0,0,0,0,0,0,0,0,0,0.0309299559251436,0,0,0,0,0,0.0362649648029763,0,0,0,0.0084632416169494,0,0,0,0.0153761694247794,0,0,0,0,0,0,0,0,0,0,0.00180908144894431,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.423003505206286,0,0,0,0,0,0.156557507126373,0,0,0,0,0,0,0.08770929132505,0.121851446542769,-0.0252273263436151,0,0,0,0,0.151583574226558,0,-0.188699166063232,0.124065868617026,0,0,0.117957443373087,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0850524897834664,0,0,0,0,0.0015733379816861,0.0186903175836831,0,0.24684140548333,0.240233865151185,0,0,0,0,0,0,0,0,0,0,0.298610667639646,0,0,0,0.125298267503748,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0.0443731230321285,0,0,0.0856415078185855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179467795097638,0.00918726392110293,0.479900743342811,0,0,0,0,0,0,0.0616643746150583,0,0,0,-0.0873212012285009,0,0,0,0,0,-1.73472347597681e-18,0.0583369819377844,0,0,0,0
X000001.CH.EQUITY,0,0,0.491984894629631,0,-6.93889390390723e-18,0,0,0,0,0.0585321823761362,0,0,0,0.0251816849972061,0,0,0,0,0,0,3.46944695195361e-18,0,-0.0321481483317044,0,0.0042581203624713,0.0712004606749692,0,0,0,0,0,0.0510800049094667,0,0,0,0,0,0,0,0.144209587910255,0,0,0,0,0,2.77555756156289e-17,0.164673774177686,0,0,0,0
X601601.CH.EQUITY,0,0,0.0357142047115907,0.0753982367209788,0,0.0266151673548625,0.0347908076838209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431646298389906,0,0,0,0,0,0,0,0,0,0,0.00138532012088372,0,0,0,0,0,0,0,0,0,0.123292254540118,0,0,0,0,0.182431178970333,0,0,0
X600016.CH.EQUITY,0,0.0744961334355786,0,0.123439962562787,0,0,0,0,0,0,0.240794169354729,1.38777878078145e-17,0.130810906941749,0,0,0.0349447868261123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124292263477515,0,0,0,0,0.265878205037629,0,0,0,0,0
X601319.CH.EQUITY,0,0,0.0245454109429276,0,0,0,0,0,0.111674230705504,0,0.234855902157776,0,0.0246575482830219,0,0,0,0,0,0.0188267393200302,0.121206011499913,0,0,0,0,0,0,0,0.0757391363755967,0,0,0,0,0,0.245186764507055,0,0.00611561415948803,0,0,0,0.0347630650830593,0.0418746100621013,0,0.0512984856931262,0,-6.93889390390723e-18,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,-0.0449102916703007,0,0.314664786388715,0.280970123173061,0,0.0427832790710627,0,0,0,-0.161058157632844,0,0,0,-0.0895244142683613,0,0,0,0,0,0.625253051618887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0.00216842143067326,0,0.179304103131938,0.0693996508625877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364081108045409,0,0,0,0,0,0,0,0,0,0,0,0.330703979395431,0,0.0363173661399765,0,0,0,0,0,0,0,-6.7762635780344e-21,0,-6.93889390390723e-18,0,0,0,0.0348785183963575
X601066.CH.EQUITY,0,0,0,0,0,0,-0.260147977589768,0.154434190982392,0,0.14854351179863,0,0,0,0,0,0.285015107895263,0.433690160767259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0703864183588778,0,0,-0.0110205724415496,-0.058916933843019,0,0.187607573806781,0,0,0.15291537969781,0,0,0,0,0,0,0.131439289207153,0,0
X601998.CH.EQUITY,0,0.0539033697964935,0,0,0.162440014867535,0,-0.049830350098571,0.00971969824659251,0,0,0,0,0.123187487238588,-0.0280244528957597,0,0,0,0,0,0,0,0,0,0,0.0187809425780757,0,0,0,0,0,0.148867908648431,0,0,0,0,0,0,0,0,0.00617778308145599,0,0,0,0,0,0.545348674438241,0,0,0,0,0
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.0919985334139861,0,0,0,0.297935107131957,0,0,0,0.481410875446671,0,0,0,0,0,0,0,0,0,0.194742466993684,0,0,0,0.0142056750181139,0,0,0,0,0,0.0931684445449809,0,0,0,0,0,-0.101655294506933,0,0,0,0,0,-8.67361737988404e-19,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.154721483811513,0,0,0,-0.299020594650456,0,-0.0284449178047372,0,0.0257606326487523,0,0,0,0,0.0350110348225335,0.0169818865081653,0.176024981173181,0,0,0,0.423123240671892,0,0,0,0,0,0,0,0,0,0,0.145944665753527,0.164064527287712,-0.125666672880448,0.134154808232247,0,0,0,0.19596539407115,0,0,0,0,0,0
X2007.HK.EQUITY,0,0,0,0,0,0,0,0.0107378960267205,0.143946289672833,0.0578009650784915,0,0,0.0933885961672599,0,0,0,0,0.146898519410335,0,0,0,0,0,0,0,0,0.232388184328235,0,0,0,0,0,0,0,0,0.209894442947951,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192327434843555,0
X600048.CH.EQUITY,0,0,0,0,0,0.174542472625706,0,0.0274538998557645,0,0,0.0689434668085358,0,0,0.601348538303207,0,0,0,0,0.0479253917767716,0,0,0,0.0760857668994424,0,0,0,0,0,0,0,0,0,0,0,0,0.0129261976279626,0,0,0,0,0,0,0,0,0,0,0,0.036358128790023,0,0,0
X601818.CH.EQUITY,0,0,0.0967547373603129,0.0844498333708268,0.0922629312225806,0,0,0,0,0,0.426330351193677,0.24186588302375,0,0,-0.0216188043677778,-0.0173856004656234,0,0,0.0265302849944452,0,0,0,0,-0.0187666800167009,0,0.0871136232649681,0,-0.0237957726578349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0576905430512388
X1113.HK.EQUITY,0,0.023538521955726,0,0,0,0,0.0422152709600186,0,0,0.0576140487917233,0,0,0,0,0.0732533334576301,0.148715324755495,0,0,0.0392871965444253,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.350299006695562,0,0,0,0,0,0.277620920248297,-0.0377429375389183,0,0,0,0,-0.0999666541428298,0,0,0,0,0,0.150065259869111,0,0,0,-0.0032174723822216
