,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600030.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0.0121596947876574,0,0,0.0390978347478867,0,0.295210785380887,0,0,-3.46944695195361e-18,0,0,0.115186287853359,0,0,0,0,0.110725715361436,0,-0.00353903085879688,0,0,0,0,0,0,0,0.0573226558386119,0.280298809147131,0,0,0,0,0,0.0523047568975443,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.018210454349174,0,0,0,0
X601939.CH.EQUITY,0.265679091023229,0,0,0,0,0,0,0,0,0,0,0,0,0.42675838488808,0,0,0,0,0,0.106818719324462,0.0559675644049351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0464379408409592,0.0402866976857624,0,0,0.0213474479034702,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0.2104009536713,0,0,0,0,0,0,0,0.164983176112862,0,0,0,0,0,0,0.214438728669985,0,0.117671935032838,0.0949407514849502,0,0,0,0,0,0,0,0,0,0,-0.0342032597250225,0.0815335693381312,0,0,0.0291086338910078,0,0.112666180559411,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017258572723268,0,0
X601288.CH.EQUITY,0.344152597178647,0.00646913901513986,0,0,0.502310750691905,0,0,0,0,0,0,0.0118028531042403,0,0,0.0403782926323204,0,0,0,-0.032966682883344,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171156603728118,0,0,0,0,0,0,0,0,0.0949693541805624,0.00787572228150459,0,0
X601988.CH.EQUITY,0,0,0.12351052593059,0,0,0,0,0,0,0,0.109759938838103,0,0,0,0,0.107442781322155,0,0.0647848614953901,0,0,0,0,0,0.0461764337090678,0,0,0,0,0,0,0,0.124611733332248,0,0,0.105974184950482,0,0,0,0,0,0,0,0,0,0,0.243590307888809,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0.0088144428874915,0,0,0,0.120581370551153,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.359205269794927,0.233750239985055,0,0,0,0,0,0,0,0,0,0,0.429414076631593,0,0,0,0.384715842048349,0,0,0,0,0,0,-0.369586570707946,0.169948769862464,-0.182394558692841
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.0886151961350643,0,0,0,0.274440555445089,0,0,0,0.14248224760565,0,0,0,0,0,0,0,0,0,0,0,0.0840612382408673,6.93889390390723e-18,0,0.203469904594702,0,0.108533891070372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0558535544166992,0,0
X1299.HK.EQUITY,0,0.066741861254078,0,0,0,0,0,0,0,0,0,0.0925331070578306,0,0,0.0583852078347089,0,0,0.288194018521618,0,0,0,0.0399835973146221,-1.38777878078145e-17,0,0,0.0606775419138497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.387222667258574,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206213950261714,0,0,0,0,0.00855611807630276,0,0,0,0.0910681140102438,0,-0.020199422186535,0,0,0,0.248974908796174,0,0,0,0.104362100523984,0,0,0,0,0,0,0,0,0.0326833729984244,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.117882021521618,0,0,0,0,0,0.18652779333557,0,-0.106028030069955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0771492063252825,0,0,-0.225416636090145,0,0,0,0,0,0,0.695108886434445,0,0,0,0,0,0,0.470756523297505,0,-0.161506890920126,0,0,0
