,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X001979.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0.00417622592928694,0,0.231543586523404,0.0831455133314039,0.00281633337990643,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.151336113780944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0948788977930984,0.0235506960031924,0,0,0,0.0160893391009786,0,0.142443924261003,-0.0341837330307107,0.0386619753205619
X601318.CH.EQUITY,0,0,0,0.125540624167397,0,0,0,0,0.110742963526687,0,0.014811182021187,0,0.093388276157745,0,0,0.081409642801805,0,0,0,0.299773851229866,0,0.092172202288852,0,0,0,0,0,0,0,0,0.142128607467826,0,0,0,0,0,0.0428808966988111,0,0,0,0,0,0,0,0,0,0,0,0.109091645208591,0,0,0
X601939.CH.EQUITY,0,0,0,0,0.12609359144261,0,0,0,0,0,0.0955894880714107,0,0,0.101428298905309,0,0,0,0,0,0,0.00131603802002998,-0.0303316856014179,0.535925850907067,0,0,0,0.167151675272605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.201327588985516,0,0,0,0,0.135926099216085,0.108131032708548,0,0,0,0,0.18334958093906,0.0943933064744904,0,0,0,0,0,0,0,0,0,0,0.26192774764017,0,0,0,1.73472347597681e-18,0.0714054383523905,0,0,0,0,0,0,0,0,0,0.0251562978977446,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.235189156090505,0,0,0.114963111979112,0,0.239000775073643,0,0,0,0,0,-0.0335473705618894,0,0.169571710671193,0,0,0,0,0,0,0,0,0,0.0238156115217987,0,0.10074973848688,0,0,0,0,0,0,0,0,-0.046539257418739,0,0,0,0,0,0.0853650473430574,0,0,0,0.0763202846753865,0,0,0,0,-0.0506820908320576
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.112860767514442,0,0,0,0,0.100758593554753,0,0,0.0983681447231977,0,0,-0.0943932180099807,0,0,0,0,0.00855315518438475,-0.042945327045519,0,0,2.77555756156289e-17,0.717843753186539,-0.0101538163745519,0,0,0,0,0,0,0.0545724373486211,0,0,0,0.185004799875812,0,0,0,0,-0.0760252069608844
X1299.HK.EQUITY,0,0,-0.00617806684833613,0,0,0,0,-0.0536068175758002,0,0,0,0.208160404300006,0,0,0,0.0101632566693361,0,0,0,0,0,0,0,0,0,0.150656861538017,0,-0.0669902443197939,0,0,0,0.102621143625036,0,0,0,0,0,0,0,0.109313624108198,0,0,0.120648195316837,0.272876051686383,0.0482913157748498,0,0,0,0,0,0,0.0216609217772303
X601988.CH.EQUITY,0,0,0.030006011277506,0.207862082953836,0.216509766093762,0,0,0,0,0,0,0,0.0210415566364294,0,0,0,0,0.240208404689982,0,0,0.0159724121304149,0,0.0187914019470737,0,0.122901587204396,0.163674287388621,0,0,-0.0083704300528925,0,0.1633331247081,0,0,0,0,0,0.0440056233324582,0,0,-0.0283789798218991,0,0,0,0,0,0,0,0.0368473163222067,0,0,0,0
X5.HK.EQUITY,0,0.0522939035640035,0,0,0,0.0461865845890682,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123941970567553,0,0,0,0.105097002855372,0,0.12167706882226,0,0,0.00766601006389897,0,0,0,0,0,0,0,0.0447246705083721,0,0.273741689113033,0,-0.0583749141843368,0,0,0.158550417879026,0,0,0,0,0.0959282672946479,0,0,0
X601166.CH.EQUITY,0,0,0.0447666965452599,0.02348964195771,0,0.008371327088505,0,0,0,0,0.027457969670882,0,0.125525293738257,0.0835915752656214,0,0,0,0,0,0,0,0,0,0,0.165127024865709,0,0,0.400649801015804,0,0,0,0,0,0,0.0344748927682476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0.352870808508299,0.084240112972648,0.0175591081298838,0,0.0420912878152004,0,8.67361737988404e-19,0,0,0.293436462933639,0,-0.0361010098963063,0,0.168369968204454,0,0,0,0,0,0,-0.0141169930385793,0,0,0,0,0,0,0.169485472578076,0.055679699986245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.120377601347585,0,0,0,0,0
