,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.119848685831089,-0.0884113812382542,0,0,0,0,0,0,0.411017317965572,0,0,-0.131646175211229,0,0,0,0,3.46944695195361e-18,-0.107892695335955,0,0,0,0,0,0,0,0,-0.0126123643333188,0,0.70876182794384,0,0,0,0,0,0,0,0,-0.0361793738876374,0,0.032597896786017
X601318.CH.EQUITY,0,0,0,0,0,0,0.0932788967336849,0.0480533870168148,0.149218744412433,0,0,0,0,0.106135743907157,0,0,0,0,0.091300050606221,0,0.102730122596267,0,0,0,0,0,0.0119922519530519,0,0,0,0.0460696238584457,-0.0145259857879099,0,0.0313806088791991,0.0685976836792414,0,0,0,0,0.1979396902775,0.0713757225035602,-5.42101086242752e-20,0,0,0.0676532740322857,0,0,0,0,0,0
X601939.CH.EQUITY,0.281463281311926,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0130718945500216,0,-0.00875395860251176,0.0698018160512527,0,0,0,0,0.0891756432499526,0,0,-0.317479932967389,0,0,0,0,-0.0169258734982036,0,0,0,0,-0.0583123261889059,0,0,0,0,0.579148684699699,0,0.128756468365818,0,-0.0277520023694634,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,-0.167269292038803,0,0,-0.00718676867941847,0,0,0.431281032074612,0,0,0,0.3587334426556,0,-0.0597212105214594,0,0,-0.154217897888226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00150967780469947,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.147325965277077,0,0.166398232362194,0,0,0.153940782355964,0,0,0,0.215907477455299,0,0,0.0933232388928041,0,0,0,0,0,0,0,0,0,-0.174583771274345,0,0,0,0,0,0,0,0,0,0.147776086577419,0,0.0681937088636504,0,0,0,0,0,-0.0756776316738875,0,0,0.148995131892195,0,0
X601988.CH.EQUITY,-0.0368492072930488,0,0,0,0.404704698370808,0,0,0,0,0,0,0,0,0,0,0,0.0014823183874843,0,0,-0.165639543358944,0,0,0,0,0.342891120970793,0,0,0,0,0,0,-0.336762243805596,0,0,0,0,0,0,0,0,0.00216126846810499,0,0,0,0.0258753756910637,0.130392612542806,0,0,1.73472347597681e-18,0,-0.0433850831507703
X600036.CH.EQUITY,0,0.268514983145614,-0.0603241130810084,0,0,0,0,-0.127886029812009,0,0.501573146843508,0,0,0,0,0,0,0.0907036642686073,0,0,0.27929615495921,0,0,0,0,0,0,0,0,0.108531048927323,0,0,0,0,-0.134441666686901,0,0,0,0,0,-0.0616145290907597,0,0,0.229148885034848,0,0,-0.0768111324563129,0,0,0,0,0
X1299.HK.EQUITY,0,0,0.0263243125232225,0,0.246483443873144,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.0683645889880959,0.0478854777337673,0,0,0,0,0,0,0.246793420650001,0,0.0135851457666696,0,0.0924771647064926,0,0,0,0.0399387896809886,0,0,0,0,0,0,0,0,-0.222898282873285,0,-0.111413896860133,0,0,0.0620675451032983,0,0,0
X601628.CH.EQUITY,0,0.121165193675054,0.0164569772945391,0.071976731863848,0,0,0,0,0,0,0,0,-0.0397143403175742,0.298592804052093,0,0,-0.0264371913740673,0,0,0,0,0,0,0,0.143228163051762,0,0,0,0,0,0,0,0,0,0,0.205499390115121,0,0,0,0,0,0.188626553547822,0.0173373403871472,0,0.059890077318226,0,0,0,0.0421030637571049,0,0
X601328.CH.EQUITY,0,0,0,0.0188354197295372,0,0,0.592702015161369,0,0,0,0,0,0,0,0,0.114926289956092,0,0.123489075270198,-0.219721419700222,0.225060000489401,0,0,0,0,0,0.208946121855254,0,0,0,0,0,0,0,0,0,-0.162153296168977,0,-0.26778836886911,0,0,0,0.0164383796038442,0.145437187337531,0,0,-0.0595332799904065,-0.0321072230784043,0,0,0,-0.0575210991374861
