,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X2388.HK.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X002142.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.454094005087005,0,0.104395926024575,0.0839732642678348,0,0.0438961156721798,0,0,0,0,0,0.0398358036468451,-0.00874665066742202,0,0,0,0.0665305672673324,0.0442653870582561,0,0,0,0,0,0,0.105431222095238,0,0,0,0,0,0.0171043536646401,0,0,0,0,0,0,0.00984522911450384,0,0,0,0,0,0,0,0,0,0,0.0131223356638327,0
X601939.CH.EQUITY,0.181426947092932,0,0,0.256742062460867,0,0.340940084632987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0757014432321749,0,0,0,0,0,0.119021349473718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0.0860142702827651,0,-1.38777878078145e-17,0,0,0,0,0.00711072975982909,0.0591621603127143,0,0,0,0,0,0,0,0.114063940667684,0.0256168041404635,0,0,0,0,0,0,0,0,0,0,0,0,0.0887726838482587,0,0.167777707191176,0.0316731291877221,0,0,0,0.109687908175426,0,0,0,0,0,0,0.219715183603998,0,0,0,0,0
X601288.CH.EQUITY,0.21731852148132,0.0754108225190995,0,0,-0.0155176015296827,0.0162490971107156,0,0,0,0.156029585635146,0,0,0,0,0,0,0,0.11890020793751,0,0,0,0,0,0,0.00647237883002129,0.270874475976937,0,0.0731061066226661,0,0.0687947000341091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.135854435985776,0,0.0409779781929403,0,0.250442270098073,0.0813900639794042,0,0,0,0.376782604950624,0,0,-0.18934346030653,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.10133052836726,0,0,0,0,0,0,-0.26712053190435,0,0,0,0,0,0,0,-0.497569615263615,0,0,0,0,0,-0.322061079479064
X601988.CH.EQUITY,0.0130358920323626,0.271093384695867,0,0,0,0,0,0,0.0265946854947897,0,0,0,0.109301727565194,0,0,0,0,0,0,0,0,0,0.607808149206858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0296883806107262,0.0494709988558174,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0.0136608128995126,0,0,0,0,-0.00215707149904324,0,0,0,0,0.047707372773791,0,0,0,0,0,0,0.731060088695915,0,0,0,0.139067216048739,0.00315994353095007,0,0,0,0,0,0,0,0,0,-0.00173547053739586,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.264925130159496,0,0,-0.158328064466282,0,0,0.11696916459413,0,0.0713007952513359,0,0,0,-0.130086491561936,0,0.267004632328373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532776768919248,0,0,0,0,0,0,0,0.0102595626127253,0,0,0,0.279815319071365,0,0
X601628.CH.EQUITY,0,0,0.147173219402318,0.0772273347906294,0,6.93889390390723e-18,0,0,0,0,0.0574389338202263,0,0,0,0,0,0.0728691516934276,0.0969079978960219,0,0,0,0,0,0,0,0.0762613403403326,0,0,0,0,0,0,0,0.0335526212033504,0,0.23031072587838,0,0,0,0,0,0,0.117092588709822,0,-0.03993530744078,0.0884066545975433,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0665083847477993,0,0.000897679006910924,0,0.0468399576774245,0.0057855355552471,0,0,0,0.116053813340407,0,0,0,0,0,0,0,0,0.0128722770719658,0.200600379312011,0,0,0,0,0,0,0,0,0,0.150601992325569,0,1.73472347597681e-18,0,0,0,0,0.170693809599794,0.26713857175392,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0
