,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601066.CH.EQUITY,X601328.CH.EQUITY,X300059.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X001979.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0.217061325841184,0,0,0,0,0.394569424224664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265769045590599,0,0.0258787028381957,0,0.0126691228880044,0,0,0,0,0,0.068721775181567,0.0539597349879693,0,0,0,0,0,0,0.0268714851920366,0,0,0,-0.0946076426042708,0,0,0
X601318.CH.EQUITY,0,0,0.246877039466799,0,0,0,0,0,0.0804508840407935,0,0.0748755410607691,0,0.0153412223012852,0,0.181296181515544,0,0,0,0,0,0,0.0581579992982653,0,0,0,0,0,0.191311423045929,0,0,0,0,0,0.0500197715041311,0.0215822669870146,0,0,0,0,0,0,0,0,0,0.0623699682321186,0,0,0.0368075242492887,0,0,0,0
X601939.CH.EQUITY,0.285247968677717,0.222897216370684,0,0,0,0,0,0.497143019384485,0.0806788219528656,0,0,0,0,0,0,0,0,0.0303288529967612,0,0,0,0,0,0,0,0,0,0,0,0,-0.021022831672314,0,0,0,0,0,0.0560313798162516,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188471776822316,0
X600036.CH.EQUITY,0,0,0,0,0,0.152015744386047,0,0,0.0605826525208234,-0.101948354963597,0,-0.101269282401496,0.152708742027577,0,0,0.156753045253117,0,0,0,0.163827144514883,0,0,0,0,0,0.403841149575086,0,0.0349869803802049,0,0,0,0,0,0,0,0,0,0,0,0,-0.0735346359401572,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.0309020923921145,0,0,0,-8.67361737988404e-19,0.523725952228559,0,-0.0662877437928333,0,0.00682797842550179,0,0,0,0,0,0,0.0167671518099696,0.0420129597620501,0,0,0.0733812382394452,0,0,0,0.109508243901781,0.111863818385442,0,0,0,0,0,0,0,0,0.0589337013660713,0,0,0,0,0,0,0,0,0,0,0.0216926071988588,0.0127094460804688,0.0287698509248916,0.0372950172119944,0
X1299.HK.EQUITY,0,0,-0.0810747086278797,0,-0.0155436097344567,0,0,0,0,0.219334711932041,0,-0.0627298158312202,0,0,0,0,0,0,0,0,0,0,0.170913248929033,0,0,0,0,0,0,0,0.0232110486269636,0,0,0,0,0,0.130855842662801,0.027029376060813,0,0.206522006616879,0,0.205347262716765,0,0,0,0,0,0,0.199720941763982,0,-0.0783368691810426,0
X601628.CH.EQUITY,0.0761988957450922,0,0,-0.00341427982279883,0,0,0,0,0,0,0,0,-0.00275429546294308,0,0,-0.180628618926047,0,0,0.260712477381736,0,0,0,0,-0.109108954743745,0,0,0,0,0,0,0,0,0,0,0,0.589580693737321,0,0.0510089262689166,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,-0.0580947776150616
X601988.CH.EQUITY,0,0,0.075123779575451,0,0.441494871963929,0,0,0,-0.0912134978614253,0,0,0,0,0,0,0,0,0.27931764558318,0,0,0,0,0,0.0456382206809212,0,0,0.0832089147654538,0,0,0,0,0,0,0,0,0,0,0.00191660371010272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0.0521826029792363,0,0,0,0,0,0,0,0.196825478336186,0,0,0,0,0,0,0,-0.00774678509019223,0,0,0,0.217470383043572,0,0.0671994280111844,0,0,0,0,0,0,0,0,0,0,-0.114822855574848,0.184148863190845,0,0,0,0.218395082396802,0.184428464761198,0.0397919232779729,0,0,0,0,0.114997809698927,0,0,0,0
X388.HK.EQUITY,0,0,0,-0.194696619812933,0,0.418587672870595,0,0,-0.173158519594864,0,0,0,0,0,-0.0392368033773552,0,0,0,0.352640006535915,0,-0.170266339900358,0,0,0,0,0,0,0,0,0,0,0.181271481371562,0,0,0,0,-0.0319601179672132,0,0.0389443647321197,0,0,0,0,0.0340312000846498,0,0,0,0,0,0,0.190891791028269,0
X601166.CH.EQUITY,0,0,0,0.318128045285593,0,0,0,0,0,-0.000506106509291553,0,0.12492767118424,0.449418968951375,0,-0.0776123368145244,0.0597529675923372,0,-0.0340005185653318,-0.160796117739037,0,-0.0867701861876001,0,-0.023645103904529,0,0,0,0,0.152670836497634,0,0.000243000132452915,0,0,0,0,0,0.0605197551283339,0.121721144042732,0,0,0,0,0,0,0,0.0459623120393484,0,0,0.0245586730656661,0,0,0,0
X601658.CH.Equity,0,0,0,-0.237887963161875,0,-0.0775853847638008,0.0620792167895496,0.445422542702232,0,0,0.368824256138829,0,0,0,0,0,0,0.277478972214792,0.203272306574831,0,0,0,0,0,0,0,0,0.0655526252167943,-0.392639992854236,0,0,0,0,0,0,-0.0475429698009757,0,0.200904388605916,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0
X000001.CH.EQUITY,0,0,0,0.160917504690802,0,0,0,0,0,0,0.446132651663661,0.0576352121434767,0,0,0.224545632297664,0,0,0,0,0,0,0,0,0.202362119252734,0,0,0,0,0,-0.031548666478845,-0.0120483264056424,0,0,0,0,0,-0.201485108487502,-0.115954809761935,0,0,0,0,0,0,-0.0442270668184521,0,0,0,0,0,0,0
