,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.00243350693530765,0,0.223289005958717,0,0,0.110566907473531,0,0.243616422650952,0,0,0,0,0,0.127858385205809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103895799393287,0,0,0,0,0,0,0,0,0,0,0,0,0.0479630105401612,0,0,0.0771553162811312,0,0
X601318.CH.EQUITY,0.14488887758028,0,0,0,0,0,0,0,0.312096828196625,0,0,0,0,0,0,0,0.338207775354162,0,0.0232245832261007,0,0,0.0171991544391817,0,0,0,0.10597714718413,0,0.0222151895951745,0,0,-0.12334370665208,0,0,0.112874505370425,0.0811417009237243,0,0,0,0,-0.0286734365506738,0.0262884659358548,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.285142985347551,0,0.0754645627860856,0,0,0,0,0,0,0,0.423868365287182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056228698931014,0,0,0,0.0735046106174192,0,0,0.00953470602615283,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.333416624284239,0,0.0166370870237315,0,0,0.502907495661544,0,0,0,0,0.0138459018944351,0,0,0,0.0434270902076377,0,0,0,0,0,0,-0.0200724330240929,8.67361737988404e-19,0,0,0,0,-0.0139768316304755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104134867355006,0,0,0,0
X5.HK.EQUITY,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.0953718983295077,0,0,0,0,0,0.0129791537113593,0,0,0,0.402063770093921,0,0,0,0,0.0678914154284141,0.158758528791304,0,0,0.35377789338893,0,0,0,0,0,0,0,0.0171920731193405,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.398494758945929,0,0.00833972491329152,-8.67361737988404e-19,0,0,0,0,0,0,0.0633266091660186,0,0,0,0,6.93889390390723e-18,0,0,0.0390977493278455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15210654176938,0.0102662814747031,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.291938538205389,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.220907305310493,0,0,0.264248185852138,-1.38777878078145e-17,0.0676689857404952,0,0,0,0.175109739047409,0,0,0,0,0,0,0,0,0,0,0.0091902628726212,0,0.114961088532274,0,0.0745135257381586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.06019113380434,0,0,0,0.47073667918979,0,0,0,0.124966329060829,0.106207552285706,0,0,0,0,0,0,0,0,0.268550573714357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.265984877246979,0.0413144925196225,0,0,0,0,0,0,0,0,0,0,0,0.0498986056935187,0,0,0,0,0,0.0927136489050136,0,0,0,0,0,0,0,0,0.0802817383544837,0.272937929842222,0,0,0,0,0.0554059124387297,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.00430734906467809,0,0,0,0,0,0.222691376231631,0,0,-0.134622803011138,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0,0,0,0,0,0.227783279110411,-0.182136491909445,0,0,0,0,-0.0804818324829373,0,0,0,0,0.739339764616687,0,0,0,0,0.618488891963772,-0.276944786978667,0,-0.479131081809297,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0.451771318370732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0983299391510941,0,0,0,0,0.361374872072107,0,0,0,0,0,0,0,0,0.0494842884063772,0,0,0.0104255285125469,0,0,0,0,0.114201545167514,-0.0840101085523085,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666761874782327,0,0,0,0,0,0,0,0,0,0.154359554529363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0942589755990827,0.0410203515627721,0,0,0,0,0,0.00840478328349171,0,0,0
