,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X17.HK.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0.297256232104652,0.282023613976821,0,0.0157433281429826,0,-0.108568311362148,0,0,0.101859790483574,0,0,0,-0.035456028659384,0,-0.015941024486427,0.0653733548270504,0,0,0,0,0.110807744611684,0,0,0,0,0.121339648141382,-0.103170232028922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0357640418360238,-0.056233513414385,0,-0.098652160731952,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.193435416759,0,0,0.298910490657755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06886537558765,0,0,0,0,0,0,-0.248745358709617,0.276186979005912,0,0,0.180879177624001,0,0,0,0,0.060392718866711,0,0,0
X601939.CH.EQUITY,0.436675914838742,0,0,0.089251434123573,0.114494390262884,0,0,0,0,0,0,0,0.140310232905809,0,0,0,0,0,0,1.38777878078145e-17,0.132080488248378,0,0.0114235809020577,0.0319495107317958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32809416626074,0,0,0,3.46944695195361e-18,0.00722455056747291,0,-0.174738808265014,0,0,0,0,0
X601288.CH.EQUITY,0.413446454292708,0,0.189523086539068,0,0.151897847439922,0.0575372350624836,0,0.0379828915170684,0,0,0,0,0,0.0100886755685997,0,0,0,0,0,0,0,0,0,0,0,0,0.0554298945214558,0,0,0,0,0,0,0.0620220077574745,0,0,0,0.0894104923276054,0.142033459226996,0,0,0,0,0.0603245702117719,0,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.274823778288318,0,0.0780214647963709,0,0,0,0,-0.278441457297446,0,0.251854943908094,0,0,0,0,0,0,0.0933248889618026,0,0.0428235844421465,0,0,0,0.519500256325293,0,0,-0.0403454512882548,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0777762838653754,0,0,0,0,0,0,0,0,0,-0.313984400117911
X601988.CH.EQUITY,0.0223702203322657,0,0.141074702156641,0.257888289144054,0,0,0,0.0806988665701144,0,0.111249143024229,0.284771373399608,0,0,-0.336423443433308,0,0,0,0,0,0,0,0,0.0472656055614125,0,0,0,0,-0.045837990742377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103723996835361,0,0,0,0,0.119602580023888,0
X600036.CH.EQUITY,0,0.248542479254106,0,0,0,0,0,0,0,0,0,0,0.201920192482392,0,0,0,0.108773841430537,0,0,0,0,0,0,0.111494871904643,0,0,-0.0114127304305435,0,0,0,0,0.204745261919172,0,-0.0163765156503382,0,0,0,0,0,0,0.0992749095864602,0.0740629051517634,0,0,0,0,0.0798604682720727,0,0.13152129574384,0.0626519676022173,0
X601628.CH.EQUITY,0,0,0,0.0626352383780258,0,0,0,0,0,0.093951745483792,0,0,0,0,0.0250396938017286,0,0,0,0,0.201631132514114,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.0342760447528159,0,0,0,0,0,0,0.156368337854449,0,1.59168661426692e-05,0,0,0,0,0,0,0.14786553145829,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0638658456823538,0,0,0,0.199824296441506,0.0167708537085863,0,0,0.112078721824546,0.187538624227131,0,0,0,0,0,0,0.346742510210984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697487126936749,0,0,0.0199291718463673,0.0228378758386569,0
X601166.CH.EQUITY,0,0,0,0,0,0.144608962244795,0,6.93889390390723e-18,0,0,0,0,0,0,0.269753489389985,0,0,0,0,0,0,0,0,0,0,-0.00924943318256317,0.0390360275011229,0,0,0,0,0.512136088682953,0,0.178914928667906,-0.0699905446661985,0,0,0,0,0.191947319367728,0,0,-0.119093478835969,0,0,0,-0.0115892644266213,0,0,0,0
X601328.CH.EQUITY,0,0.00157997940259704,0,0,0,0.121676977436847,0,0,0,0,0,0.177054355569773,0,0,0,0,0,0,0,0.265951254401013,-0.170779782749019,0.039124596068646,0.176232163456259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0994368173873372,0,0,0.205006849080556,0,0.00197705165457186,-0.00757143324570827,0,0,0,0,-0.0342028574322118
X600000.CH.EQUITY,0,0.0895967593460567,0,3.46944695195361e-18,0,0.0288490192856319,0.236721854937582,0,4.33680868994202e-19,0,0.370917850893326,0,0.0844060645329243,0,-0.0363426568531257,-0.0474927808081927,0,0,0,0,0,0,0.092445087830102,0,0,0,0,0.111835146619173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054649851226984,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128545640512758,0,0,0,0,0,0.162087775286388,-0.289063957824964,0,0.271749507042396,-0.0110995824991615,0,0,0.0710660326668871,0,-0.0795860428147562,0,0,0.034888386557788,0,0,0,0.331320962505246,0,0,0
X000002.CH.EQUITY,0,0,-0.0744360589360726,0,0,0,0,0,-0.155436866605304,0,0,0,0,0,0,0,0,0,-0.00771533542747839,0.373685038430023,0,-0.0938831219009867,0,0,0,0,0,-0.0553704241104567,0,0.188088464865155,0,0.0956910754067031,-0.151134282532544,0.0852165709244097,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.156082279158173,0,0,0.225316281340827,0,0.153048291830449,-0.0101722632131728
X601601.CH.EQUITY,0,0,0,0,0,0,0,0.155627558271784,0,0.119230307585097,0,0,0.135383619288603,0,0,0,0.324872570699151,0,0,0,0.0202361508810409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259960900646958,0,0,0,0,0,0,0,0,0,0.088104837783706,0,0.0414433205848857
X16.HK.EQUITY,0.0484998026286696,0,0,0.100034792972736,0,0,0,0,0.131088013986198,0,0,0,0,0,0,0,0,0,0,0,0,0.103920629669968,0,0.244314358114417,0,0,0.0354779077388463,0,0.0730047498035161,0.0167492986222687,0,-0.0574659454069201,0,0,0,0,0,0,0,0,0,0.228858503083898,0,0,0,0,0,0,0.263184670862093,0,0
