,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1997.HK.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X2388.HK.EQUITY,0,0.212888791872407,0,-0.141772510248977,0.33564669260003,-0.538265862033861,0,0,0,0,0,0,0,0,-0.0397637114550878,0,0.521362860477901,0,0,0,0,0,0,0,0,0.100863140462383,0.227703541370985,0,-0.153161335625262,-0.189867007286801,0,0,0,0,-0.0195090477628615,0,0,0,0,0,0,0.108372267947492,0,0,-0.0829998907527836,-1.73472347597681e-18,-0.0880231987034194,0,0,0.0388511759910008,0
X267.HK.EQUITY,0,0,0,0.0941815362357371,0,0,0,-0.0402379368745398,0,0,0,0,0,-0.149594895864094,0,0,0,-0.352028268338952,0,0,0,0,0,0,0,0,0,0,0,0.339578278993326,0,0,0,0,0,0,0,0.027278733039777,0,0.352385671909773,0.312751808021925,0,0,0,-0.0225686938687463,0.29550107549869,-0.239078645507177,0,0,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.13331886262875,0,0,0,0,0,0,0.370113294090424,0,0.0928916903389893,0,-0.178551044804601,0,0.188700785828404,0,0,0,0,0,0,0,0,0.166223713656758,0,0,-0.198488493194267,0.0591133188176685,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.0454434755292776,0,0,0,0,0,0.057555092002007,0.144677559817826,0.213080531507192,0,0,0,0,0,0.140822935863809,0,0,0,0,0,0,0,0,0,0.0355954292452478,0,0,0,0.0235130711581098,0,0.0220432880594504,0,0,0,0,0,0.185967280077429,0,0.0238865233797191,0.185336793079844,0,0,0,0,0,0,0,0.0359950913016669
X601998.CH.EQUITY,0,0,0.0652375286520577,0.131439573734929,0.000748098070699109,0,0,0,0,0.0345444045603681,0.16776118458573,0,0,0,0,0,0,0.0575894248492088,0,0.106115044054287,0,0,0,0,0.0377010618830492,0,0,0,0,0,0,0,0.085693930679663,0,0,0,0,0,0,0,0,0,0.0798508887559045,0,0,0,0,0,0,-0.0143831666841621,0
X600030.CH.EQUITY,0,0,0.0301941756928383,0,-0.0107720117841535,0,0,0,0,0,0,0,0.136259485210894,0,0,0.0559163057825287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0955691797018203,0.119781259859059,0,0.219483635972961,0.0200194742830933,0,0.396682401877362,0,0,0,0,0,0,0,0,0.0200697181282571,-8.67361737988404e-19,0,0
X000001.CH.EQUITY,0,0.0555444299139634,0,0,0,0.120634509790637,0.0701066760281237,0,0.0947751674180302,0,0,0,0,0,0,0,0.012480557976391,0.0745065323660956,0,0,0,0,0,0,0,0,0,0.0520585448503011,0,0,0,0.0757718501285013,0,0,0,0,0,0,0,0,0,0.132625824511412,0.0670697585543924,0,0,0,0,0,0.132914923225279,0,0
X2007.HK.EQUITY,0,0.250743855892132,0,-0.188880083931588,0.0843199064416509,0,0,0,0,0,0,0,0,0.0849990587285036,0,0.195194295059622,0,0,0.0287566655178777,0.0456295873872469,0,0,0,0,0,0,0,0,0.24036318274485,0,0,0,0,0,-0.0747834729193539,0,0,0,0,0.11176543763988,0,0,0,0,-0.144055540210187,0,0,0,0,0,0
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.220158931274554,0,0,0,0,0.0188397585925027,0.221225100441279,0,0.0324297728163975,0,0.256509768484763,0,0,0,0,0,0,0.405617417152266,0.140187962811776,0,-0.090826840718224,0.0551730715852925,0,0,0,0,0,-0.0610607055302465,0,0,-0.0384470179913226,0,0,0,-0.000971675517171154,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,-8.67361737988404e-19,0,0,0.207792764343559,0,0,0.30714308260331,0,0,0,0,0.00374948014705609,0,0,0,0,0,0,0.423576683352011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0275497508068986,0,0,0,0,0,0,0,0,0,0.133090335780592,0,0,0
X1113.HK.EQUITY,-0.289847022202089,0,0,0,0,0,0,0.108320065930592,-0.017372256522831,0,0,0,0,0,0,0.0761511970453996,0,0,0,0,0.034505127429695,0,-0.0107091097046784,0,-0.0243360990650284,0.172087293444885,0,0,0,0,0,0.100199088950655,0,-0.024384921686479,0.0807784192512345,0,0,0,0,0,0,0,0,0,-0.0148980459729922,0.306647194923236,0,0,0,0,0
X823.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.211791849045303,0,0,0.22131555487835,0,0.121675215163875,0,0,0.000110533301211062,0,0,0,0,0,0,0,0,0.120597598928826,0,0,0,0,0,0.0956630104674788,0,0,0,0,0,0,0,0,0,0,0.0885263249889963,0,0,0,0,0
X12.HK.EQUITY,0,0,0,0,0,-0.329688866963549,0,0.323633847239437,0,0,0,0,0,0,0,0,0,0,0,-0.225394362951409,-0.0432806936466177,0,0,0,0,0,0,0,0.167823750912878,0.303288205349899,0,0.629642169406946,0,0,0,0,0.535219100297266,0,0,0,0,0,0,0,0,0.0223982267504406,-0.253327073323297,0,0,0,0
X001979.CH.EQUITY,0,0,-2.77555756156289e-17,0.227304268097792,0,0.0344210071068876,0,0,0,0,0,0,0,0,0,0.165931099214554,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0284361300589915,0.103464363309711,0,0,0,0,0,0,0,0.322172005441922,0,0,0,0,0,0,0,-0.0168926953608606,0,0,0.0342064180277897,0
X600048.CH.EQUITY,0,0,0.0918764070305898,0,0,0,0,0,0,0,0,0,0,0,0,0.06020109971508,0,0,0,0,0,0,0.134897208792612,0.0296310838782829,0,0,0,0,0,0,0,0.173209809066776,0,0,0,0,0,0.025100204020333,0,0,0,0,0,0,0,0,0,0,0,0,-0.18726810445379
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0151060086956056,0,0,0,-0.0737090832660442,0,0,0,0,0,0,0,0,0,0.60959108901714,0,0,-0.0313957859049695,0,0,-0.0141888023986887,0,0,0,0,0,0,0.0899096315015909,0.0417010391818416,0.0833104949352163,0,0,0,0,0.0294830750543286,0,0,-0.0608482634537182,0.170593555365549,0,0,0
X1997.HK.EQUITY,0,0,0.0397761978241119,0.263769820633203,0,0,-0.159869402670165,0,0,0,0,0,0,0.125372422703795,0.18802370812234,0,0,0,0,-0.0377067022702103,0,0,0,0,0,0.193062280901004,0,0,0,0.347823990366689,0.14872504433711,0,0,0,0,0,0,0,0,-0.106311714197323,0,0,0,0,-0.067901962902313,0.157074536094252,-0.0734379006036464,3.46944695195361e-18,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.134691905694099,-0.074543205539055,0.0459930637911822,0,0,0,-0.0405020300966233,0,0,0,0,0.339641200724918,0,0,0,0,-0.00336064029081939,0.0623745261546304,0,0,0,0,0,0,0,0.00769813455243933,0,0,0.0943908825319326,0,0.0234383038129058,0.0355192214068701,1.73472347597681e-18,0,0,0.125153185895458,0.369578691713572,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0.105430339831493,0.140248655941674,0,0,0,0,0.26522156593641,0,0,0.123957960220138,0.0411067922183607,0.195716448439751,0,0,0,0,0.0368847526504608,0.0723619594753811,0.129178207592827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129555965657241,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,-0.144233519613176,0,0,0,0,0,0,0,-0.211383749074673,0,0.359205832456016,0,-0.021568659279289,0,0,0,0,0.376689981676726,0,0,0,0,0,-0.0717702509822261,-0.17215383112261,0,-0.0876491201236602,0,0,0,-0.0272253004252213,0,0,0,0,0,0,0,0,0,0.224359203918568,0.0476619132882461,0,0,4.33680868994202e-19,0.14093136258586,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0.0280820980277598,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.55075181417143,0,0,0,0,0,-0.0173214158324459,0,0,0,0.091527542040697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359258375072135,0.026124276754177,0
X601229.CH.EQUITY,0,0.0255052608294557,0,0,0,0,0.248320172466517,0,0,0,0,0.368061181229246,0,0,0,0,0,0,0,0.0773960701541772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388660819720291,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0.29863387085289,0,0,0.165473412458797,0.109503595537871,0.0155744732194825,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00776928191043307,0.0616494226548948,0,0,0,0,0,0,0,0,0,0.417215640563338,0,-0.106189421957487,0.139440952262947,0,0.0962037490944017,0,0,0,0,0,0.0371659366787619
X002142.CH.EQUITY,0,0,0,0,0,0.0515295520374727,0.142998707636608,0.173793087523636,1.73472347597681e-18,0,0,0,0.0610194117383363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0317446239461172,8.67361737988404e-19,0,0.277861456081982,0,0,0.278603087461438,0,0,0,0,0,0,0.142108341215735,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.375727156750703,0,-0.135070646757817,0,0.326033940946999,0,0,0,0,-0.347499854954121,0,0,0,0,0,0,0,0,0,0,0.358423489500641,0.0968267192758832,1.38777878078145e-17,0,0,0.154545793614438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,-0.0528958915674178,0,0,0,0,0,0.15668559938105,0.0984605500203521,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,-0.0309106903559322,0,0,0.494199571567312,0,-8.67361737988404e-19,0,0.0629301955468839,0.0708893559289384,0,0,0,0,0,0,0,0,0.279706055122293,0.104293437806938,0,0
X2882.TT.EQUITY,0.194547344212167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0421032938015082,-0.126296760141365,0,0.0191965553535753,0,-0.176779343964958,-0.0104914778849672,0,0,0,-0.171287487075655,0,-0.025704898898928,0,0,0,0,0,0,0,0,0.280424248742183,0,0,0,0,0,0.952688397560493,0,0,-0.0298231931831479,-0.145534363223168
X17.HK.EQUITY,0,0,0,0,0.225598617417061,0,0,0,0,0,0,0,0,0.0510097656108063,0.286110888465879,0,0,0,0,0,0.0517618537105263,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337075333492931,0,0,0.162926421677428,0,0,0,0,0,0,0.0022404469610583,0,0,0,0,0,0
X2881.TT.EQUITY,0.00913168548141824,0,0,0,0.0718717849255974,-0.220111649956565,0.153331492729106,-0.0818671466146627,0,0,0,0,0,0,0,0,-0.0306457364395187,0,0,-0.0410407706651498,0,0,0,0,0,-0.03991462893709,0,0,0,0,-0.185034710821246,0,-1.73472347597681e-18,0,-0.0362903444364063,0,0.0445936661426015,0,0,0.035113651237962,0,0,-0.0467254844307088,0,0.828682587362598,0,0,0,0,0,0
X002736.CH.EQUITY,0,-0.102239678607361,0,0,0,0,0,0,0,0,0,0.0137149477168308,0.109325447255606,0,0,0,0.0276039058855055,0,0,0,0,0,0,0.719851969041394,0,0,0,0,0,0,0,0,0,0,0,0.174300404349997,0,-0.057685063300165,0,0,0,0,0,0,0.00677021150158899,0,0,0,0,0,0
X600999.CH.EQUITY,-0.0329302425405893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00928807479651527,0.0794377729423254,0,0,0,0,0,0,0,0,0,-0.0323611057766836,0,0,0,-0.0311665860365606,0.0339158727828059,0,0.530377263127621,0,0,0.217168779320951,0,0,0.0620433125774195,0,0.232588655280677,0,0,0,0,0,-0.0171644776405535,0
FXI.US.EQUITY,0.0496287245780951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0752825728840291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225817194077229,0,0,0,0,-0.0500693038550998,0,0,0.0286499158659534,0,0,0,0,0,0,0,0,0,-0.902820055462691
VXFXI.INDEX,0,0,0,0,0,-0.0590394913370328,0,-0.0545528656970492,0,0,0,0,-0.0961715059331301,0,0,0,0,-0.0862262993980111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216089902900999,-0.028360643544737,0,0,0,0,0.0908920539485273,0,0,-0.941545056395163,0
