,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X600030.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601066.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,-2.77555756156289e-17,0,0.436665216737181,0,0,0,0,0,0,0,0,0,0,0.334709454210445,0,0,0,0,0,-0.039891045267194,0,0,0,0,0,0,0,0,0.0648672784019044,0,0,0,0,0,0,0.00484416874121622,0,0,0,0,0,0,0,0,0.0098608600713921,0,0.127462189288243,0,0,0,0
X601939.CH.EQUITY,0.280455021613964,0,0,0,0,0,0,0,0,0,0,0.136525999653891,0,0.383889192702877,0,0,0,0,0.0691583945979856,0,0,0,0,0,0,0,0,0,0,0.0173187401439754,0,0,0,0,0.0749478098760552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0.203574170514441,0,0.0843632843223256,0,0,0,0,0,0,0,0,0,0,0.29894509879545,0.0695380037543837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146902575110504,0,0,0,0,0,8.67361737988404e-19,0,0.121915453030217,0,0,0,0,0,0,0,0,0.0214649752902521,0,0
X601288.CH.EQUITY,0.320680172475099,0.124986718662006,0,0,0.38153921942956,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.0963612704563907,0.0372985137588049,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.177190091404708,0,0,0,0,0,0,0.238545231260993,0,0,0.0933670301147815,0,0,0,0,0,0,0,0.0235367309956017,0,0,0,0.0979632892988258,0,0,0.0741622503410159,0,0,0,0,0.101486897691657,0,0,0,0,0,0,0,0.0650898985546115,0,0,0,0.0492146630838716,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.285088011909014,0,0,0.166354915853335,0,0,0,0,0.583501499823683,0,0,0,0,0.586854881633496,0,-0.647360447922187,0,0,0,0.114377389002045,0,0,0,0,0,0,0,0,0,0,0.00847028120378729,0,0,0,0,0,0,0,0,-0.213655813221223
X600036.CH.EQUITY,0.0978083196798581,0,0,0.0547784864342118,0,0,0,0.0180697871811621,0,0,0,0.0218151423754553,0,3.46944695195361e-18,0,0,0,0,0.0137070078003058,0.0800181850823569,0,0,0,0,0,0,0,0,0,0,0.0978520796501804,0.114020699316095,0,0,0,0.203229894598388,0.0268266170187096,0,0,0,0,0,0,0,0,0,0,0,0,0.0799828213478842,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.0356972980847388,0,0,0,0,0,0,0,0,0,0.025810644858914,0,0,0,0,0.168474569877072,0,0,0.0552021993464148,0,0.0967007972566669,0,0.107511579081246,0,0,0,0,-2.77555756156289e-17,0,0,0.0541755517033532,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369877183791074,0,0
X601628.CH.EQUITY,0,0.284699711756669,0,0.136422510660191,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0.0154893206103736,0,0,0.0582693593724198,0.0294378002334119,0,0,0,0,0,0,0,0,0,0.193246466159093,0,0,0,0.016396078814115,0,0,0,0,0,0,0,0,0.112270789094897,0,0,0,0,0,0,0.012658259921054,0
X601658.CH.Equity,0,0,0,0,0,0,-0.0468393758747918,0,0,0,0,0,0.208065822867322,0,0,0,0,0,0,0,0,0.213951197082426,0,0,0,0,0,0,0,0.0744665959045136,0,0,0,0.110380308864155,0.264227055645852,-0.272553370630037,0,0,3.46944695195361e-18,0.0382797705728125,0.302718679122535,-0.154205439494356,0,0,0,0,1.1569307914732,-0.0830335251922029,0,-0.527035301316521,0,0
