,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0.0560428658970605,0,0.594667706699843,0,0.10690360859328,0,0,-0.0681657710613448,0,0,0,0,0,0,0,0,0.0990821227295765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0332242416681263,0,0,0,0.0747810366392693,0,0,0.0471211773755978
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.0070280039012273,-0.0303867902854261,0,0,0,0.169093104516704,0,0,0,0,0,0.466079756456511,0,0,0,0,0,-0.093355495028262,0,0,0,0.109956267383774,0,0.115551686299757,0,0,0.157563922474495,0,0,0.10538196647871,0,0,0,0.0192752580671396,0,0,0,0,0,0,1.38777878078145e-17,0.0433200556954485,0,0
X601939.CH.EQUITY,0,0,0,0,0.430086835422449,0,0.118477290402055,0,0,0,0.150132613663539,0,-0.120577593743761,0,0,0,0,0,0,0,0.0783249558375847,0,0,0.384187682007838,-6.93889390390723e-18,0,0,0,0,-0.0304490802632504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0758153571965873
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.000664467711805162,0,0,0,0,0,0.414198038290691,0,0,0,0.0132034302383606,0.0952937883291063,0,0,0,-0.0347587981320257,0,0,0,0,0.0427531168312168,0.302584654418587,0,0.204993949104163,0,0,0,0,0,0,0,0,0,0,0,0.0757829621459695,0,0,0,0,0
X601288.CH.EQUITY,0.207060623321467,0,0,0,0,0,0.148518750790193,-0.0107758692649949,0,0.034903639057735,0,0,0,0,0,0,0.178273737474052,0,0,0,0.119920366091305,0,0,0.217468183390754,0,0,0,0,0,0,0,0,0,0.0224320527896356,0,0,0.162292422888963,0,0,0,0,0,0,-0.0414689467132296,0,0,0.0214499939939349,0,0,-0.0738104595444471,0,0
X600036.CH.EQUITY,0,0.25691554889515,0,0,0,0,0,0.0506691600974301,0,0,0,0,0,0.276152542069317,0,0,0.0195424158900929,0,0.107570991872622,0,0,0,0,0,0.235112694375622,0,0,0,0.0651702340271904,0.076360413480073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.14368344273548,0.154586589620397,1.73472347597681e-18,0,0.186901947358594,0.253416947865065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140869429571762,0,0,0,0.0970239553288548,-0.0111737593826834,0,0,0,0,0,0.0959514357292925,-0.00491934848546767,0,0,0,0,0,0,0,0,0.0911112604349231,-3.46944695195361e-18,-0.129522867085925,0,0,0,0,0,0,0,0.0627677108512852
X1299.HK.EQUITY,0,0,0,0,-0.168605639611408,0,0,0,0,0.320439441596815,0,0,0,0,0.0828191223723682,0,0,0,0,0,0,0,0,0,0,0.115829782749845,0.390186912002739,0,0.101646203203509,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0346719694199299,0,0,0,-0.11053333343852,0,0,0.105699509691009,0,0,0.214992497952479,0,-1.38777878078145e-17,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.111706180826216,0,0,0,0,0,-0.107074368704552,0,0,0,0,0.0533706150183867,0,0,0,0.108591554488514,0,0,0.379720520587468,0.145440868191133,0,0,0,0,0,0,0,0,0,0,0,-0.0706813223370861,0.203440533935441,0.27614049153603,0,0,0,0,0.0935078304050815,0,0
X388.HK.EQUITY,0,0.152134269429736,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0342368003425028,0,0,0,0,0,0,0,0,0,0,0,0.255461844141996,0,0,0,0,0.216014596210453,0,0.068819479882066,0,0,0,0,0.0581194184705498,0,0,-0.138985397861153,0,0,0,0.0383028866907889,0,0.136403818499074,0,0,0,0.0338624625703123,0
