,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601066.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X002142.CH.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0.601742860936599,0,0.0209710366647662,0,0,0,0,0,0,0,0.100586549201672,0,0,0,0,0,0,0.124391737708836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0202179883855939,0,0,0,0,0.0797326461355927,0,0.0461891046423731,0,-0.00301925179542295,-0.0131200468047837,-0.0395220225672635,0,0.0393139102337304,0,-0.0115239393437172
X601318.CH.EQUITY,0,0,0,0.198415244889759,0,0,0,0,0.0744164030957138,0,0,0,0,0,0,0,0,0,0,0.190765252292796,0,0,0,0,0,0.0264271093787331,0,0,0.0993256480831144,0,0,0,0,0.0646155579560795,0,0,0,0,0,0,0.183401793868378,0.0196519623502606,0,4.33680868994202e-19,0,0,0,0.0898196213165226,0,0,0
X601939.CH.EQUITY,0.148210888676052,0,0,0.326898944757699,0,0.243494007443897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110075587785636,0,0,0,0,0,0,0,0.135182510655591,0,0,0,0,0.0690126435636241,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0.0231173839560503,0,0,0
X601288.CH.EQUITY,0.0133456010305653,0,0.288867487811708,0,0,0,0,0,0,0.211322669002803,0,0,0,0,0,0,0,0,0,0.0500780668232955,0,0,0,0,0.0131347817853396,0.224659751566413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0720373502116394,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0.210137471593983,0,0,0,0,0,0,0.0636993041824611,0.231818840301287,0,0.174682586527253,0,-0.0920789227224029,0,0,0,0,0,0.365959632529454,0,0,0,0,0.116261795045431,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,-0.459230704967446,-0.0969609742475454,0,0.0216188186010422,0,-0.217598325574203
X601988.CH.EQUITY,0,0,0.110740859118595,0,0.0360866131148857,0,0,0,-6.93889390390723e-18,0,0,0,0.0650220357042652,0.0579735161854559,0,0,0,0,0,0.00593635167583792,0,0,0.620384156480206,0.0150866618637449,0,0,0,0,0,0.10773638916209,0,0,0,0,0,0,0,0,0,0,0.0461185974066521,0,0,0,0,0,0,0,0,0.0852775997778421,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0431462898898178,0,0,0,0.261097038024122,0,0,0,0.172408026647497,0,0,0,0.074382904080643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.00994813104857945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789035571774402,0,0,0.0054688783429602,0.068509115700784,0,0,0,0,0,0,0,0,0,0,0,0,0.0148507092333183,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.212571278900893,0,0,0,0,0,0.0309698243904473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0574808091681524,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.398404380888309,0,0,0.230527686881264,0,0.00121403661218806,0.0277536992582405,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.1119840442355,0,0,0,0,0.150366739773018,0,0,0,0,0,0.189848198599496,0,0,0,0,0,0,0,0.267048225839446,0,0,0,0,0,0,0.0409463732133851,0,0,0.00021111208036701,0,0,0,0,0,0,0,0.0397200727234341,0.206495841438387,0.0223341093411539,0,0,0,0,0,0,0.0119076913900425,0,0
X601166.CH.EQUITY,0.0289170752424086,0,0.218986754088995,0,0,-8.67361737988404e-19,0,0.164927102759909,0,0.0811723193840556,0,0,0.00459846130529145,0.186119956348039,0,0,0,0,0,0,0,0,0,0,0,0.0900938304992362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0962514496321628,0,0,0,0,0,0,-0.0456458414690011
X16.HK.EQUITY,0,0,0,0,0,0,-0.0771570911382923,0,-0.148675638129625,0,-0.0354912238719236,0,-0.0906815150011165,0,0,0,0,0,0,0,0,-0.0907388417381329,0,0,-0.0308887378537447,0,0.136316177152622,0,0,0.137125982393181,0.187640682735185,0.268220795771717,0.339427768504104,0,0,-0.078064665793512,0,0,0.0504861798893056,0,0,0,0,0.0356113229100002,0,0.204584114532904,-0.00802549173184623,0,0,0.0853784542069434,0
X11.HK.EQUITY,0,0,0,0,0,0,0.147122258191169,0,0,-3.46944695195361e-18,0,0,0,0,0,-0.0344422120619612,0.162923660863371,0.253536661876023,0.14351927475995,0,0,0,0,0,0,0,0.16156276473087,0,-0.10273699453535,0,0.0328129063118592,0,0.242692105644594,0,0,0,0,0,0,0,0,0.0741122530748372,0,2.16840434497101e-19,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.000483635870046017,0.0227466650622648,0.0751865935320013,0.181281744526118,0,0,0.24162017436473,0,0.0901027410097264,0,0,0,0.0566085939205422,0.0351139617885973,0,0,0,0,0.0387979817656287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205715582044166,0.00736200658230741,0,0.0580116279286471,0,0,0,0,0,0,0
