,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.0871407991627832,0,0.394140840090709,0,0,0.101920910590786,0,0.109108235017353,0,0,0,0,-2.77555756156289e-17,0,0.189485038959685,0,0,0,-0.0718591117538746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0872354764404004,0,0,0,0,0,0,0,0,0,0,0,0.0662265588976192,0,0,0
X601939.CH.EQUITY,0.223579781922241,0,0,0.034991457096019,0.0743367849950419,0,0,0,0,0,0,0.0695342998496622,0,0.334361699428792,0,0.206719611855596,0,0,0,0,0,0,0,-0.0514881574358458,0,-0.0868062811064452,0,0,0,0,0,0.0636840686393231,0,0.0262584576859832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0.0849702756140689,0,0,0,0,0,0.151772540397751,0,0,0,0,0,0,0,0,0.0136597233838794,0,0,0,0,0,0,0.13107999228909,0,0,0,0,0,0,0,0,0,0.158775790327014,0.00134039533898777,0,0,0,0.0289345739207083,0,0.326713643974751,0,0,0.0543514561879101,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.38860800611812,0.030842365770295,0,0,0.354722695455,0,0,0,0,0,0.0991497943627751,0,0,0,0,0,0,0.0515019851812694,0,0,0,0,0,0,0,0,0,0,0,0.0195224437863196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322793450782402,0,0
X601988.CH.EQUITY,0,0,0,0.271864903092848,0,0,0,0,0,0,0,0,0,0.0883175953682101,0,0.100886157575242,0,0,0,0,0.268026054685115,0,0,0,0.00321982399207535,0,0,0,0,0,0.0383749726509792,0.0509602454571591,0,0,0.122839782013432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.196031362797927,0,0,0,0,0.271144736196401,0,0.0707591937789729,0,0,0,0,0.313379847892302,0,0,-0.209180068940979,0,0,0,0.0979821639589373,0,0,0,0,0,0,0,0,0,0.158747847054378,0,0,0,0,0,0,0,6.93889390390723e-18,0,-0.152367472788031
X600036.CH.EQUITY,0,0,-1.38777878078145e-17,0,0,0.0491845843954216,0,0,0,0,0,0.438411796314129,0,0,0,0,0,0,0,0,0,0,0,0.0294789592308597,0,0.0912239158714053,0,0,0,0,0,0,0,0.121533568626268,0,0,0,0,0,0,0.0375606599541747,0,8.67361737988404e-19,0,0,0,0,0,0,0.224540453267655,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.184966209457587,0,0,0,0,0,0,0,0,0,0,0,0.207049543323509,0,0.130963356797441,0,0,0,0.0961423326977272,0,0,0,0.0762320089054379,0,0,0,0,0.147012268647742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0.31172823352626,0,0,0,0,0,0,0,0,0,0,0,0.00916015724767739,0,0,3.46944695195361e-18,0.13656705579421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0461992647331485,0,0,0.117962055830624,0,0,0,0.164595163431385,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0.00524995432871217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.558814672164307,0,0,0,0.330735336122342,0,-0.0586225658688807,0,1.24452774377238,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0.287328614480412,0,0,0,0,0,0,0,0,0,0.212485081124685,0,0,0,0.0278643546495914,0,0,0.0865686004615281,0,0,0,0,0,0.0756624726864453,0,0,0,0.0452008874343294,0,0,0,0.0042748316769883,0,0.0829327721501102,0,0,0,0,0.0587879662937871,0,0,0.117603158891587,0,0,0.0854928953279294,0,0,0,0
X601166.CH.EQUITY,0,0,0,0.0835780597559988,0,0,0.137067991693495,0,0,0,0,0,0,0.0387019596830867,-0.058716268478325,0.00919447551058598,0,0,0,0,0,0,0,0.0154124708677551,0,0,0,0,0,0.337800606947396,0,0,0,0,0,0,0,0.0708422740241009,0,0,0,0,0,1.38777878078145e-17,0.321060898282838,0,0,0,0,0.0606838022224303,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00390388049910622,0.563203885631447,0,0.0936630918687211,0,0,0,0,0,0.128081983149367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.177659870071525,0,0,0,0,0,0.0112665650365148,0,0,0,0.380915249078778,0,0,0,0.0706062326995564,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.257320158440258,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121422063776932,0,0,0.314723977553689,0,0,0,0,0,0.00160229464278544,0,0.11950983519852,0,0,0.255505084791952,0,0.0816149352313427,0,0,0,0
X000001.CH.EQUITY,0,0.272895904397802,0,0,0,0,0.137428566550069,0,0,0,0,0.102940355956018,0,0,0,0,0,0.0736935284887369,0,0,0,0,0,0.0310268590866012,0,0,0,0,0,0.0259755391725144,0,0,0,0.0893413555180675,0,0,0,0,0,0.117768355474004,0,0,0.107385628539059,0,0,0,0,0,0.0427588638260221,0,0,0
X16.HK.EQUITY,0,0,0,0,0.223889009449792,0,0,0,0.0589725075872336,-0.0744485596296292,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.123811228701582,0,0.682886595112569,0,0.100814793560031,3.46944695195361e-18,0,0,0,0,0,0,0,0.03609673869713,0,0,0.0211629590976725,0.00123916785301493,0
X388.HK.EQUITY,0,0,0,0.035355257697838,0.0871748289989788,0,-1.73472347597681e-18,0.0647213767879505,0.1912582635147,0,0,0,0,0,0,0.15103501529393,0.0469581842070183,0,0,0,0,0,0.0341436962809915,0,0,0,0,0,0,0,0,0,0,0.0671611611004393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28584043017806,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.30824244986777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216449945038522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368079611280361,0,0.0448929540938622,0,0,0.135775055212216,0,0,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0,0.0500074849233389,0.174782054289853,0,0,0,0.119811707736504,0,0,0,0.0387395869552238,0,0,0,0,0,0,0,0,0,0,0.495745486371405,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12243766627785,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.132638173400477,0,0,0.244335984475891,0,0,0,0,0,0.27186400432633,0,0,0,0,0,0,0,0,0.0360635901767441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0630723604837348,0,0,0,0,0,0,0,0,0,0.271703393275443,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0.166911960843383,0,0,0,0,0.0102286988807469,0,0,0,0,0,0,0,0,0,0,0,0,-0.108795321051968,0.10322229682348,0,0,0,0,0,0,0,0,0.390953256597374,0,0,0,0.0450289623192341,0,0,0,0,0,0,0,0,0,0.137928638748464,0.190409607403075,0,0,0,0.0571520607467896,0,0,0
X601601.CH.EQUITY,0,0.145202568779029,0,0.16046019859705,0,0,0.0618646550267314,0.07857842691081,0.114883127160114,0,0,1.73472347597681e-18,0,0,0,0.0645725204315747,0,-0.0361859469024134,0,0,0,0,0,0,0,0,0,0.0327978580110768,0,0.19508374069604,0,0,0,0,0,0,0,0,0,0,0,0.0223809576732949,0.212101598250584,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0.294876475936852,0,0.178306753514212,0,0.105370573372119,0,0,0,0,0,0,0,0,0,-0.102944186727509,0,0,0,0,0.701697235929634,0,0,0,0.135567482299159,0,0,0,0,0,0,0,-0.193983090013226,0,0,0,0,-0.164927554084655,0.0501823900594687,0,0,0,0,0,0,0,0,0.108415651378573
X2388.HK.EQUITY,0,0,0,0,0,0.266360726671947,0,0,0,0,0,0,0,0,0,0,0,0.0921159178121306,0,0,0,0,0,0.325398802302813,0,0,0,0,0.0951600858001087,0,0,0,0,0,0,0.253946107333491,0,0,0,0.0458758213771012,0,0,-0.0509813941163679,0,0,0.00969747186623907,0,0,0,0.0757314274388034,0.0362691189363118,0
X601066.CH.EQUITY,0,0,0,0,0,0.0125420830232318,0,0,0,0,0,0,0,0,0,0,0.079811378901421,0,0.152079883558636,0,0,0,0,0,0,0,0.113064619887091,0.0356901816294971,0,0,0,0,0,0,0,0,0,0.0942476587013929,0.510924112483748,0,0.23368373722958,0,0,0,0,0,0,-1.38777878078145e-17,0,0,-0.185216665425483,0
