,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0.187408988777074,0,0,0,0,0,0,0.165218520607603,0.128962535063782,0,0,0,-0.210620003810961,0,0,0,0,0,0.315328022437562,0,0,0,0,1.38777878078145e-17,0.251222183558879,0,0.0525936795087587,0,0.122710430081279,0,0,0,0,0,0,0,0,0,0,0.0969179128343569,0,0,-0.0393754505565794,0,-0.0911194569076371,0,-0.0106359397584652,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.175204691890024,0,0,0.148276190550334,-0.114920743020761,0,0,0.0909216578971065,0,0,0,0,0,0.00530934684504716,0,0,0,0,0,0,0,0,0,0.168220439361558,0,0,0,0,0,0,-0.229153031422297,0.327741804164483,0,0.125368784255299,0,0,0,0,0,0.131953527002961,0,0,0
X601939.CH.EQUITY,0.473543943820841,0,0,0,0,0.183903325965977,0,0,0,0,0,0,0,0.0324236259917092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365919439647123,0,-0.157249042363786,0.0868796572600403,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.498551782037416,0.0303629829039625,0.154398956909552,0,0.171674488133842,0.0745032866231033,0,0,0.0127359020813659,0,0,0,0.0295762721257692,-0.0459852762914151,0,-0.0420035544351972,0,0,0,0,0,-0.055454788067133,0,0,0,0,0.0515970001930513,0,0,0,0,0,0,0.0291873675075704,0,0,0,0.158824127084124,0.163269472653186,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.0862580469152011,0,0,0,0,0,-0.33507744866932,0,0,0.167357157753668,0,0.0274926230880556,0,0,0,0,0.530874262152056,-0.131140017798746,0.0476475596112841,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.064920405132871,-0.0890452217156243,0,0,0,0.0980984355855112,0,0.142466603100844,0,0,0.216654592604271,-0.0441899341819313,0,0,0,0,0.139514627195598,-0.247355449562353
X601988.CH.EQUITY,0.102947568997899,0,0.127908115416217,0.165510356395435,0,0,0,-0.0192728655879539,0.158768551528395,0.0895540213198109,0.221504559123746,0,-0.357308038969559,0,0,0,0,0,0,0,0,0,0.123779306621166,0,0,0,0.0893990206261676,0,0,0,0,0,0,0,0.0296597092836364,0,0,0,0,0,0,0,0,0,0.0496201917062701,0,0,0,0,0.0138914606586972,0
X600036.CH.EQUITY,0,0.377671963772031,0,0,0,0,0,0.0336991276987986,-0.0112713659238782,0,0,0,0,0.288252235455389,0,3.46944695195361e-18,0.0201819678057925,0,0,0,0,0,0,0.176949532602619,0,0,0,0,0,0,0,0.0930827317188558,0,-0.0400548263580319,0.000541621263224844,0,0,0,0,0,0.16740006638086,0,0,0,0,0,0.0164489977782773,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.042792856369884,0,0,0.056280936850685,0,0,0,-0.0197818681089627,0,0,0.193122007325204,0.252922758250659,0,0,0,0.160256998157316,0,0,0,0,0.166986079846222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168226846904635,0,0
X601628.CH.EQUITY,0.205701363917419,0.328923770497006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.231955673770541,0,0,0,0,0,0,0,0,0.0200879862986301,0,0,0,0,0,0,0.0111978553232281,0,0,0,0,0,0,0,0,0,0,0,0.193471079897558,0,-0.157844035218189,0.0331472159150012,0.206280474178309,0
X601166.CH.EQUITY,0.131429016662061,0,0,0,0,0.0499475734298925,0.500937244485267,0,0,0,0,0,0,0.0645153770404017,0,0.267764589749883,0,0,0,0,0,0,0,0,0,0,0,0.0575302410633924,0,0,0,0,0,0.0894360824026478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
