,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188568025137248,0,0,0,0.512479902500887,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.156788105999172,0.491973523354733,0,0,0,0,0,0,0,0,-0.0162439728768443,0.098960268753921,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0666116423586997,0,0.110233459434054,0,0,0,0,0,-3.46944695195361e-18,0,0.0682970437569886,0,0.0561261819521528,0.00491820605579512,0,0,0,0,0,0.163136066690445,0,0.0482770962570515,0,0,0,0,0,0,0,0.254418546281258,0,0,0,0.131333629113034,0.04929795913358,0,0,0,0.116104455548828,0,0,0,0,0,0
X601939.CH.EQUITY,0.803915668582335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.228941527928604,0,0,0.070520031784795,0,0,0,0,0,-3.46944695195361e-18,-0.49536924970156,0.100962924057976,0,-0.0875459714159553,0,0,0,0,-0.218715166995759,0,0,0,0,0,0.71738253138709,0,0,0.0955302878844657,-0.0459126294560329,0,0.0917590305644073,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,-0.0487469015257136,0,0.154658703659093,0,0.25797580200852,0,0.0202422333340395,0,0.346193768309046,-0.104606092577671,0,0,0,0,-0.0746817081622945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.155551721495874,0.390491137816962,0,0,0,0,0,0,0,0.175589123036567,0,0,0,-2.16840434497101e-19,0,0,0,0.0967025742163325,0,0,0,0.0462306702746365,-0.131613727171583,0,0,0,0,0,0,0,0,0.0578383676581604,0,0,0.141665074063279,0,0,0,0,0,0,-0.17772942813573,0,0.132564859115082,0,0
X601988.CH.EQUITY,0,0,0,0,0.267787100373825,0,0.0077193969640813,0,0.0794881050779887,0,0.124639708410577,0,0,0,0.165422160341462,0,0,0.109783965493219,0,0,-0.0448558373299588,0,0,0,0.0701184346685635,0,0,0,0,0,-0.23135281333485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0191468116333308,0.0985652219079501,0
X1299.HK.EQUITY,0,0,0,0,0.235982482478804,-0.00390303593686365,0,0,0,0,0,0,0,0,0,0.128403262816322,0,0.0829891183993717,0,0,0,0,0,0,0,0.133183957977876,0,0.0548322550965085,-0.0644285351491769,0.0924042195354214,0.0730301490590806,0,0,0,0,0,0.333072979324395,0,0,0,0,0,0,-0.0758523598045831,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.0489686210022298,0,0,0,0,0,0,0,0.502538122157535,0,0,0,0,0,0.0195446593409861,0.0894421001420032,0,0,0,0.251925881140144,0,0,0,0,0,0,0,0.167073685712317,0,0,0,-0.239407658337727,0,0,0,0,-0.183525342704218,-0.0105562906146649,-0.0324939266591559,0,0,0,0.190726797215993,0,0,-0.0206083658931996,0,0,0.0561857032866773,0
X601628.CH.EQUITY,0,0.236999616788173,0,0.0587581183128418,-0.0511231261709514,0,0,0,0,0,0,0,0,0,0,0,0.143806323946579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146074110410377,0.136223030343157,0,0,0,0,0,0.151115092136676,0,0.11607095331363,0.107546752984735,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0.702961773853753,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0.132840624078955,0,0,0,0,0,0.0351141245861121,0,0,0,0,0,0,0,0,0,0,0,-0.00871109072062344,0,0,0.0204054387363852,0,0.00342883019886688,0,0,-0.183233510633439,0,0,0.0476254829651276,0
