,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0.0799725164849011,0,0.660178903139195,0,0,0,0,-0.0264622953366948,0,0,0,0,0,0,0,0,0.11845300940406,0,0,0,0.0312975715462171,0.0117876479718313,0,0,0,0,0,0.0503733765194111,-0.0172450997107627,0,0,0,0,0,0,0.0016402566245881,0,0,0,0,0,0,0.0034823575436877,0,0,0,0,0,0,0.0286994652480677
X601318.CH.EQUITY,0,0,0,0,0,0,0.0235547211194572,0,0.014355048477843,0,0,0,0,0.256869753909441,0,0,0,0,0,0.529386886853374,0,0,0,0,-0.062374710973281,0,0,0,0,0,0,0.0558768715981988,0,0,0,0,0,0.112398807827918,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0,0.351330319870701,0,-6.93889390390723e-18,0,0,0,0.14065385580366,0,0,0.0780993717176187,-0.106095592061507,0.100775691237635,0.196026568917418,0,0,0,0,0,0,0,0,0,0,0.0522677571193429,0,0,0,0,0,0,0,0,0,0,0.177138898736787,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.148510461125239,0,0,0.240565115599956,0,0,0,0,0.347095939178371,0,0,0,0.166311548687524,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.00889264489612704,0,0,0,0.063763804991491,0,0,0,0,0,0,0,0.0752279432785497,0,0,0.1544048470146,0,0,0,0,0
X601288.CH.EQUITY,0.161172489174294,0,0.00243891681158924,0,0,0,0,-0.0483162481650025,0,0.0156452886823818,0,0,0,0.0211030959458739,0,0,0.621472310762226,0,0,0,0,0,0,0,0,0,0,0,0.0239733605488275,0,0,0,0,0,0,0,0.0688572053046111,0,0,0,0,0,0,0,0,0,0.0411647935698322,0,0,-0.049398133747886,0,0
X600036.CH.EQUITY,0,0.247150588042726,0,0,0,0,0,0.0488699795856213,0,0,0,0,0,0.266660668678163,0,0,0,0,0.121978212611666,0,0,0,0,0,0,0.253508835826549,0.000782197138209388,0.056494260571018,0,0.081663529533699,0,0,0,0,0,0,0,0.00910078100931154,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,0.244388359297593,0,0,0,0,0,0,0,0,0,-0.0933540208811554,0,0,0,0,0.0632220109069425,0,0,0,0.0021506175290729,0,0,0,-0.0323754337778181,0,0,0,-0.117075443037454,0,0,-0.0716249044825176,0,0,0,0,0,0,0,0,-0.0164121009217494,0,0,-0.0193650768997868,0.966445033036499,0,-0.0689094243360426,0.018275046844492
X1299.HK.EQUITY,0,0,-0.152121578315931,0,-0.0745868684340714,0,0,0,0,0.25294924745824,0,0,0,0,0,0,0,0,0,0,-0.150262548621163,0,0,0,0.18184564095416,0,0.376567161955885,0,0,0,0,0,0,0,0,0,0.087360911934247,0.0866300492472928,0,0,0,0.0112454482987299,0.0632305369735769,0,0.134399103911661,0,0,0.0872432687949845,0,0,0,-0.0295696957236534
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.270480260135635,0,0,0,0,0,-0.121792960523004,0,0,0,0,0.180224205138014,0,0,0,0.0314735031116472,0,0,0.37346870865924,0.0450849151288069,-0.0784719540458279,0,0,0,-0.0894832708904331,0,0.107025695926864,0,0,0,0,0.195274120503954,0.0193813374138205,0.187442983049677,0,0,0,0,0.140646254907493,0,0
X388.HK.EQUITY,0,0,0,0.136812295592177,0,0,0,0.0584029839572381,0,0,0,0,0,0.0600525234477838,0,0,0,0,0,0,0.0653470452080719,0.121916633662491,0,0,0.0785877150870317,0,0,0,0,0,0.179006802392463,0,0,0,0,0,0.0702496603614118,0.102188741369542,0.185227294811613,0,-0.302934927356492,0,0,0,0.0342709528067067,0,0.254964130799389,0,0,0,0,0
