,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0.0787422921851411,0,0.38612322428004,0.125484630601079,0.085671488121273,0,0,0,0,0,0,0,0,0,0,0,0.259149200783115,0,0,0,0,-0.0156686598118016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059600763946774,0,0,0.0500549609610408,-3.46944695195361e-18,0.0546517472847205,0,0,0.0793435707972087,-0.0749437458030098,0.0253319890767932
X601318.CH.EQUITY,0,0,0,1.73472347597681e-18,0,0,0,0,0.114151311984854,0,0,0.0612037461979978,0.0421555571813721,0,0,0,0.0421900179625956,0,0.256206963087037,0,0.278282900336594,0.033962419439651,0,0.0142872168615367,0,0,0.0682837221025011,0,0,0,0.215090306383051,0,0,0,0,0,0.0033293069113389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0,0.241547880481599,0,0,0,0,0,0,0.251318855568741,0,0,0,0,0,0.227944931901439,0,0.0275090278734436,0,-0.196565549738255,0,0,0.378359612660952,0.183645970461555,-0.0191621348566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0532256892190965,0,0,0,0,0,0,0,0,0,-0.0163052706913772
X600036.CH.EQUITY,0,0.115150861103735,0,0,0,0.0114166169254685,0,0.166723973437198,0,0,0,0,0.149540040642306,0,0,0,0,0,0,0,0,0,0.25001030894075,0.00783563646869775,0,0,0,0.0111048333820078,0,0.0554820528958892,0,0,0,0,0,0,0.00822153947767755,0,0,0,0.0850904574929063,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.0935620228858848,0,0.212528416481289,0,0,0.049446442671416,0,0.249659266709554,0,0,0,0,0,0,-0.0685359722556716,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0989252118450631,0,0,0,0.0124291433947591,0,0,0,0,0,0,0,0,0,0,0,0,0.227922127873915,0,0.145006705940975,0,0,0,-0.0273957322542753
X601628.CH.EQUITY,0.144915083101951,0,0,0,0,0,0,0,0,0.0423224605168524,0.0242466009393562,0,0,0,0,0,0.147333530646424,0,0,0,0,0.187629057141477,-0.133158234279434,0,0,0,-0.0360896026905951,0,0,0,0,0.188180954494127,0,0,0,0.60687297694993,0,0,0,-0.0207533083951422,-0.0646440490033085,0.0934031322427234,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.136053006510394,0,0,0,0,0,0,0,0,0.0307631912500898,0,0,0,0,0,0,0.106954911379978,0,-0.239133064656196,0,0,0,0,0,0,0,0.00928669625374828,0,0.088911906931928,0,0.261792727054768,0.137959126465275,0.0666414129168398,0.0524489108813178,0.0822360970214405,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0.0927857413332479,0.106134710572837,0.166165555910374,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230521794836488,0,0,0,0.21100389297881,0,0.0440914361192601,0,0.331378617777617,-0.0298310188563074,0,0,0.142538308153234,-0.0742762329017684,0,0,0,0,0,0,0,0.0902142420367097,0,0,0,0,0,0.0286898939109638,0,0,0,0,0,0
X5.HK.EQUITY,0,0.0826015640816865,0,0,0,0,0,0.241490184551042,0,-0.0787698944712379,0.0642149535523275,0,0,0,0,0,0,0,0,0,0.10764533089985,0,0,0.142365750723797,0,0,0.216624983982194,0,0,0.0608539993637485,0,0,0,0,0,0,0,0,0.234933726392866,-0.101575157686124,0,0.107792971234724,0,0,0.060683812966511,0,0,0.108557719462856,0,0,0,0.0433251666426697
X601166.CH.EQUITY,0,0,0.033604791804511,0.101201407907355,0,0,0,0,0,0,0,0.0325854726399782,0.0871291429367226,0,0.051007207833457,0,0,0,0,0,0,0,0.165957211976956,0,0,0,0,0,0.36218412138515,0,0,0,0,0,0,0.0254678829066534,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0
