,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X000001.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0.0448194362052247,0.106921309633955,0,0,0,0,0,-0.0509393286803076,0,0,0,0,0,0,0,0,0,0,-0.106346445828877,0,0.0247729973259965,0.432010565580705,0,-0.274623362176213,0.43190674061045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121469084240849
X601318.CH.EQUITY,0,0,0,0,0,0.213889752006467,0,0,0,-0.0715573613182283,0,0,0.0999485864407225,0,0,0,0.0844608424627943,0,0,0,0.0121696054913082,0,0,0,0,0,0,0,0,0.0150755253851347,0.153863310594044,0,0,0,0,0.2455191911507,0,0.0687151491733259,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462934096953979
X601939.CH.EQUITY,0,0.00542304143206585,0,0.788940869936897,0,0,0,0.00152115912530913,0,0.0478559771166314,0.0790505522404049,0,0.0133096783624503,-0.0612581444847078,0.0020214222113794,0,0.0623371409233851,0,0,0,0,0,0,0,0.0399578016331821,0,0,0,0,0,0,0,0,0,0,0,0,0.124343662380515,0,0,0,0,0,0,0,0,0,0,0,0,0.0323982281715635,0
X601288.CH.EQUITY,0.0514861381221961,0,0.812515286027328,0,-0.016715098489589,0,0,-0.0997052551538466,0,0.0538250275638394,0.17860372353409,0,0,0,0,0.0458291228978512,0,0,0,0,0,0,0,0,0.0323683856886445,0,0,0,0,0,0,0.0948550634339961,0,0,0,0,0,0,0,-0.109620742703762,-0.149894620005571,0,0,0,0,0,0,0,0,0,-0.0716546520299754,-0.0141763132102678
X601628.CH.EQUITY,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.209999073690416,0,0.15883887512667,0,0,0,0,0,0,0,0,0,0,0,0,-0.0989492206700713,0,0,0,0,0,0,0,0,0.014460755000845,0,0.279891077450123,0,0.444415985749234,0,0,0,0,0,0,0,0.0973304124320792,0,0,0,0,0,0.136213556482451
X600036.CH.EQUITY,0,0,0.113839310245306,0.264059788372343,0,0,0,0,0.00597565544558438,0,0,0,0,0,0,0,0,0.122732319034875,0,0,0,0,0,0,0.144053125138059,0,0,0,0.0925836856771599,0,0.036406797326852,0,0,0,0,0,0,0.0344185902392161,0,0,0,0,0,0,0,0,0,0,0.0345196413708361,0,0,0
X601988.CH.EQUITY,0,0,0,0.0871373894540967,-0.0455115582534725,0,0,0,-0.0202387846613191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175502727396112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.125866889905917,1.00170721322242,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.0309367364915769,0,0,0,0,0.220972533468276,0,0,0,0,0,0.00228718390946601,0,0,0,0,0,0,0.318346124175739,-0.00170798434540669,0,0,0,0.11340980491227,0,0,0,0,0.178510536715065,0,0,0,0,0,0.0849053313660552,0,0,0,0.0629990748725185,0,0,-0.0327032812975603,0,0,0,0.145130526945612,0,-0.0148410978887457
X5.HK.EQUITY,0,0,0,0,0,0,0,-0.0420361565902433,0,0,0,0,0,0,0,0,0,0,0,-0.11125011908135,0,0,0,0,0,0,0.0851725766003856,0.420123231816939,0,-0.0662451189493963,0,0,0,0,0,0,0,0,0.0408464710219312,0,0,0,0,0.109235140166675,0.0571006924759388,0,0,0,0,-0.283608005244043,0.1918770665644,0.031595136453016
X388.HK.EQUITY,0,0,0,0,0.195403276450177,0,0,0.0847204998467237,0,0,-0.0125678801388955,0,0,0,0,0.0883015171283395,-0.064998365688176,0,0,0,0.0306332260374858,0,0.317744231477313,0,0,0.229734312374177,0,0,0,0,0,-0.0544043845581015,0,0,0,0,0,0,0,0,-0.0133104065635123,0,0.183612962916003,0,0,0,0,0,-0.295309193450682,0,1.0842021724855e-19,0.209542132905639
