,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X300059.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X600918.CH.Equity,X000166.CH.EQUITY,X2881.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0.281981936467977,0.0354721816839426,0,0,0,0.311581369306053,0,0,0,0.0794969882993276,0,0,0.035566291502609,0,0,0,0,0,0,0,0,0.157615082008904,0,0,0.0092702824339337,0,0,0,0,0,0,0,0,0,0,0.120711219168954,0,0,0,0,0,0,0,0,0,0,0,-0.0274713410555347,0,0
X601318.CH.EQUITY,0,0,0.297970850475456,0,0,0,0,0,0.079008844422684,0,0,0,0.00308901332842412,0,0,0.204393322495063,0,0,0,0,0.0207648441444649,0,0,0,0,0,0,0,0,0.0818485344489024,0,0,0,0,0,0.0703782735341768,0,0,0,0,0,0.0406224287830412,0,0.0863844082049586,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.400477159471663,0.266289571846821,0,0,0,0,0,0.408961501276546,0,0,0,0,0,0,0,0,0.027884100361902,0,0,-0.0772473007421857,0,0,0,0,0,0,0,0,-0.00536752690125848,0.0857729624785123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160384678008535,0
X600036.CH.EQUITY,0,0.0939904728729198,0,0,0,0.0658932489274882,0,0,0,0,0,-0.0885529951974778,0.086680294194977,0,0.142367110211546,0,0,0.234247435717399,0,0,0,0,8.67361737988404e-19,0,0.292963475570483,0.122554545992251,0,0,0,0.0294588786001675,0,0,0,0,0,0,0,0,0,0,0,0,0.00985104460231141,0,0,0,0,0,0,0,-0.182622093042439,0
X601288.CH.EQUITY,0,0,0,0,0,0,0.0162597469072788,0.495869189326563,0,-0.0834524674616736,0,0.0934618830187184,0,0,0,0,0,0.021099783134576,0,0,0,0,0.0638608771188564,0.122977000742907,0,0,0,0,0,0.088171378682955,0,0,0.0404687218023942,0,0,0,0,0,0,0,0,0,0,0,0,0.0481611666227794,0,0,0,0.0117726274157678,0,0
X1299.HK.EQUITY,0,0,-0.0349810770890211,0,0,0,0,-0.039783035791579,0,0.134935173950823,0,0,0,0,0,0,0,0,0,0,0,0,0.105903712934645,0,0,0,0,0,0,0,0,0,0.0515111466214122,0,0,0,0,0.0349976380424141,0.154500901487248,0,0.251806850777089,0.117698947018261,0.0694655875391723,0,0,0,0,0,0,0.257133663589887,0,0
X601628.CH.EQUITY,0.0972072815192082,0,0,0,0,0.0227491664779366,0,0,0,0,0,0,0,0,-0.256392728347923,0,0,0,0,0.238953227441805,-0.0734140251066241,0,0,0,0.0283386905890836,0,-0.138995906546342,0,0,0,0,0,0,0,0.62375095658646,0,0,0.0332311425444996,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271242043959649
X601988.CH.EQUITY,0,0,0.0581818911101244,0.0218061535956477,0.477968814594503,0,0,0,0,0.016803461345108,0,0,0.0802917517343358,0,0,0,0.209750636866892,0,0,0,0,0,0,0,0,0,0.0359643362318032,0.0137130280970967,0.0615384455901262,0,0,0,0,0,0,0,0.00130785221530351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.151597242336898,0.129686320767316,0,0,0,0,0,0,-0.0395003995812375,0,0,-0.0148736671502485,0,0,0,0,0,0,-0.24609307134668,0,0,0.187437450813095,0,0,0.169745416724008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208751145688793,0,0,0.14378342024604,0,0,0,0,0.169032515134726,0
X388.HK.EQUITY,0,0,0,-0.0814676780909317,0,0.229212637056473,0,0,0,0,0,-0.0435950998925077,0,0,0,-0.0562433130396939,0,0,0,0.50229328697512,0,-0.123042010425376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144797915945235,0,0,0,0,0.0795873503166866,0.0409769498673126,-0.176835246909701,0,0,0,0.165872130764583,0
