,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601155.CH.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,1.73472347597681e-18,0.178991943057999,0.0768764462632369,0,0,0.384157867796148,0,0,0,0.0317715171947247,0,0,0.0304071215776831,0,0,0,0,0,0,0,0,0,0.207867028605228,0,0,-3.46944695195361e-18,0.0603872804332189,0,0,0,0.10375075314483,0.0404348763468098,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0843932055193666,0,0,0,0
X601318.CH.EQUITY,0,0,0,0.12840518295539,0,0.00415041639601298,0,0,0.168938302727497,0,0,0,0.295779307861519,0,0.0465282482414657,0,0.0204758398261661,0,0,0.0933747118885869,0,0.071344923082763,0,0,0,0,0,0.00464372683892704,0.132467081420391,0,0,0.0249523916918844,0,0,0,0,0.0151256888315166,0,0,0,0.0836945960157363,0,0,-0.12071954627317,0,0.176187769564207,3.46944695195361e-18,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.121704887803215,0,0,0,0,0,0,0.0567586008355576,0,0,0.0417080973476785,0,0,0.0678813478813201,0,0,0,0,0,0,0.437842279242484,0,0.146038004669018,0,0,0,0,0,0,0,0,0,0,-0.1171786530366,0,0,0,-0.0227582773755506,0,0,0,0,0,0,0,-0.071214185127419,0
X601939.CH.EQUITY,0.497276446585049,0.122012456421654,8.67361737988404e-19,0,0,0,0,0,0.0883711692165801,0,0.214316112475706,0,0,0,0,0,0,0.192907384518885,0,0,0,0,0,0,0,0,0,0.0864036134787234,0,0,0,0,0,0,0,0,0,0,0.118433122060317,0,-0.101603515249817,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0.119949634177344,0,0,0,0.425980135355252,0,0,0.00423180189504031,0,0.0331967615821343,0,0,0,0,0,0,0,0,0.00953100958994179,0.0244665859645642,0,0.110348343780876,0,0,0.0681748123460445,0,0,0,0,0.159426067212708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.0939855006783385,0.239039333004373,0,0,0,0,0.111590071528847,0,0,0,0,-0.194731382536039,0.0751771066935588,0,0,0,0,0,0.00322385865256766,0,0,0,0.116128587473339,0,0.0246803267501533,0,0,0,0,0,0.128380599978013,0,0.156261405297621,0,0.111267264310987,0,0,0,0,0.233158252609094,0,0,0,-0.0372665120406991
X601628.CH.EQUITY,0,0,-0.0986988133387776,0,0,0,0,0,0,0.216085022257738,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372871677712782,0.103019003665353,0.0224741039819338,0,0,0,-0.0631613438427248,0,-0.0189292445758494,0,0,0.237662528318813,0,0,0.378799919381633,0,0,0,0,0,0.0189379875225214,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.0548243101814236,0,0,0,0.528309605687824,0,0,0,0,0,0,0,-0.114645828153542,0,0,0,0,0.233245947996827,0,0.0485733748411867,0,0,0,0,0.0103568499987931,0,0,0,0,0,0,0,-0.151904376075836,0,0,0,0,0,0,0,0.0610886847462622,0,0,0,0,0.043970140234892,0,0,0,0.0295305820002007,0,0
X5.HK.EQUITY,0,0.224313261840902,0,0.0868766066497518,0,0,0,0,0,-0.0960641378646507,0.0469987006692981,0.0365205589763497,0,0,0,0,0,0,0,0,0,0,0,0.285536892479554,0,0,0.121109370246104,0,0,0,0,0,0,0.0529057742027733,0,0,0,0,0.230942922129393,0,0,0,0,0,0,0,0.112912020117481,0,0,0,0,-0.033903412074919
X388.HK.EQUITY,0,0,0,-0.111269933003129,0,0,0,0,-0.0473148864304937,0,0,0,0,-1.73472347597681e-18,-0.0274396998334129,0,0.473977179012685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.153740873403245,0,0,-0.205259348627564,0,0.0315786218100922,2.16840434497101e-19,0,0,0,0.145347704710768,0,0.0787142970974887,0,0.133814241517971,0,0,0,0,-0.474987071835873
