,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X601916.CH.Equity,X2891.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0.0139013145277849,0.0837046229216934,0,0,0,0,0,0,0.277090273449085,0.123286566328246,0,0,0,-0.167396822281063,0,0,0,0.0843618976290664,0,0,0,0,0,0,0,0.0487119363612634,0,0,0,0.0367346942411757,0,0.0545414886935555,0,0,0,0,0,0,0,0.257390068500054,0,0,0,0.042565406921213,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0279237301526408,-1.38777878078145e-17,0,0.244946144401253,0,0,0.275509583066559,0,0,0,0.0752866637784762,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.115238812290099,0,0,0,0,-0.251835466882998,0.107855040900875,0,0,0.179111431259873,0,0,0,0,0,0.088974736885086,0,0
X601939.CH.EQUITY,0.468769483499066,0,0,0,0,0.189658048025799,0,0,0,0,0,0,0,0.0493365522300645,0,0,0,0,0.0090770843948766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372478733755555,0,-0.12552306075772,0,0.0512388276630769,0,0,-0.0393963044226704,0,0,0,0,0
X601288.CH.EQUITY,0.579235469113896,0.0584652651406875,0.0631491201182704,0,0.0711819906801163,0.0813519481809014,0,0,0,0,0,0,0.0371164082588674,-0.0217383183495851,0,0,0,0,0,-0.0168720000997575,0,0,0,0,0,0.0501435564414298,0,0,0,0,0,0,0.0817700995574141,0,0,0,0,0.135265732709674,0.175991662284878,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.0397178122283453,0.19968584657068,0.0808619726655002,0,0,0,-0.160039172889666,0,0,0,0.228838572838287,0,0,0,0,0,0.59455575594471,0,-0.0270116737251937,-0.149914802403174,0,0,0.118387588180922,0,-0.118913796308564,0,0,0,0,0,0,0,0,0,0.0440327707889421,0,0,0,0,0,0,0,0.0986091631080582,0,0.157982284952825,0,0,-0.0672395607555573,0,0
X601988.CH.EQUITY,0.0858333150688754,0.0227215950430466,0.143228388204786,0.2036522225903,0,0,0,-0.0223666665584695,0.144196348461782,0.0968616063623497,0.174172108109178,0,-0.35062113685076,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.137937006534796,0,0,0.0676184621880522,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0.033866287010047,0,0,0,0,0.0426600543127871,0
X600036.CH.EQUITY,0,0.35977079165202,0,0,0,0,0,0,0,0,0,0.183991379948337,0,0.16157560758931,0,0.050785618648973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0933593015712584,0,0,0.0138902648802177,0,0,0,0.0934151491327252,0,0,0,0,0,0.0389517992326893,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0682101300807741,0,0,0,0,0,0,0,0,0,0.223362996187671,0.296968487520037,0,0.215876512338668,0,0,0,0,0,0.0417456638599741,0,0,0.0358105429084124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.22071563105973,0.150555931229435,0,0,0,0.00522650305335356,0,0,0,0.00710271401410306,0,0,0,0,0,0,0,-0.0711875395366233,0.0399600885277144,0,0,0,0,0,0,0,0,0.145887022722129,0,0,0,0,0.0104271094189743,0,0,0,0,0,0,0,0,0,0,0,0,0.073141607214105,0,0,0,0.349166010377831,0
X601166.CH.EQUITY,0.232958592038375,0,0,0,0,0.106727387901133,0.432564877292668,0,0,0,0,0,0,0.0113573402370732,0,0.391120962937568,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0483800662526288,-0.131881569648949,0.0363465752655399,0,0,0,0,0.0375239647828767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0.0596568913258602,0,0,0.0948329032620259,0.00674025006007433,0,0,0,0.0225772469596265,0,0.236779586671478,0,0,0,0,0,0,0.228789661865847,-0.118582615393959,0,0.0651631445457074,0.119752400768362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239478601060487,-0.0332033298746591,0,0.185358164310425,0,0.0846722422765968,0,0,0,0,0,0
