,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601066.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.144983597561452,0,0.0778763269780019,0,0,0,-0.0597486041812788,0,0,0,0.469780848636699,0,0,0,-0.0815865095059623,0,0,0,0,0,0,0,0,0,0,0,0,0.0893776457607694,0,0,0,0,0,0,0,0,0,0.136427270882394,0,0,0,0.186055882544566,0,0,0,0,-0.00603857199723102,0,-0.044326503438838,0,0
X601318.CH.EQUITY,0,0,0,-0.102186838093737,0,0,0,0,0.174002423669399,0,0.20538571572395,0,0.0853414579491064,-0.0827500249044444,0.0586145043548572,0,0,0,0,-0.0656730353439273,0,-0.0869786879296006,0,0,0,0,0,0,0,0,0,0,0,0,0.173598497339799,0,0,0,0,-0.195281202684557,0.356175294904246,0,0.18483960564424,0.185321842658976,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.218837893757116,-0.00416843501773989,0,0.279194397124076,0,0.0955361569872146,0,-0.0699607254445727,0,0,0,0,0,0,0.0960565606496358,0,0,-0.0226369393880737,0,0,0,0.060887110509116,0,0,0,-0.0481113631067081,0,0,0,0,0,0,0,0,0,0,0,0,0,0.470592386022486,0,-0.0226572065862832,0,0.0236242560702341,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.386168190927751,0,0.187031444090963,0,0,0.213420975487073,0,0,0.0547497084343698,0,0,0,0,0,-0.0182110312554495,-0.0610206771161475,0.0448202349627448,0,0,0,0,0,0,-0.0629453601875765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101398056139469,0,0,0,0,0,0,0,0,0.220249138436448,0.0128540531771328,0,0
X5.HK.EQUITY,0,-0.125068697248576,0.0278783554214533,0.288959887091367,0,0,0,-0.252349507160533,0,0,0,0,0.147043305562406,0,0,0,0,0,0,0,0.543981829311606,0,0,0,0,0.305358047124616,0,-0.0111046755805269,0,0,0,0,0,0.02256370994533,0,0,0,0,0,0,0,0,0,0,0,0,0.198610481975275,0,-0.0723563606486229,0,0,0
X601988.CH.EQUITY,0.182157150261514,0,0.24119534702662,0.032902790411421,0,0,0,0,0.0728280569426443,0,0.125266364185958,0,0,-0.263023497476432,0,0,0,0,0,0,0,0,0,0.0558535880310937,0.217903668994498,1.73472347597681e-18,0,0.0709622051658627,0,-0.051336966370926,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0984979565566746,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.0211065130080239,-0.0286857754179966,0,0.202391471067638,0,-0.0186042493891397,0.0184561164675991,0,0.392441200305806,0,0.221493887928607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127119195235953,0,0,0,0,0.0797051927976232,0,0,0,0,0.156705538462015,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,-0.0438993508357738,0.102013599772048,0,0,0,0.142059710188002,0,0,0,-0.132453752240323,6.93889390390723e-18,0,0,0.296900157099935,0,0.232121218597513,0,0,0.0821932012934923,0,0,0,0.149559567501089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0545102142080901,0.0664075372255635,0,0,-0.00794294886917398,0,0
X601628.CH.EQUITY,0.231885685311197,0.214699694488639,0,0,-1.73472347597681e-18,0,0,0,0,0.0456536829337033,0.0193763516101868,0,0,0,0,0.0435379417709488,0,0,0,0.0375038562599521,0,0,0,0,0,0,0,0.0598350133204539,0.0800940627250217,-0.057258993219655,0,0,0,0,0,0,0,0,-0.363831233987728,0,0,0.00891977051270223,0.228271631688289,0,-0.103869898641725,0,0.121933892078222,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0439896597063306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0372800529612344,0,0,0,0.468226332014286,0,0,0,0,0,0,0,0,0.214722726372772,0,0.0146652118694554,0,0,0,0,0,0,0,0,0,0,0.0437827215872667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191101063947116,0,0,0,0,0,0
