,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X600999.CH.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X600030.CH.EQUITY,0,0,0,0,0,0,0.0066413918059917,0,0,0,0,0,0.0234456389419081,0,0,0,0.3027742421617,0,0.0170680238004089,0,0,0,0.0334313679805126,0,0,0,0,0,0,0,0,0.0630026906650102,0,0.392044753247365,0,0.081246454915047,0,0,0,0,0,0.0190037350844334,0,0,0.0247367976882391,0,0,0,0,-3.46944695195361e-18,0.0678583618583359,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,-0.159342836650575,0.0453373789475334,0,0,0,0,0,0,0.511473448832832,0,0,0,0,-0.0687096428480724,0,0,0,0.0594533626934091,0,0,0,0,0,0.0796841421936824,0,0,0,0.115830549515462,0.107814454961242,0,0,0,0,0.184172403179403,0,0,-0.0310430022958418,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0.213004886302271,0,0,0,0,0,0,0,0,0,0.0409268405379036,0,0,0,0.168176969413437,0,0.0995520818021937,0,0,0,0,0,0,0,0,0,0,0,0.0697125115485542,0,0,0,0,0.338911086988034,0,0.0908932198386397,0,0.075834081724719,-0.105407198410995,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0.0778783118839928,0,0,0.102871222014117,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0.154289881835754,-8.67361737988404e-19,0,0,0.00140244255768471,0,0,0,0,0,0,0.213195036939993,0,0,0,0,0.0622398416962907,0,0,0,0,0,0,0.131575860493915,0,0,0.186306908125471,0,0,0,0
X601319.CH.EQUITY,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.0233802971249267,0,0,0,0,0,0,0.0408001397625665,0,0,0,0,0,0,0,0,0,0,0,0.103632554256956,0,0.184158530464613,0,0,0.098533424141896,0,0,0,0.201917121196394,0.0757510634158636,0.118583565917285,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.0991547600305661,0.167686276900635,0,0,0,0.00635887316156983,0.0153558126578224,0,0.220224335755989,0,0.0186868820642632,0,0,0,0.386803821525994,0,0,0,0,0,0,0,0.109764773338178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0127680270778678,0,0,0,0,0,-0.019626436516794,0
X601601.CH.EQUITY,0,0,0.421904079656035,0,0,0,0,-0.0402361111422002,0,0,0,0,0,0,0,0,0,0.279369326574674,0.181545051406967,0,0,0,0,0.10445227904874,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.323037789149356,0.242935114966686,0.121867542272668,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0.123100210181896,0,0,0,0.035295682646799,0,0,0,0,0,0,0,0,0.0896464782732417,0,0,0,0,0.300106566524367,0,0,0,0,0,-0.01330713214767,0,0,0,0.108031570560442,0,0,0,0,0,0.00198227652161616,0.308070408977153,0,0,0,0,0,0,0,0,0,-0.027028043468277
X688.HK.EQUITY,0.0686877326845517,0,0,0,0,0,0.0218529232618443,0,0,0,0,0,0,0.197951535971351,0,0,0,0,0,0,0,0,0,0,0,0.0822902689031408,0.270591339130639,0,0,0,0,0,0,0,0,0,0,0.060114455979214,0,0.297646364518726,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0.0492103179884157,0,0.209441317610588,0.303315811137363,0,-0.035295662832212,0,0,0,0,0,0.0130400418143113,0.0294018073237858,0,0,0,0,0.183698878683651,0,0,0,0,0,0,0,0,0,0.0217448204423691,0,0.0914760502540203,0,0,0,0,0,0.0781283227975444,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0430472218954306,0
X601998.CH.EQUITY,0.305455070867742,0.0870652535385252,0,0,0.0778565800567202,0,0,0,0.0591416070988361,-0.00339328624593594,0,0.0168182854774726,0.239987154069384,0.0653252141626126,0,0,0,0,0,0,0,-0.0277126504177367,0,0,0,0,0,0,0,0,0,0,0.0580602662627696,0,-0.01149069655199,0,0.00907607477892483,0,-0.0136201169281245,0,0,1.73472347597681e-18,0,0,0,0,0.0794587683199931,0,0,0,0,0.0897210900486498
X267.HK.EQUITY,0,0,0,0,0,0,0,0,0.166904494420138,0,0.140364333444547,0,-0.0390553740144595,0,0,0,0,0,0,0.227599829925707,0,0,0,0.121703000199156,0,0,0,0.309781174797749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1109.HK.EQUITY,0.210661648832562,0,0,0,0,0.0425624401627321,0,0,0.0693077415363193,0,0,0,0,0,0,0,0,0,0,0.143695912494883,0,0,0.0825192180725589,0,0,-0.0747348797922954,0.488146539903675,0,0,0,0,0,0.132215846246153,0,0,0,0,0,0,0,0,0.0481097004143459,0,0.0790324769967238,0,0,0,-0.163436286578884,0,0,0,0.112140580735715
X2007.HK.EQUITY,0.0305175085343,0,0,0,0,0,0.0902608318887932,0,0.0728009158608648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362920732901136,0,0,0,0.0822331331014299,0.0926944685519847,0,0.150885561246625,0,0,0,0,0,0,0,0,0,0.100043189795997,0,-6.93889390390723e-18,0,0.112142274938206,0,0,0.0575104253574613
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.00762258800660489,0,0.171108967725527,0,0,0.171754093248365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172597967645556,0,0,0,0,0,0.00319360299560435,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0.186846252222212,0,0.1636988599072,0,0,0,0,0,0,0,0.166446211047925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0599775605640162,0,0,0,0,0,0,0,0,0,0,0,0,-0.0520266573878768,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0700626479403157,0.337230946814957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0789682275882752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266988425731361,0,0.00154725739742531
X002142.CH.EQUITY,0.051720849292126,0,0,0,0,0.763951491411797,0,0,0,0,0.289754865204367,-0.421340011514359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0289079799344875,0,0,0,0,-0.0529459741428635,0,0,0.0178342514772591,0,0,0,0,0,0,0.183224463370144,0.0879619702790706,-0.00660699397033499,0,0,0,0,0,0.0951086100396774
X601688.CH.EQUITY,0.0437501540854198,0,0,0,0,0,0.000781147938939681,0.0961664257188925,0,0,0,0,0,0,0,0.119037621672345,0,0,-0.0211294625246828,0,0,0,0,0,0,-0.0733015801238976,0,0,0,0,0,0,0,0,0,0.129278161389606,0,0,0,0,0.256657792196273,0,0,0,0,0,0,0,0,0.429757275110914,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0938666546621005,0,0,0,0,0,0,0,0.135500434099093,0.0969321164746546,0.285457387815307,0,0,0,0.154703326468031,0,-0.0776098303995492,0,0,0,0,0.10554595829101,0,0.142715044342841,0,0,0,0.0938044191162286,0,0,0,0,0,0,0,0,-0.172466538878583,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168245052397861,0.211207220294028,0,0,0,0,0,0,0,0.108757317380796,0,0,0,0.117754843959427,0,0,0,0,0,0.44808711637732,0,0,0,0,0,0,0,0,0,0,0,0,0.0786865986790113,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.142500945224664,0,0,0,0,0,0.0175712116565579,0,0,0.0923214759108492,0,0,0,0,0.0335630803671161,0.0353278604755476,0,0,0.0101204031929499,0,0,0,0,0,0,0,0,-0.101529448390441,0,0,0,0,0,0,0,0,0,0,0.0961721669468687,0,0
X2882.TT.EQUITY,0,0.121473692703823,0,0,0,0,-0.104960353444955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309571066350992,0,0,0,0,-0.137496178622567,-0.0230950429348232,0,0,0,0,0,0,0,0,0,0,0,0.146586481279881,0,0.150302145882991,0,-0.0209030659189699,-0.299205909883153,0.785507013151513,0,0,0,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,-0.109324187015919,0,0,0,0,0,-0.0201957935891058,0,0,0.344220687152616,0,0,0,0,0,-0.0309061150977442,0,0.27967492154641,0,0,0,0,0,0.19345260221994,0,0,0,0,-0.0183073593154805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X12.HK.EQUITY,0,0,0,0,0,-0.0289536400252087,0,0,0,0.260518405924924,0,0,0,0,0,0,0.10508240286006,0.140502042082039,0,0,0,0,0,0.0525705344895996,0,0,0,0,0,0,0,0,0,0,-0.0200713264738459,0.118764812943623,0,0,0,0,0,0.195298185116512,-0.0578670444217483,0,0,0,0,0.094470764831925,-0.0136333904969744,0,0.117670765226568,-0.0650297601330963
X600837.CH.EQUITY,-0.0259737794048257,0,0,-0.0210536965460812,0,0,0,0.00719007150321584,0,0,-0.177605448059075,0,0,0,0,0,0.016817244425658,0,0,0,0,0,0,0,0.0566965341397449,0,0,0,0,0,-0.013518997565274,0,0,0.374053913599081,0,0.192193400613636,0,0,0,0,0,0.100652290434073,0,-0.031943414142998,0,0,0,0,0,0.359318420159345,0,0
X823.HK.EQUITY,0,0,0,0,0,0,0.0858679170983913,0,0,0,0,0,0,0,0,0,-0.123250366419754,0.257495383950493,0,0,0,0,0.350710108950238,0,0,0,0,0,0,0,-0.0776823969988598,0,-0.0143568396630187,0,0,0,0,0.161265477116543,0,0,0,0,0,0,0,0,0,0.352393663992997,0,0,0.0664806790527512,0
X000166.CH.EQUITY,-0.00333028906040177,0,0,0,0,0,0,0,-0.00374238671289203,0.0234695215732707,0,0,0,0,0,0,0.116167746908294,0,0,0.0148891047622738,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227375920197779,0,0,0,0,0,0,0.127568975294649,0.142111248629403,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0255448211534786,0,-0.0547493632488811,-0.0667716999597542,0,0.254028529964753,0,0,0,0.00972210913460139,0,0.0884188537660257,0,0,0,0,0,0,-0.266357813320049,0,0,0,0,0,0.198589164688898,0,-0.0592411686772574,0,0,0,0,0,-0.100709275598169,0.560620313584952,0,0,0,0,0,0,0,0,0.0392309063009267,0
X601336.CH.EQUITY,0,0.0731379301098818,0,0,0,0.261717116844623,0,0.0608548427490436,0,0,0,0,0,0,0,0,0.0481979938224944,0,0,0.245436434572889,0,0.12691464767326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0926016186417494,0,0,0,0,6.93889390390723e-18,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0757329547832543,-0.00429419188440457,0,0,0,-0.037578082213125,0,0,-0.0433459141030045,0.110209857037122,0,0,0,0.0937775373561806,0,0,0,0,0,0,0,0,0,0.600152207992468,1.73472347597681e-18,0,0,0,0,-0.0380390025211778,-0.0431769328792649,0,0,0,0.110519614449067,0,0.0930978578985824,0
X601169.CH.EQUITY,0,0.328416082552796,0,-8.67361737988404e-19,0,0,0,0,0,0.357146821557318,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102052628092817,0,0.108806854653428,0,0,0,0,0,0,0.0239360385308867,0,0,0.216849757542117,0,0,0,0,0,0,0,-0.00573833559443605,0,-0.0744957222331252,0,0,0,0,0,0.219804138706517
X1997.HK.EQUITY,0,0,0.0334513245395231,-0.0638633826530873,0,0.141962938361119,0,0,0.302124155208579,0.125269649641347,0,-0.0770909680295782,0,0,-0.0557618586334493,0,0.153332415042097,0,0.10481129696706,0.101816496864625,0,0,0,-0.249241651406271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347274103551108,0,0,0,0,0,0,-0.0469636066088019,0.0339038856023552,0,-0.0439165555801394
X2886.TT.EQUITY,0,0.0711925265283443,0,0,0,0,0,0,0.0977039923462118,0,0,0,0,0,0,0,-0.13832898533868,0,-0.00216285941734036,0,0,0,0,0,0,0.0197976088383017,0,0,0.33278821577984,0,0,0,0,0,0,0,0,0.213475491809017,0,0,0,0,0,0,0,0.22345486256056,0.0654483984828428,0,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0.0353724306271726,0,0,0.0312027506309249,0,0,0,0,8.67361737988404e-19,0.157944910710369,0,0,0,0,0,0,0.0813383486603454,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.388601317804811,0,0,0.0396552841516203,0,0,0,0.149305706433868,0,0.211079530258443,0,0,0,0,0,0,0,0,0
FXI.US.EQUITY,0.00525090175246455,0,0,0,0,0,0,0,0,0,0,-0.0414082631843821,0,0,0,0,-0.0414471542433418,0,0,0,0,0,0,0,0,0,-0.038516036219907,0,0,-0.021479002079795,0,0.0420193951913251,0.0584671232641005,0,0,0,0,0,0,0,0,0.0390129832175474,-0.112574336701576,0,0.0112686614943101,0,0,0,0,0,0,-0.950859731890043
VXFXI.INDEX,0.0407426469681565,-0.0426165415714695,0,0,0,0,0,0,0,0,0,0,0,0.00415310217319348,0,0,0,0.02118930082826,0,0,0,0,0,0,0,0,-0.142410664659039,0,0,0,-0.0902519995396642,0.014530894694924,0.134280948549487,0,0,0,0,0,0,0,0,0,-0.0330293285112554,0,0,0,0,0,0,0,-0.932747488631164,0
