,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0,0,0,0,0.142630443551565,0,0,0,-0.166473991700582,0.278574693880666,0,0,0.128956894110664,0,0,0,0.227161073906852,0,-0.0746289752070183,0,-0.121637876272059,0,0,0,-0.146113614498377,0,-0.244353813546828,0,0,0,-0.204548864139466,0,0,0.847670646990945,0,-0.00173509536721502,0,-0.120817493052358,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0698427713709161,0,0.179923800702475,0,0,0,0,0.128248972505048,0,0,0,0,0.128695669265296,0.0490760364700236,0.118085018594804,0,0,0,0,0,0,0,0,-0.0282461055065527,0,0.0402259677173886,0,0.0578557260044166,0.0948621158325314,0,0.242926806427537,0,0,0.015860082156022,0,0.0139351724986507,0,0,0,0,0,0,1.73472347597681e-18,0,0
X601939.CH.EQUITY,0.293496254424179,-0.0682395513933547,0,0,0,0,0,0,0,0,0.169873675048335,0,0,0,0,0,0,0,0,0,0,0.0159462021969523,0,0,0,0,0,0,0,0,0,0,0,-0.133958284892499,0,-0.235594400238263,0.202506099440351,0,0,0.57152090042957,0,0,0,0,0,0.0990642036610059,0,0,-1.73472347597681e-18,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.345124563288123,0.162588126895535,0.414242026927246,0,0,0,0,0,-0.086653689015154,0.337609397571804,0,0,-0.159911711346166,0,0,0,0,0,0,0,0,0,0,0,0,-0.545293568228057,0,0,0,0,0,0,0,0,0,0,0,0.249779887081759,0,0.19590562403704,0,0,0,-0.138715150506967
X5.HK.EQUITY,0,0,0,0,0,0.119493656997141,0,0.211290767973037,0,0,0,8.67361737988404e-19,-0.0294650960574382,0,0.127886541136779,0.119356392306181,0,0.0997296406285482,0.00453191857143125,-0.085677294817229,0,0.0799903988271408,0,0,0,0,0,0,0,-0.0621027561300921,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125210212934758,0,0,0,0.194935027854032,0,0,0
X601988.CH.EQUITY,-0.0574971726347712,0,0,-0.00885631362128824,0.514118041052423,0,0,0,0,0,0,0,0,0,0.169875193901247,0,0,0,0,-0.0954277014737654,-0.152008700603168,0,0.272087180363008,0,0,0,0,0,0,-0.323241200508319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0890154088786285,0,0,0,0,0
X600036.CH.EQUITY,0,0.203824358143178,-0.0280520945936529,0,0,0,0,-0.135366944190151,0,0,0.403236760029239,0.195577991011903,0,0,0,0.148925094512795,0,0,0,0.397572777962758,0,0,0,0,0,0,0,0.123283417153259,-0.118633033168583,0,0,0,0,-0.0145649457539767,0,0,0,0,0,0,0,0,0,0,0,-0.0448132958094157,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.267557528271014,0,0,0,0,-0.0322977287581631,0,-0.0931854763223347,0,0,0,0,0.00562850548568373,0,0,0,0,0,0,0,0,0.153833835079536,0.0350006382834275,0,0.122981701715202,0,0.106261286633959,0,0,0,0,0,0,0,0,0,0,-0.106776786708825,0,0,0,0,0,-0.011074852029558,0,0,0
X601628.CH.EQUITY,0,0.183940217327087,0,0,0,0,0,0,0,0.156559095154396,0,0,0,0.209700507472846,0,-0.078074773445264,0,0,0,0,0,0,0.0248183335740907,0,0,0,0,0,0,0,0,-0.0119017712304693,0,0,0,0.1991964542548,0,0,0,0,0,0.181776660106663,0.229135583601154,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0429102788327681,0,0,0.182968604650371,0,0,0.0103829072939882,0,0.117380470302534,0,0,0.062197529434605,0,0,0.0387589544698634,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335147622469898,0,0,0.333485068014393,0,0,0,0,0,0,0,0,-0.198051204762119,0,0,-1.38777878078145e-17,0,0,0,0.0145522821496623,-0.130549564101171,0,0.163284990199578
