,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.104299334275716,0,0.0919120755486398,0,0,0,-0.0373110429067395,0,0,0,0.397852202859845,0,0,0,-0.101179763767782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356233625117712,0,0,0,0,0.114788275469365,0,0,0,0.157057795360266,0,0,0,0,0.0694894808615901,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.0707265042978186,0,0.288503787830481,0,0.102757689290636,-0.105528705765544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307509395275915,0.306035151123034,0,0,0,0,0,0.240307076791984,-0.223469310573245,0,0.23478927438547,0,0.243273546656748,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.324661799071112,0,0,0.255976768973372,0,0.134045357921917,0,0,0,0,0,0,0,0,0.118944119076757,0,0,0,0,0,0,0,0.0773208585160506,0,0,-0.0651024110971889,0,0,0,0,0,-0.0253133922824639,0,0,0,0,0,0,-0.099452565289634,0,0.363309655470561,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.228292703180052,0,0.158854284494981,0,0,0.258399203894851,0,0,0,-0.0686764662345024,0,0,0,0,0,0,0,0.0656646909811753,0,0,0,0,0,0,0,0.0452599861102792,0,0,0,0,0,0,0,0,0,0,0,0,-0.0510271629529744,0,0.23510824015247,0,0,0,0,0,0,0.16537656451884,0,0,0,0
X5.HK.EQUITY,0,0,0.0394381016308876,0.228153917700494,0,0.166634041116497,0,-0.312134449689698,0,0,0,0,0.0807345420444421,0,0,0,0,-0.0431635243999404,0,0,0,0.42008257559357,0,0,0,0.416568222840253,0,0,0,0,0,0,0.0625904878549952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161668312353659,-0.110133537476392,0,0,0
X601988.CH.EQUITY,0.255438063601964,0.0537398247442894,0.222033485106738,0.00100799097841281,0,0,0,0,0.170622999162084,0,0,0.176379378753387,0,-0.20767922364005,0,0,0,0,0,0,0,0,0,0,0.0647767521788025,0,0.0740833463262437,0,0,0,0,0,0,0,0.0542435114218444,0,0,0,0.00833058120754539,0.0891169834299839,0,0,0,0,0.0512351403476358,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.0196902630677159,-0.0118817224633677,0,0.0968299561768676,0,-0.0264514335796636,0.0291343468729789,0,0.325086493204179,0,0.26330674913364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0550680452495568,0.0715871140206781,0,0.0712478924941636,0,0,0,0.0907343028195903,0,0,0,0.118057235344577,0,0,0,0,0,0,0.063861804258845,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0139797298476241,0,0,0,0.0202963196867567,0,0,-0.0436548565930419,0,0.115757615845493,0,0.435101735054281,0,0,0,0.0793963890517173,0,0,6.93889390390723e-18,0,0.0651498149020125,0,0,0,0,0,0.0555942231379652,0,0,0,0,0,0.107085824327927,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0983898878904883,0.300222105602136,0,0,0.130679967095812,0,0,0,0,0.0132553178706842,0,0,0,0,0,0,0,0,0,0.0652634055547726,0,-0.174560548936884,0,0,0,0,0.237107892512158,0,0,0.0335504904555842,-0.338365191371296,0,0,0,0,0,-0.0152195809728789,0,-0.0770316851586402,0,0,0,0.055757959301464,0,0,0,0,0.0488348007226841,0,0,0,0.0191054349198138
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0.254301624269463,0,0,0,0,0,0,-0.0802257771284962,0,0.115846320329338,0,0.0750425240242019,0,0.389173254258964,0,0,0,0,0,0,0,0,0,0,0,0.38150606269833,0,0,0,-0.296060162543864,0,0,0,0,0,0.343352171191292,0,0,0,-0.978980640586425,0,0
