,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X600048.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21005047532968,0,0,0,0.521168188264051,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.162619793017819,0.498743274727462,0,0,0,0,0,0,0,0,0,0.107291933436706,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.145591709126981,0,0,0,0,0,0,0,0.100523574639699,0,0.0632776758848105,0.0552506093879645,0,0,0,0,0,0.107694469989027,0,0.00454274878459053,0,0,0,0,0,0,0,0.164724833652024,0,0,0,0.275899576096084,0,0,0,0,0.00915146087858156,0,0,0,0,0,0
X601939.CH.EQUITY,0.481864654851438,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,-0.0461007598920627,0,0,0,0.109542487248605,0,0.198711350795578,0,0,0,-0.0959222242075033,-0.325822880540672,0,0,0,0,0,1.38777878078145e-17,0,-0.0862528699244895,-0.0876128927961903,0,0,0,0,0.626586130714441,0,0,0,-0.175036727906401,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,-0.09340675426241,0,0,0,0.135218631103693,0,0.253838345275234,0,0.0168289134944903,0.363398745982866,0,-0.0993027183191172,0,0,0,0,-0.0908408755096797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.118712869242743,0.398577499228149,0,0,0,0.0106374297838182,0,0,0.135108948637458,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.165961465314787,0,0,0,0,0,0,0,0,0.102211988898765,0,0,0.252751179876852,0,0,0,0,0.076863181741893,-0.12060261803751,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.248122688644775,0,0.0150554595466739,0,0.0869757732444497,0,0,0,0,0.188006309359043,0,0,0,0.143967903538953,0,0,0,0,0,0,0.12972155804213,0,0,0,0,0,-0.165369885895415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13102882781431,0
X1299.HK.EQUITY,0,0,0,0,0.232596130293653,0,0,0,0,0,0,0,0,0,0,0,0,0.071509944111654,0.0690700226861686,0,0,0,0,0,0,0.134948877655336,0,0.133556642142304,0,0.096991171619094,0,0,0,0,0,0,0.252706500278885,0,0,0,0,0,0,-0.0480600034950518,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.215705396896896,-0.0347176439264308,0,0,0,-0.0624188835118125,0,0,0.340699098212071,0,0,0,0,0.0797114869903486,0.10182112229366,0,0,0,0,0.290070922859919,0,0,0,0,0,0,-0.0337306784490385,0.170529362808713,0,0,0,0,-0.186553887629184,0,0,0,-0.139961731694872,0,-0.0429560454031125,0,0,0,0.328649780867355,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.200275769962277,0.0154418873520339,0.0937467881931842,0,0,0,0,0,0,0,0,0,0,0,0,0.237259199219637,0,0,0,0,0,0.0999768489297485,0,0,0,0,0,0,0,0,0,0,0,0.182201390901717,0,0,0,0,0,0,0,0.0278793623681738,0.0903750103869421,0.057181136368646,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0237944761397131,0,0,0,0,0.752073412947227,0,0,0,0,0,0,0,0,0,0,0,0,0.104093919223305,0,0,0,0,0,0.0145114815938168,0,0,0,0,0,0,0,0,0,0,0,-0.0300751646329615,0,0,0,0.0227275308463014,0,0,-0.166577671734125,0,0,0,0.0303407969947427,0
X601166.CH.EQUITY,0.145469704546161,0,0,0.274209848891628,0,0,0,0.116800956360452,0,0,0,0,0,0.00261463185448229,0.281996098255478,0,0,0,0.0423938854792091,0,0,0,0,0,0.0490491516765212,0,0,0,0,0,0,0,0.119119029769439,0,0,0,0,0,-0.123780149460844,0,0,0,0,0,0,0,0,0,0,0.0584455899497613,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0683653645449178,0,0,0,0,0,0,0.051776900192995,0,-0.212009757042922,0,0,0,0,0,0,0,-0.062736194471418,0.103272312904688,0,0,-0.0106489716882266,0,0,0,0,0.237309895538018,0,-0.045568478824306,0,0,2.16840434497101e-19,0.533598725806724,0,0,-0.0333713741511178,0,0,0,0,-0.0487708307615155,0
X16.HK.EQUITY,0,0,0,0,0,-0.0325146693089487,0,0,0,0.0638903226581212,0,0,0,0,0,0.246425761345601,-0.321107366698969,0,-0.0455266009685104,0.0520010633107356,0,0,0,0,0,0,0,0,0.0326642234553319,0.34868627663892,0.191648974806198,0,0.191234911369177,-0.106671127168093,0,0,0.552388654397901,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0.0779964399784124,0,0,0,0,0.0359502326266981,0,0.000618668353003522,0,0,0,0,0,0.0303725377863833,0,0,0.270553255093104,0,0,0,0,0,0,0,0,0,0,0.281908399581961,0.181515845197263,0,0,0,0,0,0,0,0,0,0.148008218803785,0.0348757856135379,0,0,0,0,0.135883911454682,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0.124489174800037,0,0.0887952183487552,0.382926373425695,0,0,0,0,0,0.126458103319078,0,0,0.0820415294976202,0.0586273077175376,0,0,0,0,0,0.222271574053079,0,0,0,0,0,0,-0.0742292223113163,0,0,0,-0.0989631490000542,0,0,0,0,0,0,-0.0767754932565074,0,0,0,-0.195773134510272,0,0
X11.HK.EQUITY,0,0,0,0,0.0808169042784675,0.119967746707942,0,0,0,0,0,0,0,0,0,0,0,0,0.319853664867348,0,0,0,0,0,0.00344712060442067,0,0,0,-0.0419053127557518,0,0.586989730672647,0,0,0,0,0,0,0,-0.211953764405928,0.0918735392442791,0.0589682206127839,0.365617532535747,0,0,0,0,0.0143179762534132,0,0,0,0
X601601.CH.EQUITY,0,0.09729902021434,0,0,0,0,0,0.0847396200971932,0.276575455281767,0,0,0.0058715569031266,0,0,0.0750347594296878,0,0,0,0,0,-0.0102484010959713,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.250471362129675,0,0,-0.015535515835259,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0
