,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1997.HK.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.0249369007270954,0.513916727179761,0,0,0,0.123607840705948,0,0,0.0818462858892767,0.0348859678742679,0,0,0,0.171996955534828,0,0,0.0089717072809874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148302437495098,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.00135344706665081,0.12976769654952,0.271203237411001,0,0,0,0.0358875255103617,0,0,0,0,0.319688968502879,0.0925557743273591,0,0,0.0655039776738473,0,0,0,0.0445972445931391,0,0,0,-0.0500013382104772,0,0,0,0,0,0,0,0,0,0.0706053669026632,0,0,0,0,0,0,0.00205208465352866,0,0,0,0
X601939.CH.EQUITY,0.188612567534143,0,0,0.466159652216804,0.0629471545000192,0.0995146775936812,0,0,0,0.0294411303305077,0,0,0,0,-0.0413652877633221,-6.93889390390723e-18,0,-0.0204480034683495,0,0,0,0,0,0,0,0,0,0.199822764870019,0,-0.00410457382339668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00642236525777698,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0.0734324056901895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160826828689431,0,0,0.533689623583479,0,-0.0416386864499236,0,0.102670736490714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.0298695279484388,0,0,0,0.225101369104102,0,0.111455737094455,0,-3.46944695195361e-18,0.285959428557102,0,0,0,0,0.0409791361067669,0,0,0.0262966732598591,0,0,0,0,0,0,0.0541157126190322,0,0,-0.103154900710788,0,0,0,0,0,0.141211631223068,0,0,0,0,0.0739345534023357,0,0,0,0,0,0,0.175319269805715,-0.154502697142726,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.320299426702167,0,0,0,0.107233907692961,0,0,0,0,0,0,0,0.0562738723658853,0,0,0,0,0,0,0,0.104034757092513,0,0,0,0,-0.231707030571334,0,0.0457652114706231,0.0737365892556813,0,0,0,0,0,0,0,0,0.070278528688626,0,0,0,0,0,0,0,0.0790423697511571,-0.0688380113588415
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0139378779066224,-0.0107481870279056,-0.0899667491404177,0,0.0883891704106356,0,-0.15253969145806,0,0.0943992066998787,0,0,0,0.561190622797058,0,0,0.0174005317511659,0,0,0.0892773419739179,0,0,0,0,0,0.0450407063443252,0,0,0,0,0.0550897305225909,0.242279889209308,0,0,0,0.116942590185216,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.243785554571158,0,0,0,0,0,0,0,0,0,0.0904776644178978,0,0.115060714683459,0,0,0,0,0.0608242993705012,0,0,0,0,0.0738742611556802,0,0.167694726819189,0,0.0294620722527291,0.119360142882735,0,0,0.0581070419747363,0,0,0,0,0,0,0,0,-0.10265956012923,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.175632996349331,0,0.175335622966061,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0617970242908594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011420138755153,0,-1.38777878078145e-17,0.387673497645706,0,0,0.0424771069165731,0.011714495961642,0,0.126021401656775,0.0615562759279374,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.00560285401453616,0,0.413693303635398,0,0,0,6.93889390390723e-18,0,0,0,0,0.41454669748693,0,0,0,0,0,0,0,0,0.0546895612681989,0,0.0495219997670676,0,0,0,0,0,0,0,0,0,0,0.0134246618628895,0,0,0,0,0,0.0928766747642843,0,0,0.230819072675153,0,0,0,0.0628374564113538,0,0,0,0
X601166.CH.EQUITY,0.0791630816960911,0,0.0734728717624962,0.0461352619348675,0,0,0,0,0,0.144202438039481,0,0.341900016541122,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0521345833712746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0805391173585873,0
X600000.CH.EQUITY,0,0,0.264131673474812,0,0.0968057378020742,0,0.128423509920751,0,0,0.0657389890561545,0.226647102691116,0,0,0,0,0,0,0,0,0.144562948619569,0,0.241886865485329,0,0,0,0,0,-8.67361737988404e-19,0.0715318860043795,0,0,0,0,-0.136527495191912,0,-0.207159103800636,0,-0.0600978927422205,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0
