,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601066.CH.EQUITY,X600030.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X002736.CH.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0332709163409717,0,0,0,0,0,0,0,0,0,0,0,0,0.510069226318057,0.763765814486127,0.0107394147758492,0,0,0,-0.110899115847752,0.21720556573395,-0.228266939838862,0,0,0,0,-0.322247608229639,0,0,0,-0.0454949561797872,0,-0.0608800900090221,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.209996691455993,0,0,0,-0.00915184718085611,0,0,0,0,0,0,0,0,0,0.0427388422048488,0,0,0,0,0,0,0,0.0578688773115507,0,0,0,0.0400852990225555,0,0,0,0,0.234599436259438,0,0,0,0,0,0,0,0,0,0.0927487486746389,0,0,0.342060149157745,0,0
X601939.CH.EQUITY,0,0,0,0.825117264298216,0,0,0,0,0,0.0217385885928199,0,-0.0458002246170015,0,0,0,0,0.0737611686916545,0,0,0.0611267437576398,0,0.00894596110703219,0,0,0,0,0.062561775590511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0501443134284938,0.0301228475532856,0,0
X601288.CH.EQUITY,0.0451517768479884,0,0.904861051576009,0,-0.0483652002260256,0,0,0,0,0,0,0,0,0,0.0281329679572371,0,0,0,0,0.0820260921107289,0,0,0,0,0,0,0.0399745210205452,0,0,0,0,0,0.0207988728922014,0,0,0,0,0,0,-0.0915350758212015,0,0,0,0,0,0,-0.0355249237205113,0,0,0,-0.0813935884779952,-0.0201757084503421
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0273949191526031,0,0.108684584978634,0.273526682130147,0,0,0,0,0,0,0,0,0.0295437348487489,-0.00177171562717884,0,0,0,0,0,0,0,0,0,0,0,0.497332774911372,0,0.0179729769195558,0,0,0,0,0,0,0,0.0658619407440201,0.0199224993547014,0,0,0,0,0.187292646333022,0.2451381604864
X600036.CH.EQUITY,0,0,0.408401353407487,0,0,0,0,0,0.0248237334938604,-0.00642764897880453,0,0,0,0,0,0,0.106566054244801,0,0.00488327421990674,0,0.0126828557303321,0,0,0,0,0,0.192378334468958,0,0,0.123021543815319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,-0.145291124446758,0.082064598828304,0,0.028048810941863,0,0,0,0,-0.00084532415022065,0.0384218887280696,0,0,0,0,0,0,-0.0746334647119076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107149972319363,0,0,0.0110056745591415,0,0,0,0,0,0,1.0155193887945,0,0.0368309659947045
X1299.HK.EQUITY,0,0,0,0,0.201936597095764,0,0,0,0,0.176912265712293,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.195845388064185,0.0262917840274867,0,0.391211012915108,0.31798967225525,0,0,0.148900156823707,0.104621319034089,0,0,0,0,0,0,1.38777878078145e-17,0,0.034363732675152,0,0,-0.137650043482532,0,0,0,0,0,0,0.0950721923856398,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275475098195063,0,0,-0.238601423794163,0,0,0,0,0.139878418979116,0,0.0995866093858001,0.396519469104245,0.177534361799907,0,0,0,0,0,0,0,-0.192356768070566,0,0,0,0,0,0,0,0.0948345548850216,0,0,-0.0898681717016046,0,0,0,0,0.166794970843046,0
X388.HK.EQUITY,0,0,0,0,0.28963286603834,0,0,0,0,0,0,0,0,0,0,0,0,-0.225305810868419,0,0,0,0,0,0,0.469986294362049,0,0,0,1.73472347597681e-18,0,0,-8.67361737988404e-19,0,0,0,-0.0480926060940745,0,0,0,0,0,-0.059258516475809,-0.113522453379688,0,0.0278954069184768,0.250294802739442,0,0,0,0,-0.12290674164192,0.0145388045012819
