,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601155.CH.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0.258833757724705,0,0,0,0.262715347569035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17004632395295,0,0,0,0.091601719094193,0.0353387946319085,0,0.00978620375041531,0.0602009313004264,0,0.0800770681899587,0,0,0,0,0,0,0,0,0,0,0,0,-0.0325267274407957,0,0,0,0
X601318.CH.EQUITY,0,0,0,0.125030881464442,0,0,0,0.00258250460480551,0.131899349546618,0,0.0242671519833358,0,0.175362712890129,0.0751782471268383,0,0,0,0,0,0.210846607212648,0,0.0780892916705871,0,0,0,0,0,0,0.192829309429143,0,0,0.0453660150492574,0,0,0,0,0,0,0,0,0,0,0,-0.0904788717138459,0,0,0.10759318578086,0,0,0.0672637924868472,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.175467983457284,0,0,0,0,0,0,0.21654186909386,0,0.0467068253475826,0,0,0,0,0,0,0,0,0,0.103666236264976,0,0,0.0504174432387657,0.0445397271490859,0,0,0,0.10218952051213,0,0,0,0,0,-0.0960272355192828,0,0,0,-0.0762821244856031,0,0,0,0,0,-0.0597784721949265,0.374026763197295,-0.0548344002206454,0
X601939.CH.EQUITY,0.62722228493033,0.175493384600049,0,0,0,0,0,0,0,0,0.0911224048307165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0782145527443135,0,0,0,0,0,0,0,0,0,0,0.176245050632122,0,0,0,0,0,0,0,0,0,0,0.0946425898711463,0.0114086363202928,0
X601288.CH.EQUITY,0,0.0716555688852772,0,0.044964645825294,0,0,0,0.520312309776604,0,-0.0237682144976027,0,0,0,0,0.021562371277905,0,0,0,0.0836384430288287,0,0,0,0.0160362329403927,0,0.135064710503464,0,0,0.0863140150146292,0,0,0,0,0.107586209452164,0,0,-0.0543881588696695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0282927724980619
X1299.HK.EQUITY,0,0,0,0,0,0,0,-0.110468015708253,0,0.145921400388553,0,0,-0.00721622381728987,0,0,0,0,0,0,0,0,0,0.167771568041213,0,0,0,0,0,0,0,0,0,0.0505040919575179,0,0,0,0.0317584981831169,0,0,0.250710933320113,0.0940140264223231,0,0.0575490747398176,0,0,0,0,0.282764747750836,0,0,-0.111406861234774,0
X601628.CH.EQUITY,0,0,-0.0549872587312437,0,0,0,0,0,0,0.161289937777199,0,0,0,0,-0.0679494032628362,0.13511505082063,0,0,0,0,-0.0325318378762132,0,0.133876706234568,-0.0667640340170925,0,0,0,0,0,-0.0258309577944774,0,0,0,0,0,3.46944695195361e-18,0,0.399279688970136,0,0,0,0,0,0.0101803666161633,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.20440553017987,0,0,0,0.409085747639423,0,0,0,0,0,0,0.0715138713321788,-0.0513992935259396,0,0,0,0,0.103770519916887,0,0.0939828431526394,0,0,0,0,0.0333266576023853,0,0,0,0,0,0,0,-0.17872945067974,0,0,0,0,0,0,0,0.0860291777203838,0,0,0,0,0.0632344180067291,0,0,0,0,0,0
X5.HK.EQUITY,0,0.240845765077151,0,0.0325114123014088,0,0,0,0,0,-0.12129806181221,0.0376359761696985,0.0828483348929787,0,0,0,0,0,0,0,0,0,0,0.295082916346532,0,0,0,0.144681767953752,0,0,0,0,0,0.0489833034689513,0,0.0605877099371023,0,0,0,0.225160720272019,0,0,0,0,0,0,0,0.0439707159105748,0,0,0,0.0590187603786982,0
X388.HK.EQUITY,0,0,0,0,0,0.120483889501334,0,0,-0.108329239070546,0,0,0,0,0,0,0,0.268197304510269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.308326837431788,0,0,0,-0.100106030647888,0.290842706618249,0,0,0,0,0.00827458083089174,0,0.0209633791014173,0,0.102435777532611,0,0,0,-0.0642510767695723,-0.510623225308489
X601166.CH.EQUITY,0,0,0,0.127351967207338,0,0,0,0,0,-0.170536128652385,0,0,0.561888507393879,0,0,0,0,0,0,0,-0.05579934033307,0,0,0,0,0,0,0.0586476922077062,-0.0184945098802976,0,0.102431548516458,0.100336145027549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0745554908729575,0,0,0,-0.0280505627248358,0
X601658.CH.Equity,0,0,0,0,0,-0.0340057519492803,0,0.441653944798281,0.00400428594460762,-0.0112844810601444,0,0,-0.0914629901361595,0,0,0.190157845230295,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.148260410433606,-0.340062838500398,0,0,0,-0.0878564780157075,0,0,0,0,0,0,0,0.141278418521379,-0.134079385256057,0,0.275041822726846,0,0,0,0,0,-0.0271898204246531,0.126081163383266,0
X000001.CH.EQUITY,0,0.228393403016882,0.123671734532177,0,0,0,0,0,-0.170171850783111,0,0.490095364071548,0,0,0,0,0,0.136019401191771,0,-0.316844132910128,0,0,0,0,0.26231174363052,0,0,0.0575648395252851,0,0,0,-0.0893238091650645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0523783282421174,-0.0281288005815425,-0.0850611657206504,-8.67361737988404e-19
X600030.CH.EQUITY,0,0.0591813118462042,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140268848453005,0.114059617623634,0,0,0.194944850359543,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214687423056871,0,0.0313493958589945,0,0,0,0,0,0.135578385500564,0,0,0,0.195876785071118,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0.140890277181087,0,0,0,-0.0551315332455566,0,0,0,0,0,0,0,0,0,0,-0.0236372840009004,0,0,0,0,0,0.00524069580987172,0.24620209896563,-0.175455000454013,0,0,0,0,0.022039515489361,0.712241171566093,0,0,0.0105077109254972,0,0,0,0.00520858263225792,0,0,0,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0.277824919010701,0,0.13596425822926,0,0.216924179736045,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0.0119210857665054,0,0,0.099255082128253,0,-0.111439821412012,0,0,0,0,0.261714226154804,0,0,0,-0.0682469575146995,0,0.246411159003574,0,0,0,0,0,0,0,0
