,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X000001.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X300059.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0.0875262410963951,0.036738619028893,0,0,0,0,0,-0.00935867909485875,0,0,0,0,0,0,0,0,0,0,-0.157203661658748,0,0.0284279232221244,0.635713617810357,0,0.495232923367913,0,-0.288710438757501,-0.118026537095846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0825443023998595
X601318.CH.EQUITY,0,0,0,0,0,0.24159200092259,0,0,0,-0.0463982754285984,0,0,-1.73472347597681e-18,0,0,0,0.0588817590501468,0,0,0,0.0383429628162148,0,0,0,0,0,0,-8.67361737988404e-19,0.12961582434115,0,0.148880055671748,0,0,0,0,0.191664456366696,0.11281237049436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00796601540161087
X601939.CH.EQUITY,0,0.0241338431622599,0,0.789345485208054,0,0,0.00710749640635406,0,0,0.0431595818738621,0.0716455682822837,0,-0.0589263794775372,0,0,0,0.0688239869607235,0,0,0,0,0.00121572735993159,0,0,0.0407654584558395,0,0,0,0,0,0,0,0,0,0,0,0.111682807192898,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301644047432609,0
X601288.CH.EQUITY,0.0446940428686661,0,0.955222239098615,0,-0.0303155094704286,0,0,-0.102009955772109,0,0.0355890005501815,0,0,0,0,0,0.0248059257528749,0,0,0,0,0,0,0,0,0.0799295381530612,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251551119297802,0,-0.0885916375732255,0,0,0,0,0.000393852484669457,0,0,0,0,-0.103094486783071,0
X601628.CH.EQUITY,4.33680868994202e-19,0,0,0,0,0,0,0,-0.0843615027798205,0.243115896727122,0,0.31068666492961,0,0,0,0,0,0,0.313682475259577,0,0,0,0,0,-0.107905765934565,0,0,0.018033788514089,0,0,0,0,0,0,0,0,0.221343337469735,0,0,0,0,0,0,0,0,0.149431029530372,0,0,0,0,0,0.0434324237717101
X600036.CH.EQUITY,0,0,0,0.329942585626855,0,0,0,0,0.0590922785699323,0,0,0,0,0,0,0,0.0298546433616226,0.172977603766303,0,0,0,0,0,0,0,0,0,0,0.0452069146152161,0.182062214243676,0.103610550887968,0,0.0147043803650291,0,0,0,0,0,0,0,0,0,0,0,0.0387452949704797,0,0,0.0250279386631553,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.0685082359666866,0,0,0,0,-0.0537046272262353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0715476980248685,0,0,0,0,0.0024189645030011,0,0,0,0,-0.022476219150558,0,0,0,0,0,0,0,0,0,0,0,-0.133085559506264,0,0.998084665658044,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.00848131051951932,0,0,0,0,0.190390184332826,0,0,0,0,0,0,0,0,0,0,0,0,0.309059438513919,-0.018921758050505,0,0,0.0677218883587557,0,0,0,0,0,0.213964513708186,0,0,0,0,0.0567978700227516,0.0706172343118916,0,0,0.0649523168074918,0,0,0,-0.0368509969464618,0,0,0,0.113493062987594,0,-0.0489198206094531
X5.HK.EQUITY,0,-0.0504116830805979,0,0,0,0,0,-0.0584858132493742,0,0,0,0,0,0,0,0,0,0,0,0,0.0236165889920641,0,0,0,0,0,0.428393384332094,0,0,0,0,0,0,0,0,0,0,0,0,-0.0749297552752303,0,0,0,0.0572836422354251,0.0389753481689746,0,0,0,0,-0.269612578371768,0.20922898038546,0
X388.HK.EQUITY,0,0,0,0,0.251021102853338,0,0,0.00188097543598643,0,0,0,0,0,0,0,0.118482415051791,-0.185292560500255,0,0,0,0.0448595691961417,0,0.326913348638335,0,0,0,0,0.265616269229824,0,0,0,0,0.0474151426964325,0,0,0,0,0,0,0,0,0.224989685744673,-0.00548050893187619,0,-0.099655913505237,0,0,-0.24499870198739,0,0,0,0.0707442623149094
X601658.CH.Equity,0,0.0307725441913088,0.308644213094209,0,0.0505209819154935,0.00431640641560804,0,0,0,0,0,0,0,0,0,0,0.0143330041763459,0.0277608746639395,0.173616793474382,0,0,0,0,0,0,0,0,0,0.0957100030187706,0,0,0,0,0,0.0313129174871087,0,0.0150196713640076,0,-0.061942725947892,0,0,0,0.0565481814670854,0,0.0803811475559871,0,0.0172881015210939,0.0582654764792816,0,0,0,0
