,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X300059.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.133823843119118,-6.93889390390723e-18,0.171606172561475,0,0,0,0,0,0,0,0.32922654899554,0,0,0,0,0,0,0,-0.16145951735855,0,0,0,0,0,0.0925666066240778,0,0,0,0,0,0,0,0,0.0586688201149878,0,0.179213686194641,0,0,0,0,0,0,0,0,0,0,0.134071319292875,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0956244733313122,0,0,0.164694650153352,0,0,0,0.213458313943566,-0.0695817555203227,0,0.251365404935267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104575682939535,0,0,0,0.226116668343324,0,0,0,0,0.220250639052374,-0.255058980709477,0,0.174773883821128,0.0969059675967138,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.626772935196082,0,0,0,0.02248765873036,0,0,-0.0336112943110084,0,0,0.172649703199473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000362136235094041,0,0,0,0,0.0324249251352255,0,0,0.277240879614257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.276600925325513,0,0.0552496343029266,0,0,0.369840238721267,0,0,0,0,0.121355406468129,0,0,0,0,0,0,0.0965778666938312,0,1.73472347597681e-18,0.0301615118768785,-0.0538928504544544,0,0,0,-0.0601953835823568,0,0,0,0,0,0,0,0,-0.126034336444984,0,0,0,0,0,0.205187769402431,0,0,0,0,0,0,0.0866322280835492,0,0,0,0
X5.HK.EQUITY,0,-0.104024989613622,0,0.218895847526069,0,0.0299463001564943,0,0,0,0,0,0,0.0739722332239804,0,0,0,0,0,0,0,0.437571187077049,0,0,0,0,0,0,0,0,0,0.423919003804197,0,0.0194085088453128,0,0,0,0,0,0,0,0.00338168505651389,0,0,0,0,0,0,0.175742886393505,0,-0.121668892936834,0,-0.092122892262616
X601988.CH.EQUITY,0.225898936807502,0.0686732762715901,0.214595272716238,0,0,0,0,0,0.16159835539381,0,0,0.0871324106122364,0,-0.178836800562988,0,0,0,0,0,0,0.0776800362809223,0,0,0,0,0.0562511383114803,0,0,0,0,0,0,0,0.0876971570901564,0,0,0.014332654431959,0,0,0.0615595244016555,0,0,0,0.0938778320739819,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.202987200127591,0,-0.03293983949202,0.0316310347434132,0,0.236893505108668,0,0.278557413103906,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0.0463582942620635,0,0.0820960106035995,0.0347877302696245,0,0.0954267508179272,0,-0.000725328526257828,0,0.034356606193767,0,0,0,0,0,0,0,0,0,0,0.00133558457464359,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.106380056648472,0,0,0,0.112575976818259,0,0,-0.112150763159082,0,0.0234772978525874,0,0.236124075128152,0,0,0.0263441571924937,0,0,0,0.0471582671357272,0.0658700196503358,0.0910102563713575,0,0,0,0,0,0.0121312786672972,0.212870377862259,0,0.0313591560852367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.144397027954155,0.193080345479382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00533505153973927,-0.105750133509448,0,0,0,0,0,0.232057695747204,0,0.0177415136757262,0,-0.124255616000338,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.104203609872244,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0.132811126208514,-0.334011888196047,0,0,0,0,0,0,0,0,0,0,0.409792456700399,0,0,0,0.113343770397755,0,0,0,0,0,0,0,0.0689125749806049,0,0,0,0,-0.619027508291297,0.120372020369445,0,0,0,0,0,0.765593058002993,-0.0490750150191794,-0.289999363014193,0,0,0
