,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X601601.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X300059.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X688.HK.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X000776.CH.EQUITY,X1997.HK.EQUITY,X001979.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,-1.73472347597681e-18,0.222840052551692,0,0,0,0,0.372392738061794,0,0,0,0,0,0.0285570105699777,0,0,0,0,0,0,0,0,0,0,0,0.254585304908064,0,1.38777878078145e-17,0,0.0173436685853797,0.0257120780419417,0,0,0.0729621868418253,0,0.0608145244243693,0,0,0,0,0,0,0,0,0,0,0,0,-0.0898794597291562,0,0,0
X601318.CH.EQUITY,0,0,0.0902245793271708,0,0,0,0,0.0210897028233495,0.259592395505462,0,0,0,0,0.0388612585874016,0.318320523146713,0,0,0,0,0.07878421377674,0,0.0469440185845727,0,0,0,0,0,0.29583876516609,0,0,0,0.0408371324391044,0,0,0,0,0,0,0.0397648029255942,0,0,0,0,0,-0.116094925475593,0.0191596649769381,0,0,0,0,0.0633226532940251,0
X601939.CH.EQUITY,0.285370823640502,0.191996023144971,0,0,0,0,0,0.499598263116666,0.0863422250449659,0,0,0,0,0,0,0,0.0145803905792425,0,0,0,0,0,0,0,0,0,0,0.0635557467918419,0,-0.0184013154337895,0,0,0,0.04574865176775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182827966155922,0
X600036.CH.EQUITY,0,0,0,0,0,0.155474888212489,0,0,0.0624003976931163,-0.103508359160553,0,-0.0999545329427611,0.145698806948493,0,0,0.154765984998929,0,0,0,0.16188588380736,0,0,0,0,0,0,0.399811678659715,0.0316951964902431,0,0,0,0,0,0,0,0,0,0,0,0,-0.0716314802934497,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0.47667371850876,0,-0.0797904723818879,0,0.0435970976219049,0,0,0,0,0,0,0,0.040327233219218,-0.00344809091426829,0,0.0584365099816462,0,0,0.173856160734589,0,0.0947090018538676,0,0,0,0,0,0.099765700111617,0,0,0,0,0,0,0,0,0,0,0,0,0.0261021457088233,0,0,0,0.0774256369714655,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,-0.100162544558118,0,0.223752340570397,0,-0.0297842463047051,-0.0259975373182364,0,0,0,0,0,0,0,0,0,0.190084316867029,0,0,0,0,-0.00123587504650192,0,0,0,0,0,0.1458670748016,0,0.0640605957338955,0,0,0.169559374876188,0,0,0,0.186222874302419,0,0,0,0,0,0.217713540747427,0,-0.0896144612227309,0
X601628.CH.EQUITY,0,0,0,-0.0135873277177561,0,0,0,0,0,0,0,0,0,0,0,-0.0236580676698792,0,0,0.107303907218435,0,0,0,0,-0.148065798426594,0,0,0,0,0,0,0,0,0,0,0,0,0,0.467457334268346,0.00455621330331365,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,-0.0295086353109273
X601988.CH.EQUITY,0,0,0,0,0.525078812829641,0,0,0,-0.00800454809008135,0,0,0,0,0,0,0,0.286898688201967,0.135158026452327,0,0.043513481162976,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0418229839919453,0,0,0,0,0,0,0,0,0,0,-0.0982257232382749,0.00136836296190893,0,0,0,0,0,0
X5.HK.EQUITY,0,0.0066586367893265,0.0636134397108012,0,0,0,0,0,0,-0.0888361820503622,0.150853762056123,0,0,0,0,0,0,0,0,0,0,0,0.188853338762845,0,0.0818086111994273,0,0,0,0,0,0,0,0,0.176036201488838,0,0.0456268695471521,0,0,0,0,0.306479357798715,0,0.216627510084322,0,0,0,0.0710448066005135,0,0,0,0,0
X388.HK.EQUITY,0,0,0,-0.212599018540984,0,0.334840847713921,0,0,-0.117985174471699,0,0,0,0,0,0.00273249717809708,0,0,0,0.231435501584961,0,-0.0900690627854099,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.048324827231891,0,0,0,0.204935871541323,0,0,0,0.0468379416937351,0,0,0.130487614367681,0
