,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.0711771642325381,0,0.0399568804659631,0,0,0,-0.0263229083324892,0,0,0,0.46960810318407,0,0,0,-0.132120804261904,0,0,0,0,0,0,0,0,0,0,0,0,0.0580388277216712,0,0,0,0,0,0,0,0.0499676567549425,0,0.0646768246210386,0,0,0,0.218242925952039,0,0,0,0,0.0229867460981262,0,0,0,0
X601318.CH.EQUITY,0,0,0,-0.0151867645782515,0,0.0163147217957091,0,0,0.112768913048034,0,0.179759955717529,0,0,-0.0579268079427839,0.20192994078969,0.0571476604691595,0,0,0,0,0,0,-0.138890468858499,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18617015212721,0,0,-0.288782470702348,0.386678908306456,0,0.260555240030934,0,0.241834376240929,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.250582324918408,0,0,0.322972719647529,-0.0299070412666272,0.106816990883613,0,-0.0772546726550899,0,0,0,0,0,0,0.0691930573144351,0.0606659705871412,0,0,0,0,0,0,0.117056073028762,0,0,-0.0325249805386399,0,0,0,0,0,0,0,0,0,0,0,0,-0.100967934852499,0.382550641444653,0,0,0,0,0,0,0,-0.00158226355313112,0,0,0,0
X601288.CH.EQUITY,0.384822535470333,0,0.0896236262976897,0,0.101516970743442,0.165097298270888,0,0,0.00485748955835174,0,0,0,0,0,0,-0.132468677615818,0.0492196725060952,0,0,0,0,0,0,0,0,0,0.0248966138616777,0,0,0,0,0,0,0,0,0,0,0,0,0.295441721699741,0,0,0,0,0,0,0,0,0.0438118211094127,0,0,0
X5.HK.EQUITY,0,0,0.0507561031423269,0.221817917508583,0,0.139220209717959,0,-0.361573079492543,0,0,0,0,0.0908953569661287,0,0,0,0,0,-0.00801056545422749,0,0,0.392947706087307,0,0,0,0.45871230552399,0,0,0,0,0,0,0.091036229550216,0,0,0,0,0,0,0,0,0,0.00103104110621199,-0.0843128853986964,0,0,0,0.15270016833576,-0.0605255545992198,0,0,0
X601988.CH.EQUITY,0.226754957060744,0.101845137838091,0.351086684525433,0,0,0,0,0,0.139386947646764,0,0,0.151135299958917,0,-0.152231173447409,0,0,1.38777878078145e-17,0,-0.114236682607953,0,0,0,0,0.163231198010823,0,0,0.104012942548056,0,0,0,0,0,0,0.0310155189985608,0,0,0,0,0,0,0,0,0,0,0.0409954538564792,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.0811112215267141,-0.0807305090467121,0,0.13959592340574,0,-0.0469448825120527,0.0295547255739011,0,0.37356268455029,0,0.237540886005345,0,0,0,0,0,0,0.0483779133646518,0,0,0,0,0,0,0,0,0,0.0369130474035799,0.00610344143524596,0,0,0,0.0601942687180229,0.079143642686554,0,0,0,0.127150384566498,0,0,0,0,0,0,0.0516449538830893,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0545836829939977,0,0,-0.00296920985108149,0,-1.73472347597681e-18,0,0,0,0.339849605285396,0,0.106078896969119,0,0,0,0,0.153517048929649,0,0,0,0,0,0,0,0,0,0,0,0.01628243508799,0,0,0,0.139867108886941,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.159785245543284,0.228404476557745,0,0,0,0,0,0,0,0.0204002830767446,0,0,0,0,0,0,0,0,0.0429463365840862,0,0,-0.0452154219333362,0,0,0,0,0.246478140479027,0,0.069681733594371,0.0384063708914057,-0.240713022099391,0,0,0,-0.0427338080822223,0,0,0,-0.26033701845423,0,0,0,0.12948371445092,0,0,0,0,0.122494666580359,0,0,0,0.0346702033745914
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.159441348204849,0,0,0.00992409612278191,0,0,0,0,0,0.214667311225937,0,0,0,0,0,0.0963289098102788,-0.015192297991202,0,0,-0.0364014011615098,0.285805110265282,0,0,0,0,-0.182686532786737,0,0,0,0,0.0381372042220481,0,0,0,-0.150418558344452,0,0
