,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X300059.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.146447933971148,0,0.0778621640449614,0,0,0,0,0,0,0.346160270551724,0.129643840694412,0,0,0,-0.137890726435014,0,0,0,0,0,0,0,0,0,0,0,0.000999339136988463,0,0,0,0,0.172248920321103,0,0,0,0,0,0,0,0,0.127803011725143,0,0,0,0.0641130517426606,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0464250723471723,0,0,0.237854477878438,0,1.38777878078145e-17,0.152159530322644,0,0,0,0.0547401657083687,0,0,0,0,0,-0.122710828278225,0,0,0,0,0,0,0,0,0,0.181874781656105,0,0,0,0,0,0,-0.311227130187621,0,0.339869505164818,0.0396079839417066,0.198256483257087,0,0,0,0,0.0901379255049669,0,0,0
X601939.CH.EQUITY,0.484109499957075,0,0,0,0,0.178926433372562,0,0,0,0,0,0,0,0.0590639993578202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375062524702227,-0.120863086379153,0,0,0.0496626293268312,0,0,-0.0474841411327022,0,0,0,0,0
X601288.CH.EQUITY,0.57799715806977,0.0534263727396091,0.173297589266568,0,0.0035796072988075,0.0401265007371168,0,0,0.0451449570823093,0,0,0,0,0,0.0219180581748971,0,0,0,0,0,0,0,0,0,0,0,0.0083256640254428,0,0,0,0,0,0,0.127858262577733,0.0525989720169244,0,0,0,0.103676964488948,0,0,0,0,0,0,0,0,0,0.103048445054197,0,0
X5.HK.EQUITY,0,-0.0566226900781748,0.104093407572327,0.0920988827545743,0,0.165586313658966,0,-0.0566424428432122,0,0,0,0.273933995939992,0,0,0,0,0,0.691018297486423,0,0,0,0,0,0,0,0,-0.194724555983899,0,0,0,0,0,0,0,0.0240616420480745,0,0,0,0,0,0,0,0,0,0,0.086558678138086,0,0,-0.0597688525505708,0,0
X601988.CH.EQUITY,0.173784273174105,0,0,0.188303574166597,0.0667525571627657,0,0,0,0.0668164746100077,0.0590131689090237,0,0,-0.414534090091619,0,0,0,0,0,0,0,0.408666874739566,0,0.00594716363836052,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.011873641868915,0,0,0,0,0,0,0,0.117434770188265,0,0.0746309859623015,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.153989420729369,0,0,0,0,0,0.0800981021650988,0,0,0,0,0,0.248794814944862,0,0.0482662648679635,0,0,0,0,0,0,0,0,0.0624223797792581,0,0,0,0,0,0,0.238893862361043,0,0,0,0,0.143226510961021,0,0,0,0.0465925337316637,0.104594107534121,0,0,0,0,0,0,0,0.00358764513291524,0
X1299.HK.EQUITY,0,0,0,0,0,-0.0137009143968838,0.0357739004534452,0,0,0.21615896650311,0,0,0,-0.159155282477678,0,0,0.288198372076127,0.240780083321601,0,0,0,0,0.0503580063792951,0,0,0,0.150361029588073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0766781136526856,0,0.157117991349528,0,0,0,0,0
X601628.CH.EQUITY,0.366186161493425,0.280377855826853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0315524257069787,0.00124982421412064,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.190425279586714,0.0530503825584259,0,0,0,0,0,0,0,0,0,0,-0.113951037133452,0.177623976946108,0,-0.177792504023986,0,0,0
X601166.CH.EQUITY,0.0537571011468086,0,0,0,0,0,0.493993261232313,0,0,0,0,0,0,0.0199235867614724,0,0.202237613956106,0,0,0,0.0520798123283284,0,0,0,0,0,0,0,0.0355422086892104,0,0,0,0,0,0,0,0,0,0.00902857243047566,0,0,0,0,0,0.179325848940785,0,0,0,0,0,0,0
