,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600030.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,6.93889390390723e-18,0.0572681029955904,0,0.139714927116181,0.178332592631451,0,0.35106451450297,0,0,0,0.000615618240519233,0,0.13306115464082,0,0,0,0,0,0,0,0,0,0.0119597625574084,0,0,0,0,0,0.10410307197989,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0.149720044927387,0,0,0,0,0.0429738471129237,0,0,0.215295101690951,0,0,0,0,0,0.0534108702105941,0.100621611377251,0,0.0708517704229423,0.167909285194037,0,0,0,0,0,0,0,0,0,0,-0.102188709838803,0.102413573881728,0,0,0,0,0,0.136335047858259,0,0.0631743621923683,0,0,0,0,0,0,0,0,0,0.0258600329290153,0,0,0
X601939.CH.EQUITY,0.255401525541206,0,0,0,0,0,0,0,0,0,0,0,0,0.415748944413345,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20176646087017,0.102971974812439,0,0,0,0.0188479717843078,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.343957909194462,0,0.0265484609656541,0,0,0.487903834882686,0,0,0,0,0,0.00729513144479001,0,0,0.0356579534841591,0,0,0.0091134482956196,-0.0256072187378947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.100403376228358,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.111001662696467,0,0,0,0,0.122007590726773,0,0,0,-2.77555756156289e-17,0,0,0,0,0.0923920982943876,0.747667733406559,0,0,0,0.190482640090397,0,0,0,0,0,0,0.106342317260805,0,0,0.0242511466681702,0,0,0,0,0,-0.0466194536350634,0,-0.0595371863051884,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0591760747329325,0,0,0,0,0,0,0,0,0.107859843846531,0,0,0,0,0.21985949728961,0,0.074007301012595,0,0,0,0,0,0.220291527548307,0,0,0,0,0,0,0,0.103756263153247,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136883391903158,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.117636210041392,0,0,0,0.267543576601326,0,0,0,0.166832843304878,0,0,0,0,0,0,0,0,0,0,0.0482798063058699,0,0,0,0.161331933983337,0,0.150334972627419,0,0,0,0,0.0358544196269164,0,0,0,0,0,0,0,0,0,0.0241657513831931,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.119853730502353,0,0,0.141536747377397,0,0,0.278534864104839,0,0,0,0.0933524359730344,0,0,0,0,0,0,0.00847108697601104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.399131910320248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109545229180076,0,0,-2.77555756156289e-17,0.116284618113533,0,0,0,0.140628943744302,-0.0362346391475232,0,0,0,0.0130138030191042,0.258808099909977,0,0,0,0,0.116153107106721,0,-0.0463643248364948,0,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.170768933661788,0,0,0,0,0,0.219855086706627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0983434167396381,0,0,-0.148023019072622,0,0,0,0,0,0,0,0,0.783510627368364,0,0,0,0,0,0.377731574212517,-0.274242375178121,0,0,0
