,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02043431084663,0,0,0,0.197890752031778,0,0,0,0.480529660362033,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,-0.154783958354884,0.49268121573919,0,0,0,0,0,0,0,0,0,0.101321739712182,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256410117548877,0.0170719635402644,0.0860989219939333,0,0.0467052677173501,0,0,0,0,0.116175778221511,0,0,0,0,0,0,0,0,0,0.253836378462894,0,0,0,0.19923160415886,0,0.0208045999775447,0.0680855726591617,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.576662221147613,0,0,0,0,0,0,0,0,0.0503468239695958,0,0,0,0,0,-3.13238482351671e-05,-0.0306294682428749,0,0,0.232677592054415,0,0,0.0148601311392276,0,0,-0.100527821349379,-0.513377853210431,0,0,0,0,0,0,0,-0.140091135002587,0,0,0,0,0,0.543398574869033,0,-0.0870390562252324,0,0,0.171580696815269,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,-0.0516265013339441,0,0.153102706972892,0,0.258874310788615,0,0.021784217041188,0,0.350903579912954,-0.103177539184651,0,0,0,0,-0.0747055533822917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.0592243495680359,0,0,0,0.172356833393388,0.368896875893129,0,0,0,0,0,0,0,0,0.0168084489452402,0,0,0,0,0,0,0,0,0,0,0,-0.208009982382453,0,0,0,0,0,0,0,0,0.120807663190927,0,0,0.298650562940348,0,0,0,0,0,-0.0881792615939528,0,0,0.0487546295837592,0,0
X601988.CH.EQUITY,0,0,0,0,0.306680270366786,0,0,0,0.114405478162953,0,0.108659780385558,0,0,0,0.149812300004155,0,0,0.0564779847309923,0,0,-0.0681733479076296,0,0,0,0.0903100167748595,0,0,0,0,0,-0.243283491887804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0972929825896552,0
X1299.HK.EQUITY,0,0,0,0,0.181635526639424,-0.0260441358933222,0,0,0,0,0,0,0,0,0,0.0809968543769156,0,0.138469788631749,0,0,0,0,0,0,0,0.0758680405137698,0,0,0,0.116696516801347,0,0,0.0656306079739095,0.0332968065621284,0,0,0.457511466775867,0,0,0,0,0,0,-0.187736282822648,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.0489788864633277,0,0,0,0,0,0,0,0.502178466467261,0,0,0,0,0,0.0195487715942003,0.089401887937477,0,0,0,0.260580067500067,0,0,0,0,0,0,0,0.167655295927181,0,0,0,-0.243538592660026,0,0,0,0,-0.18425836105642,-0.0106350669179963,-0.0327937963692915,0,0,0,0.19108897897605,0,-0.0207438579839908,0,0,0,0.0561826932816929,0
X601628.CH.EQUITY,0,0.165863947902854,0,0.0737775000061961,0,0,0,0,0,0,0,0,0,0,0,0,0.139702176977979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.176079158389594,0.135550895185968,0,0,0,0,0,0.155542754026901,0.105934450978969,0.136139156035035,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.024629305019488,0,0,0,0,0.70316331089006,0,0,0,0,0,0,0,0,0,0,0,0,0.100104876670691,0,0,0,0,0,0.0135895452560351,0,0,0,0,0,0,0,0,0,0,0,-0.0281373265530389,0,0,0.022766338603468,0,0,0,-0.154862387128147,0,0,0,0.02825115339228,-5.42101086242752e-20
X601166.CH.EQUITY,0.146656346823755,0.00402477995643591,0,0.226679509921626,0,0,0,0.0806037822178882,0.038533401208659,0,0,0,0,0.261805502820708,0,0,0,0,0.0284512818014906,0,0,0,0,0,0.010040895300456,0,0,-0.0142230339765186,0,0,0,0,0,0.173532242000489,0,0,0,0,-0.152664790880362,0,0,0,0,0,0,-0.00833863962905126,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0.0118571375471406,0,-0.0293673542428982,0,0,0,0,0,0,0.0609858523603463,0,-0.200974772644805,0.0099392445220701,0,0,0,0,0,0,-0.0709388305001262,0,0,0,0,0,0,0,0,0.344629660194134,0,0,0,0,3.46944695195361e-18,0,0,0,0.428554555375951,0.145679957053735,0,0,-0.0491308823122323,0,0
X16.HK.EQUITY,0,0,-0.0574887203124471,0,0,-0.104621534777003,0,0,0,0.0943409649360415,0,0,0,0,0,0.278027528207052,-0.36632998911508,0,-0.0674719881373098,0.0428820853018092,0,0,0,0,0,0,0,0,0,0.470190464062624,0.0966944920134545,0,-0.0869525169626482,0.0773030307753299,0.0784474751278272,0,0.477047916080788,0,0,0,0,0,0,0,0,0,0,0,-0.041303167149492,0,-0.0573007839604891
X600000.CH.EQUITY,1.73472347597681e-18,0,0,0,0.0221798080153151,0,0,6.93889390390723e-18,0,0.172331904134093,0.507064959737408,0,0,0,0,0,0.153315291265787,0,0,0.128434845787805,0.00783033632149692,0,0,0,0,0,0.23163192144675,0,0,0,0,0,-0.0716764327408398,0,0,0,0,-0.27812670931523,0,0,0,0,-0.0148228913434489,0,6.93889390390723e-18,-0.0754943267702382,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.00404770310976032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230182322806717,0.029624837050954,0.457178864389478,0,0,0,8.67361737988404e-19,0,-0.0187647097367173,0.222037952740704,0,0.0162439987188329,0.158802816900054,0,0,0,0,0,0.131654514805888,0
X11.HK.EQUITY,0,0,0,0,0.0693019639914706,0.133081496561541,0,0,0,0,0,0,0,0,0,0,0,0,0.352524462877875,0,0,0,0,0,0,0,0,0,0,0,0.566856567361597,0,0,0,0,0,0,0,-0.183593493131177,0.0980349004901491,0.0202883867156667,0,0,0,0.33557607146958,0,0,0,0,0,0
X601601.CH.EQUITY,0,0.104319123801935,0,0,0,0,0,0.0718936386497088,0.249700750144871,0,0,0,0,0.0793761270908307,0,0,0,0,0,0,-0.0151038517241837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299098564073338,0,0,0,0,0,0,0,0.00475529203437715,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0.0421909538161305,0,0,0,0,0,0,0,0,0,0.323260744134706,0.0220132181071589,0,0.495830368815361,0,0,0,0,0,0,0,0,0.101452798406152,0,0,0,0,0.044501632585405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0.680367043681114,0,-0.0769014221676017,0.34366455582178,-0.467056466393687,0,0,0,0,0,-0.0182059496504164,0,0,0,0,0,0.756489835778487,0,0,0,0,0,0,0,0.0974616965447924,0,-0.18732220118672,0,0,-0.0779323353629771,0,-0.289945460411886,0,0,0,-0.22316782322498,0,-0.0976925196830308,0,0,0,-0.139759916365798,0,0,0,0,0,-0.112118716632762,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0,0.0344984408563066,0,0,0,0.162569144775078,0,0,0,0,0,0,0,0,0.192483772651857,0,0.0746005820586949,0,0,0,0.253906328119275,0,0,0,0.0559054380395588,0,-0.122221150640723,0.265205552510349,0,0,0,0,0,-0.0123433041608368,0.165621645880853,0,-0.257388055570722,-0.332681582845082,0,0.0973570966145375,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,2.16840434497101e-19,0.0783863168162582,0,0,0,0,0,0,0,-0.125850497347199,0,0.162999806587804,0,0.147261451037516,0,0,0,0,-0.301765919707227,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.143299006685843,0.397058074624012,-0.298345013371853,0,0,0,0,-0.0252155086959898,0.318481946242672,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0563776745375168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217008108914818,0,0,0.268068257715626,0.0809406633355938,0,0.255341569092821,0,0,0,0,0,0,0.122432545423614,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0.0274309429062289,0.172176149518798,0,0,0,0,0.143372501267206,0,0.146264055330948,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.206894555801232,0,0,0,0.0526649185311076,0,0,0,0,0,0,0,0,0.0616618634143488,0.0218598398389725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0422336133565904,0
X600016.CH.EQUITY,0,0,0,0.0748827158353172,0,0,0,0,0,0,0,0.0534902323811279,0,0.260638490177006,0,0,0,0,0,0,0,0,0,0,0.194559965751937,0.0628358837462551,0,0,0.101319035282549,0,-0.0670375457069681,0,0,0,0.0161161287196979,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,-0.0339563109707483
X000001.CH.EQUITY,0,0,0,0,0,0.114313550221271,0,0,0.137595268880199,0,0,0,0,0,0,0,0.0790886961089705,0.0284314600470279,0,0,0,0,0,0,0,0,0,0,0.0788566643468694,0,0,0,0.0421468800650178,0,0,0,0,0,0,0.0327633039025716,0.15190909149352,0,0,0.0908644405127393,0,0,0,0.0814373426893953,0,0,0
X2007.HK.EQUITY,0,0.384921402121059,0,-0.0674310192281651,0.0725354748525004,0,0,0,0,0,0,0,0,0,0.111141171094042,0.0871504392975103,0,0,0,0,0,0,0,0.0222352324706383,0,0,0.249911399594664,0.294544600160456,0,0,0,0,0,0,0,0,-0.113788747330509,0,0.032212738356976,0,0,0,-0.0977301693070321,0,0,0,-0.0507462409667246,0,0,0,0
X1109.HK.EQUITY,0,0,0,0,0.369041513940656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402006279022902,-0.0583276473658385,0,0.137263129598058,0.0369481257184305,0,0,0,0,0,0,0.0761182630237085,0,0.197305443454635,0,0,0,0,0,0.155373525695617,0,0,-0.234092356400741,0,0,0,0,0,0,0,0,0.27711283658693
X1113.HK.EQUITY,-0.168932581314072,0.0476726833746319,0,0,0,0,0.153713902135111,0,0,0,-0.14014964888429,0,0.100447891758189,0,0.142580486973468,0,0,0,0.0296740800677961,0.0571330038375264,0,0,-0.0196906166015756,0,0,0.144826252086674,0,0,0,3.46944695195361e-18,0,-0.0732959931556687,0.0484148347268633,0,0,0,0,0,0,0,0,0,-0.0861434033572364,0,0,0,0.315639474591114,0,0,0,0
X601818.CH.EQUITY,0,0,0,0.198515953633856,0,0,0,0.436936517365132,0,0,0,-3.46944695195361e-18,0.0130725945574685,0,0,0,0,0,-0.0625964684872898,0,0,0,0,0,0,0,0,0,0,0.0367593327755058,0,0,0.14773670089917,0,0,0,0,0,0.36096398815624,0,0,0,0,0,0,0,0.0357654575091655,-0.168126139352702,-0.242261472375823,0,0
X12.HK.EQUITY,0,0,0,-0.0849670017282874,0.301734276082784,-0.497501870427589,0.212351528062641,0.0195388634446898,0,0,0,0,0,0,0,0,0.115247862288451,0,0,-0.0127254963968401,-0.140549640639575,0,-0.40413013748873,0,0,0,0,0,0,0,0,0,0.560532521173157,0,0,0.348559926508359,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.443945966895407,0,-0.158920903513698,0,0
X823.HK.EQUITY,0,0,-0.114819001560805,0.0548743936672707,0,0,0,0.0272089124858061,0.0389216436079026,0,0,0,0.226043816397215,-0.209386437126777,0,0.0482335015950915,0,0.108612637680201,0,0,0,0,0,0,0,0,0.0170281165721099,0.132310948816575,0,0,0,0,0,0,0,0,0.0898553777447038,0,0,0,-0.0555899595039728,0,0,0,0,0,0.0920706170368304,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0994177824073303,0,0,0,0,0,0,0,0,0,0.47829813738138,0,0,0,0,-0.110863857934628,0,0.0412461865801716,0,-0.0180160716012814,0,0.102700668774245,0,0,0,0,0.0910786041313337,0.0423064149475279,0,0,0,0,0,0.00201336784873482,0.0627762089387335,0,0,-0.0591329052820406,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0571941685511697,0,0.290656868452602,-0.0206928974910255,0,-0.0368019643821873,0,0,0,0,0,0,0,0,0,0,0,0.156038801432616,-0.101541723433637,0,0,0,0,0,0,6.93889390390723e-18,0.00994429818899712,0,0,0.523663296980697,0,0,0,0,0,0.0254747117373598,-0.018835220236483,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.240916584465258,0,0.274781148574458,0,0.301480173006791,0.0367773285746225,0,-0.121177847714085,-0.00105213974520311,0,0,0,0.329389845581744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013270176497074,0,0,0,0,0.0138115637492686,0,0,0,0,0,0,0,-0.253888692379793
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0506239151026679,0,-0.0052503980296638,0,0,0,0,0,0.0379169490402721,0,0.515173428152173,0,0.0299615776860479,0,0,0,0,0.0456509153000666,0.0699963778112959,0,0,0,0,0,0,0,0.0119304684779342,0.0165571047043012,0,0,0,0.054249861260483,0,0.165354874140891,0,0,0.131081662110387,0,0,0
X601336.CH.EQUITY,0,0.0421080136454708,0,0,0,0,0.112349962782174,0,0.0376367569348448,0,0,0.180206333985395,0,0,0.043677687080351,0,0.295334634402288,0,0,0,0,0.135336177542588,0,0,0,0,0,0,0,0.00204726253399692,0,0,0,0,0,0,0,0,0,0,0.140741237520949,0,0,0,0,0,0,0,0,0,0
X1997.HK.EQUITY,0,0,0,0.099565519949004,0.0547461571594705,0,0.123401665543236,-0.0588760957792619,0,0,0,0,0.352606513430071,-0.0671649696192361,0,0,0.0649656847684405,0,0,0,0,0,0,0,0,0,0,0.102258229772176,0,0.021871283149505,0,-0.185962102416789,0,0,0,0,0,0,0,0,0,0.038458251556766,-0.0402342579584591,0,0,0,0.37289527527841,0,0.0415637017367838,0,0
X600837.CH.EQUITY,0,0,0,0,0,0.0550391985389604,0,0,0.211757971130585,0,0,0,0,0,0,0,0,0,0,0,0,0.11966561623026,0,0,0,0,0,0,0,0,0,0.514025137449098,0,0.00971097482620723,0,0,0,0,0,0,0,0,0,0,0.0111224744796816,0,0,0.0388133608745743,0,0,0
X601066.CH.EQUITY,-0.191720705775984,0,0,0,-0.112752508256161,0,0,0,0,0,-0.0722924847597156,0,0,0,0,-0.346394288029105,0,0,0,-0.110101779144122,0,0,0,0,0,0,0,0,0.16263309020538,0,0.202698503356126,0.408800759656457,0,0,0,0,0.133044616485579,0,0,0,0,0,0,0,0.376685086475029,0,0,0,0,0,0
X601229.CH.EQUITY,0.34920883566705,0,0,0,0,0,0,0.210199243555631,0,0,0,0,0,0.218267455294435,0,0,0,0,0,0,6.93889390390723e-18,0.0542465736748309,0,0,0,0,0,0.0163670938438936,0,0,0,-6.93889390390723e-18,0,0,0,0,-0.0502546182179842,0,0,0,0.0843025540494311,0,0,0,0,0,0,0.141924787011575,0.125587053266812,0,0
X002142.CH.EQUITY,-0.0252707091653657,0,0.27601297903433,0,0,0.0802699001064859,0,0,0,0,0,0.212098757562897,0,0,0,0,0,0,0,0.220263542706508,0,0,0,0,0.195557647059265,0,-0.164213527998774,0,-0.0286778198600381,0,0,0,0.0510503055398667,0,0,0,0,0,0,0,0,0,-0.0418300383349508,0,0,0,0,0,0.131317427021202,0,0
X601169.CH.EQUITY,0.183433131662588,0,0,0,0,0,0,0,0,0,0,0,0.0318105594320252,0,0,0,-0.332728597399234,0,0,0,0,0,0,0,0,-0.0246041758501824,0.0896919846829935,0,0.140193548211436,0,0.0625118599343573,0,0.722243420143764,0,0,0,0,0,0.0143756586433927,0,0,0,0.188776773220051,0.66742773239375,0,-0.140240735617696,0,0,0,0,0
X2882.TT.EQUITY,0.00434885422527707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0308669958120207,0,0,0,0,0,0,0,0,-0.127179456678992,0,0.10476896313383,0,0.12408206286004,-0.101493195496283,0,0,0,0,0,0,-0.119525525494039,0,0.12867919427237,0,0,0,0,0,0,1.12557409024431,0,-0.0419510858770638
