,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X1997.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.015274689628504,0.564757812386135,0,0,0,0,0,0,0,0.144767690323355,-0.0158178011073442,0.091495832497115,0,0,0,0,0,0.0196194852294387,0,0,0,0,0,0.0536693860159691,0,0,0,0,0,0,0,-0.00911759361213337,0,0,0,0,0,0.101473897494381,0,0,0,0,0,0.00656428335409654,0,-0.0613742276221933,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.00947150878144856,0,0,0,0,0,0,0,0,0.0761737812778134,0,0.307904175620234,0,0,0,0,0,0.11533490926727,0.00162476258695867,0,0,0,0,-0.0234907553644271,0,0,0,0.0590593426233687,0,0,0,0.195349770908606,0.0982402608267258,0,0,0,0,0,0.0239342858491161,0,0.061127721202209,0,0,0
X601939.CH.EQUITY,0.161595851178868,0,0,0.616061276438877,0,0.0156196564959181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129538352892045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00817788846318243
X601288.CH.EQUITY,0.0484115027117636,0.0433474411581732,0.194678350842691,0,0,0,0,0,0,0.123301414478829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168191180322401,0,0,0.207781164827588,0.116495614727449,0,0,0.0106547354696867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0
X5.HK.EQUITY,0,0.059605065086412,0,0,0,0,0,0.312108368886244,0,0,0,0,0,0.0993337883169763,0,0.406789638005161,0,0,0,0,0,0,0,0,0,0,0,0,0.365806714497202,-3.46944695195361e-18,0,0,0,0.155512646365652,0,0,0,0,0,0,0,0,0,0,0,-0.276847464073303,-0.093966484899957,-0.183998799267383,0.02028722130655,0,0
X601988.CH.EQUITY,0.0184402458588856,0,0.0455286837784307,0,0.0385382277188163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.609691442146076,0,0,0,0,0,0,0.111863306302885,0,0,0,0,0,0,0,0,0,0.0442229753793959,0,0,0,0,0.0631622001881902,0,0,0,0,0,0.0984148561370121,0
X600036.CH.EQUITY,0,0,0,0,-0.00391908234027773,0,0,0,0.0795252202822111,0,0,4.33680868994202e-19,0,0,0,0,-0.0122667858658989,0,0.0178972052108459,0,0,0,0,0,0.614397302215341,0,0,0.0859466429802584,0.124606293907398,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0718944660615849,0,0.0341592043546938,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.2263417609735,0,0,0,0,0,0,0,0.20247339632885,0,0,0,0,0.0631668525671405,0,0,0.0591595523196767,0,0,0,0,0,0,0,-0.0445875640657599,0.0828394326197178,0,0.300600422980209,0,0.20017779772981,0,0,0,0,0,0,0,0,0,0,-0.0808173750721445,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.21087591488803,0,0,0,0,0.0339274780571153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0693785958286837,0,0,0,0,0,0,0,0,0,0,0,0,0.399232727881791,0,0.240415756940044,0,0,0.0269291041562184,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.171231591461952,0,0,0,0.115788483437426,0,0,0,0,0,0,0.260403577790615,0,0,0,0,0,0,0,0,0.228196697337323,0,0,0,0,0.0670010234403721,0,0,0,0.00600449747812497,0,-0.00595683892362339,0,0,0,-1.73472347597681e-18,0.202636607648964,0,0,0,0,0,0.00228296084367839,0,0,0,0.0288010092847961,0,0
X601166.CH.EQUITY,0.158994228722477,0,0.134389428735687,0,0,0,0.124009860192173,0,0,0.0424651992704589,0,0,0.0125902935832129,0.192870156054443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074512222011672,0,0,0,0,0,0,0.100635933998134,0,0,0,0,0,0,0,0.0297487839151118,-0.00687911023532294
X16.HK.EQUITY,0,0,0,0,0,0,0,-0.176044084276057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.036853376260021,0,0,0.121997007934842,0.3089086790908,0.19720307998257,0.296848692999085,-0.135221704108678,0.152616642581144,0,0,0,0,0,0,0,0,0,0,0,0.0808572950436358,0,0,0,0,-0.173496351360133
X11.HK.EQUITY,0,0,0,0,0.0220199821436422,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120901319519701,0.394759337509241,0,0,0,0,0,0,0,0,0,0.253947544024073,0.37071212971129,0,0,0,0,0,0,0,0,0,0,0,0,0.23692227045655,0.0603158573130411,0.0763693006434726,0,0,0,0,0
