,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,-0.181350061735291,0,0,-0.0450734155279084,0,0,0,0,1.73472347597681e-18,0.494417603651147,0,0,0,0,0,0,0,0,0,0,-0.148241356054169,0,0,0,0,0,0,0,0,0,0,-0.285143799490842,0,0,0,0,0.700106106871524,0,-0.151385677965578,0.0594302097653891,0,0,0,0,-0.0393377780117057,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.163448810556003,0,0,0.0261049764222075,0,0,0,0,0.0592519618152059,0,0,0,0,0,0,0,0.121736578583581,0,0.033924863186676,0,0,0,0,0.0581264575325668,0,0,0,0,0,0,0,0.59124536898122,0.0224462064258166,0,0.0194296086401646,-0.077388451472544,0,0,0,0,-0.0400772302044024,0,0,0,0
X601939.CH.EQUITY,0.315151326006321,-0.0644450839618072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118490899959485,0,0,0,0,0.15543082829215,0,0.0992497848367672,0,0,0,-0.366766929582728,0,0,0,0.603644810225278,0,-0.0269820907849057,0,0.014650986516375,0,0,0,0,0,0.0828804276261303,0,0
X601288.CH.EQUITY,0,0,0,0,0,0.341111072464622,0.00954577941183434,0,0.292962611149134,0.0550773882292205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14524298943374,0,0,0,0,0,0,-0.0228931743989899,0,0,0,0,0,0.0749893311382377,0,0,0.132100701956549,0,0,0,0,0,0,0
X5.HK.EQUITY,-0.189086420043329,-0.0733198381215536,0,0,0,0,0,0,0,0,0,0,0,0,0.227579619160031,0,0,0,0,0.137532475691891,0.197506588021039,0,0,0.454454046984798,0,0,0,0,0,-0.115400315823139,0,0,0,0,-0.0272752013877947,0,0,0,0,0,0.192346809366708,-0.134968283333996,0,0,0,0,0,-0.116026716111883,0,0,0
X601988.CH.EQUITY,0.0833222898699086,0,0.0711371538765214,0.710527469120707,0,0,0,0,0,0,0.0893214172383485,0,0.0364501934559193,0,-0.134832734377243,0,0.114182791244639,0,0,0,0,0.0153022885753748,0,0,0,0,0.120534882126641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00992219600286853,0,0,0
X600036.CH.EQUITY,0,0.464707210411301,-0.0186204504011433,0,0,0,0,0,-0.128591813677634,0.610395852384176,0,0,0,0,-0.129884976587402,0,0,0.0180516158628993,0,0.0972192903476106,0,0,0,0,0,0.106988291705057,0,0.0556806459697696,0,0.328922121667209,0,0,0,0,-0.229511998908761,0,0,0,-0.0623300631483312,0,0.170416093779567,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0628690493615721,0,0,0,0,0,0.297770241223316,0.194145856142558,0,0.0747454211480898,0,0,-0.098035882165215,0,0.228066732815849,0.154337791383613,-0.0976400468150449,0,0,0,0,0,0,0,0,0,0,0,0,-0.0464567333424967,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.0855379005588928,0.00733490940775782,0,0,0,0,0,0,0,0,0,0,0.281427286645197,0,0,0,0.0225868733918131,0,0,0,0,0,0,0.1248410454066,0,0,0,0,-0.0467807692048049,0,0,0,0,0,0,0.0710079097162021,0.253945376255355,0,0,0,0,0,0,0,0,0,0,0.0724965306644432,0,0
X601328.CH.EQUITY,0,0.237841710709957,0.169395737018088,0.349029007472508,0,0,0.262820577979279,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.130564335558212,0,0.102922289441398,0,0,0,0,0,0,0.400489889449101,0,0,0,0,0,0,-0.129735437533985,0,0,0,0,0,-0.148444835193906,0,-0.23508013008668,0,0,0,0,0,-0.0431924368722374,-0.267658838053113,0,0
