,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1997.HK.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.0329655724635322,0.476167279576903,0.0149321776536766,0,0,0.0904714347424899,0,0,0.0828829847791022,0.0675741651062644,0,0,0.176492087710114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286691713713397,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.00885435221526928,0.109692574538024,0.272683613168424,0,0,0,0,0,0,0,0,0.335274225232774,0.0867750772439906,0,0.075843465440692,0,0,0,0.0632112418493661,0,0,0,0,-0.0379287152424828,0,0,0,0,0,0,0,0.0182266590323813,0,0.0426761123348704,0,0,0,0,0,0,0,0,0.00605118425243679,0,0
X601939.CH.EQUITY,0.169253264101006,0,0,0.489656357431826,0.0654210478882783,0.0934507807603544,0,0,0,0.0556963245650462,0,0,0,-0.0318312091942363,0,0,0,-0.0240071220013964,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0.178643291748199,0,-0.00669633011491529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00324991187252901,0,0,0,0
X601288.CH.EQUITY,0,0,0.211678584070694,0,0,0,0,0,0.0118870762388397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27350651152786,0,0.195500105433888,0,0,0,0.0474384377877044,0,0,0,0,0,0,0,0,0,0,0.096206920522573,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0.0565749516267162,0,0,0.207408147742852,0,0.206211355562167,0,0,0,0.212007941214761,-0.00851224727437056,0,0,0,0,0,0.195626760979644,0,-0.244552735300273,0,0,0,0.0459746589403894,0,0,0,-0.0612338932704657,0,0,0,0,0,0.189901036465513,0,0,0,0,0.0806441722119934,0,0,0,0,0,0,0.171377523896297,-0.00759094896264179,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.262258807688381,0,0,0,0.106915182293871,0,0,0,0,0,0,0.0351428163751575,0.109412600254701,0,0,0,0,0,0,0,0,0.0883620116866557,0,0,0,-0.191646954157043,0,0.0605193550615905,0,0,0,0,0,0,0,0,0,0.0798780624062718,0,0,0,0,0,0,0,0.151145776237181,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.039418849642354,-0.114460278153533,-0.0999206102685966,0,0.0912046795638325,0,-0.0749796289235513,0,0,0.0973014373919027,0,0,0,0.520771247466095,0,0.0210559142774125,0,0,0.0681439425806017,0,0,0,0,0,0.0512367946399276,0,0,0,0,0.0466322289723049,0.255809894225423,0,0,0,0.0933298520065549,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303405846289993,0,0,0,0,0,0,0,0.0734362914418846,0,0.0628621638103408,0,0.118948848752351,0,0.0375144915688482,0,0,0,0.230327230165561,0,0,0,0,0,0,0,0,0,-0.0765649813056612,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.148198311414343,0,0.0503250376274397,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104546938317134,0,0,0,0,0,0,0,0.147788515290652,0,0,0,0,0,0,0,0,0,0.02088531779735,0.366380658338935,0,0,0,0.118963644691045,0,0.0565321414204123,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.371517899991592,0,0,0,0,0,0,0,0,0.406989662242063,0,0,0,0,0,0,0,0,0.00961407219829545,0.0398661905946567,0.128103784259557,0,0,0,0,0,0,0,-0.0171069942987863,0,0,0.0280997020085602,0,0,0,0,0,0.0996811167106495,0,-0.0228872671327926,0.214959702631202,0,0,0,0.077192511181438,0,0,-1.73472347597681e-18,0
X601166.CH.EQUITY,0.107027088328825,0,0.0523799108890226,0,0,0,0.030710842119365,0,0,0.161498422296581,0,0.325204898073647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231671033816164,0.0492908089562376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0755004668692899,0
X600000.CH.EQUITY,0,0,0.10739805753831,0,0.0797578829314932,0,0.095519961180963,0,0,0.0832686774310338,0.515195229453242,0,0,0,0,0,-1.38777878078145e-17,0,1.73472347597681e-18,0.0746349876839129,0.2180355444332,0,0,0,0,0,-1.73472347597681e-18,0,0.117795661066292,0,0,0,0,-0.152704233612497,0,-0.0710440236665367,0,0,-0.0453714431151088,0.0100805665242365,0,0,0,0,0,-0.0762925195481204,0,0,0,0,0
