,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601066.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.147145919178554,0,0.0779424997143762,0,0,0,-0.0574607824300706,0,0,0,0.474816230600199,0,0,0,-0.0815026237235047,0,0,0,0,0,0,0,0,0,0,0,0,0.0906690738988481,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.140447073231223,0,0,0,0,0.182886482159687,0,0,-2.16840434497101e-19,0,0,-0.0487841306529949,0,0
X601318.CH.EQUITY,0,0,0,-0.0557838319545886,0,0,0,0,0.127449984370228,0,0.219039128080271,0,0.0385326566875126,-0.0903582919428672,0.0867080451890203,0,0,0,0,0,0,-0.0879102047336352,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190719320262728,0,0,0,-0.222356640807157,0.394174772522579,0,0.156874904089142,0.154521904309608,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.187544668035141,-0.0073991334503354,0,0.315007719315525,0,0.0778628457120061,0,-0.0727577851496461,0,0,0,0,0,0,0.10698212585709,0,0,-0.0234705415423453,0,0,0,0.0680077841500355,0,0,0,-0.0682319497349917,0,0,0,0,0,0,0,0,0,0,0,0,0,0.468660994833811,0,0,0.0163907402954556,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.438769559296303,0,0.144148005943665,0,0,0.14774660764712,0,0,0.0288776791666854,-0.00451376348468954,0,0,0,0,-0.00471520337337879,-0.11840602088759,0.0490324071197233,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389484634226858,0,0,0,0,0,0,0,0,0.178472316858038,0,0,0,0,0,0,0,0,0.188883751083483,0,0,0
X5.HK.EQUITY,0,-0.11985655014739,0.03760827454733,0.280289359356868,0,0,0,-0.233609433020687,0,0,0,0,0.152758664895893,0,0,0,3.46944695195361e-18,0,0,0,0.545920680543213,0,0,0,0,0.278045650073593,0,-0.0225867887189019,0,0,0,0,0,0.0227244693403735,0,0,0,0,0,0,0,0,0,0,0,0,0.195886260784055,0,-0.0730226914624803,0,0,0
X601988.CH.EQUITY,0.208728727683815,0,0.204623080803517,0,0,0,0,0,0.0615761985996191,0,0.0909455644306952,0.0904112061458912,0,-0.355896880453182,0,0,0,0,0,0,0,0,0.0205130270474788,0,0.286084065451521,0,0,0.138755192167628,0,-0.043700481516501,0,0,0,0,0,0,0,0,0,0,0,0,0.046947734122792,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.0329131445739098,0,0,0,0,0,0.158428991819555,0,0,0.0565009844406447,0,0.107275828582133,0,0.255916878746663,0,0,0,0,0,6.93889390390723e-18,0,-0.0203104405463201,0,0,0,0,0,0,0,-0.101554814913363,0.0858246573667896,0,0.0337249857471248,0,0.206181654056274,0.128290761588916,0,0,0,0,0,0,0,0,0,0,0.0999719773119085,0,0,0.0314906253845407,0
X1299.HK.EQUITY,0,0,0,0,0,-0.0539470784345926,0.110532268450371,0,0,0,0.118699845472317,0,0,0,-0.14145198509407,6.93889390390723e-18,0,0,0.335452752103498,0,0.259697646565207,0,0.0852611529295051,0,0,0,0,0.102459370938054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0163291886114975,0,0
X601628.CH.EQUITY,0.289481237250569,0.252447390758935,0,0,2.16840434497101e-19,0.0178456904288154,0,0,0,0.0826869083917436,0.0343253032530628,0,0,0,0,0.0537549103662562,0.110767057896584,0,0,0.0399131080316689,-0.0571440339714288,0,0,0,0,0,0,0.0253194447851314,0.0408126695300529,-0.0746300137199847,0,0,0,0,0,0,0,0,-0.332190285833483,0,0,8.67361737988404e-19,0,0.174412561868744,-0.173589056026005,0,0.0917746371566937,0,0,0,0.0407805883944714,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0455035399635404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
