,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,-8.67361737988404e-19,0.420430773544552,0,0,0,0.110661332663952,0,0,0.129829575995289,0.0364663176957583,0,0.185415376403732,0,-0.0340577520017695,0,0.0837699690422772,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296602232639905,0,0,0,-0.0291391330879818,0,0,0,0,0,0,0,0.0260503907087634,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.0400031714719994,0.318047885985751,0,0,0,0,0,0,0,0.288867664599425,0,0.0787994864726766,0,0.0654922530116646,0,0,0,0,0.119113050806561,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462898031331089,0,0.00990444468368278,0,0,0,0.0348535796794826,0,0,-2.71050543121376e-20,0,0
X601939.CH.EQUITY,0.166689790792352,0,0,0.492389935892753,0,0.080844074089307,0,0,0,0,0.0165098044383544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0685093484384538,0,-0.0233585835578336,0,0,0.0792800406819764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245261169711345,0,0.0156739483826504,0
X601288.CH.EQUITY,0,0,0.223010450941635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214276781179963,0,0,0.149342297199703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237571208572342,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0.063837061975894,0,0,0.225716611267084,0,0.238366638032516,0,0,0,0,0,0.157424693718517,0,0,-0.0208021443446554,0,0.204106557861947,0,-0.278441577441426,0,0,0,0,0.0352168881363781,0,0,-0.0548512052510491,0,0,-0.0218162474861301,0,0.180891687294862,0,0,0,0,0,0.168254306253946,0,0,0,0,0,0,0,0.177787602731891,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.195080723171955,0,0,0.196931515100887,0.0615056692738452,0.239938822276608,0,0.129664101899647,0,0,0,0,0,0,0,0,0,0,0,0,0.0402381028432906,0,0,0,0,-0.14035780578116,0,0,0,0,0,0,0,0,0,0,0,0.0956534790111651,0,0,0,0,0,-0.0733714626759239,0.0817944157069182,0.0526455010968002,-0.0379258054351285
X600036.CH.EQUITY,0,0.101937761317491,0,0,0,0,0,0,0,0,0,0,-0.0847900920409451,0,0,0,0,0.00105458761908487,-0.0263064033825745,0,0,0,0,0,0.787311299399571,0,0,0.0131096623568339,0,0,0.115851224586382,0,0,0,0,0,0,0,0,0,0,0,0.0772686493605764,-0.0329352894639135,0.0918236571699321,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.275979633176315,0,0,0,0,0,0,0,0.0514488258163694,0,0,0,0,0.0839078658689768,0,0,0,0,0,0,0,0,0.0727472512533025,0,0.225966098749793,0,0,0.266974100724299,0,0.00993719962371499,0,0,0,0,0,0,0,0,0,0,-0.0729937237577098,0.0221063003222105,0,0,0,0,0
X601628.CH.EQUITY,0,0.0902272788990242,0,0.0946991634789548,0,0,0,0,0,0,0,0,0,0,0,0,0.0803442746988919,0,0,0,0,0,0,0,0.153330465337822,0,0,0,0,0,0,0,0,0,0,0,0.10496449994234,0.33853459370205,0,0,0.0760103763559629,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.164003727536854,0,0.24588482850362,0.0548540854960685,0,0,0,0,0,0,0,0,0,0.390106589005193,0,0,0,0,0,0,0,0.0627289028424027,0.0163193819960048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106456404482471,0,0,0.200345979294358,0,0,0,0,0.0478346496879053,0,0,0
