,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X000001.CH.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X300059.CH.EQUITY,X601066.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600999.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X688.HK.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X001979.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0.207627604687899,0,0.0339624970816503,0,0,0.389548918681809,0,0,0,0,0,0,0.0101225111023731,0,0,0,0,0,0,0,0,0,0,0.251642413272264,0,0.0409130132646748,0,0.00256480659926177,0,0,0,0.0869961355633395,0,0,0,0.0533080553699557,0,0,0,0,0,0,0,0,0,0,-0.0903859243225697,0,0,0
X601318.CH.EQUITY,0,0,0.0811013598401957,0,0,0,0,0.0189369677326983,0.246270196847258,0,0,0,0,0.37654637821006,0.0292245550629193,0,0,0,0,0.0826979503091329,0,0.0435055428006292,0,0,0,0,0,0,0.290730000150368,0,0,0.0357178934794529,0,0,0.000581129576078549,6.93889390390723e-18,0,0,0,0.0343310804408256,0,0,0,0,0.0183077094626921,0,-0.108508813953108,0,0,0,0.0646836848408598,0
X601939.CH.EQUITY,0.282482464668939,0.230812437632773,0,0,0,0,0,0.492443219655486,0.0808162341011555,0,0,0,0,0,0,0,0,0,0.0295696166691681,0,0,0,0,0,0,0,0,0,0,-0.0213104360680802,0,0,0,0.0598406158619965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181452892319158,0
X600036.CH.EQUITY,0,0.00547094174871688,0,0,0,0.180132040678546,0,0,0.0632093416373084,-0.114204517528698,0,0.12914808631022,-0.0807805092729613,0,0,0.132720285741986,0,0,0,0.166874063201038,0,0,0,0,0,0,0.401745845959804,0,0.0305468489138827,0,0,0,0,0,0,0,0,0,0,0,-0.0600290059231202,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0
X601288.CH.EQUITY,0,0,0.130547364325123,0,0,0,0,0.537540824804512,0,-0.0503267140319691,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128426825431015,0,0,0,0,0.119986013892114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00670813497427573,0.0358752845918887,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,-0.0974578857011067,0,0.217596496368674,0,-0.0255724565717653,-0.0290386076952792,0,0,0,0,0,0,0,0,0,0,0.184792732637359,0,0,0,0,-0.00120135198518511,0,0,0,0,0.143809806451622,0,0,0,0.0628331420650615,0,0.165972441838439,0,0,0,0.181082180503182,0,0,0,0,0.211758740994285,0,-0.0880729286623665,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00923671612035451,0,0,0,0,0,0,0,-0.139715092105213,0,0,0,0,0,0,0,0,0,0,0,0,0,0.412203729760478,0,0.0664553428837951,0,0,0,0,0,0,0,0,0,0,0,0,-0.0159092720443397
X601988.CH.EQUITY,0,0,-3.46944695195361e-18,0,0.468625209913123,0,0,0,0,0,0,0,0,0,0,0,0,0.130995250170453,0.380065522726983,0.0322839383481184,0,0,0,0,0,0,0,0.0715327186489358,0,0,0,0,0,-0.00535761443989653,0,0,0,0,0,0,0,0,0,0,0.0337909722091186,0,-0.0630846866792463,0,0,0,-0.0496363964507156,0
X5.HK.EQUITY,0,0.042523357599188,0.0630707520464791,0,0,0,0,0,0,-0.0272402962354245,0.141480814998951,0,0,0,0,0,0,0,0,0,0,0,0,0.142038520343054,0.0321962583805355,0,0,0,0,0,0,0,0,0.166128948816947,0,0,0,0.015841847409788,0,0,0.334740813096552,0,0,0.131217151788627,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,-0.157441798418996,0,0.46239506759863,-0.00487716829576934,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.138205066804625,0,0,0,0,0,0,0,0,0,0,0.00992074878500871,0,-0.220432044733296,0,0,0,0,0.0831225849410033,0,-0.0419033513607916,0,0,0,0.337981891822869,0,0,0,0,0,0.192787473543403,0
