,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,X300059.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0.225578872762295,0,0,0.341449588941577,0,0,0,0,0,0.24847419980413,0,0,0,0,0,0,-0.0598609880605037,0,0,0,0,0,0,0,0,0,0,-0.0463398123443845,0,1.73472347597681e-18,-0.133257307635372,-0.0258276973371431,0.0936673065832734,0,0,0,0.0417414157371585,0,0.104541502735344,0,0,0,0,-0.124877483113572,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.143739726447779,0,0,0,0.0198644357184515,0,0,0.20374550321496,0.023970488496696,0.0039601586784473,0,0,0,0,0,0,0.0704232938746128,0,0,0,0,0,0.0590569866150704,0,0,0,0,0,-0.0336065090562971,0,0,0,0,0.551021577812222,-0.0792974169752587,0.00840840119230457,0,0,0,0.060709228061443,0,0,0,0,0
X601939.CH.EQUITY,0.199234062188357,0,0,0,0,0,0,0,0,0.00654381180428713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425899871590016,0,0,0,0,0,0,0,0.112315137106099,0,-0.0494175129679394,0,0,0,0,0
X601288.CH.EQUITY,0.013410559239644,0,0,0,0.0509147724399346,0,0,0,0.00887303538250162,0,0,0,0.0881709398334548,0,0,0,0,0,0,0,0,0.362399147312277,0,0,0,0,0.066257221213015,0,0,0,0,0,-0.0598652872808274,0,0,0,0,1.73472347597681e-18,0,0.212895817117529,0,0,0,0,0,0,0,0.0804794209287165,0,0,0
X5.HK.EQUITY,0,-0.0634856485688983,0,0,0,0,0,0,0,0,0,0,0,0,0.124261511997766,0,0,0.127833979428637,0,0.00271651712491356,0.291335708004951,0,0,0.436275198795568,0,-0.0510301430790592,0,0,-0.270206230381305,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0175615276143577,0,0,0,0,0,-0.153003922660345,-0.0842619517110689,0.137197580749353,-0.0619449338207063
X601988.CH.EQUITY,0.187459666011471,0,0,0.363789308242633,0,0,0,0,0,0.0874807623209538,0,-0.00590782459141442,0.0294822102293718,0,0,0,0,0,0,0,0,0.277515449034346,-0.1481340139954,0,0.0142006989193388,0,-0.0509603801743955,0.199250585254136,0,0,0,0,0,0,0,0.0515733616258516,0,0,0,0,0,0,0,0,0,0,0,0.0558660691678672,0,0.0203823351181004,0
X600036.CH.EQUITY,0,0.623366640865844,0.0682271545906039,0.0314957968728554,0,0,0,0,-0.269551838863202,0,0,0,-0.164517154680797,0,0,0,0,-0.106382528716138,0.0116025689213841,0,0,0,0,0,0,0.0641854734444708,0,0,0,0,0.320528176287464,0,0,0,0,0,0,0,0,0.108046718207463,0,0.17286809511283,0,0,0,0,0.0491551211475484,0,0,0.105330861013746,0
X1299.HK.EQUITY,0,0.0650512297530603,0,0,0,0,0,0,0,-0.14084695108645,0,0,0,-0.0873374048324747,0,0,0,0.310284055301435,0.209602226581319,0,0,-0.0477201608289335,0.114317478342826,0,0,0.150762471908135,0,0,0,0,0,0,0,0,0,0.0551691629205079,0,0,-0.0583192701470543,0,0,0,0,0,0,0,0,0.140279127491664,0,0.230384488021434,0
X601628.CH.EQUITY,0,0.130118053526435,0,0,0,0,0,0,0,0.0431117166474116,0,0,0,0,0,0.24044690072622,0,0,0,0.0481340598597746,0,0,0.154995638552219,0,0,0,0,0,-0.0302813251683919,0,0,0,0,0,0,0,0,0.214547281763058,0,0.113507641015402,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.329162782938129,0.21342730156839,0,0.0512789703708813,0,0,0,0,0,0,0.630466702237445,0,0,0,0,0,0,-0.530206091384824,0,0,0,0,0.235844847997495,0,0,0,0,0,0.327132145426286,0,0.304016414798258,0,0,0,0,0,-0.131320040718355,0,-0.155503399161624,0,0,0,0,-0.128765629576274,0,0
