,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.113014994370483,8.470329472543e-22,0.0508419349142242,0,0,0,-0.0755944093632042,0,0,0,0.49601151912652,0,0,0,-0.0722205904289702,0,0,0,0,0,0,0,0,0,0,0,0,0.0561486984138155,0,0,0,1.38777878078145e-17,0,0,0,0.0887714601285227,0,0,0,0,0,0.216239734760086,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,-0.0577251556120932,0,0.127409829464888,0,0,0.122796362508386,0,0.100651408183764,1.38777878078145e-17,0,-0.101425987008296,0.111035935372724,0,0,0,0,0,0,-0.0703556059820387,0,0,0,0,0,0,0,0,0,0,0,0,0.163229972852378,0,0,0,0,-0.222106037339689,0,0.315845447398587,0.175011610483557,0.1716482386224,0,0,0,0,0,0.228623080872824,0,0
X601939.CH.EQUITY,0.337110437052783,0,0,0.288728333881124,0,0.0969904532313695,0,-0.0381345868758374,0,0,0,0,0,0,0.140824871478436,0.0375695261734242,0,0,0,0,0,0,0,0.0696535213560665,0,-0.0741670432634571,0,0,0,0,0,0,0,0,0,0,-0.0981953173279638,0,0,0.320405074253627,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.41963171260377,0,0.104768303578515,0,0,0.208593810718427,0,0,0.0737401343994424,0,0,0,0,0,0,-0.0471805346597793,0.0573950463350444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159935566262834,0,0,0,0,0,0,0,0,0.176789432248976,0,0,0
X5.HK.EQUITY,0,0,0,0.250742222885446,0,0.109640840050066,0,-0.334995112369582,0,0,0,0,0.0549242872646092,0,0,0,0,0,0,0,0.471326136854934,0,0,0,0,0.399199773094217,0,0,0,0,0,0,0,0.0353785373768386,0,0,0,0,0,0,0,0,0,0,0,0,0.203952279713339,0,-0.106653033441815,0,0,0
X601988.CH.EQUITY,0.164541049459412,0,0.258538889190352,0.037253833279763,0,0,0,0,0.111852243704504,0,0.125774185302426,0,0,-0.222811072726546,0,0,0,0,0,0,0,0,0.0482861949416962,0.197373790873997,0,0,0,0.0316121573887577,0,0,-0.0513216038192822,0,0,0,0,0,0.0325971650988461,0,0,0,0,0,0,0.114898123083905,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.14400770225581,0,0,0,0,0.162439336030052,0,0.338410383148001,0.100914594591148,0,0,0,0,0.142807874611708,0,0,0,0,0,0,0,0,0,0,0.0976391852940085,0,0,0.0311505663083024,0,0,-6.93889390390723e-18,0.0897424125473528,0,0.0109047644802214,0,0,0,0,0,0,0.00944366649527768,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0276533742964334,0,0,0,0.20147386257038,0,0,0,-0.155085311989757,0,0,0,0,0.292956197039322,0.289720256472363,-0.0622555923500809,0.00908471476704713,0,0,0,0,0.123797368675141,0,0,0.0860125297113883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0830999742855845,0,0,0,0,0
X601628.CH.EQUITY,0.269555704522704,0.205446702554683,0,0,0,0,0,0,0,0.0514309602830287,0,0,0,0,0,0.0171927721149991,0,0.088990226233832,0,0,-0.10094244723495,0,0,0,0,0,0,0.15553173530309,0.0687971709502812,0,-0.255062342017367,0,0,0,0,0,-0.182680931612011,0,0,0,0,0,0.133582363842927,0,0,-0.0237679583611116,0.0575996786562881,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.0528959194789591,0,0.0773941200362567,0,0,0,0,0,0,-0.190252235838156,0,0.0420639993373208,0,0,0,0,0,0,0,0,0,0,0,0,0.118829146699679,0,0,0,0,0,0,0.0611135457190984,0,0,0,0,0,0,0,0,0,0,0,0,-0.0517726493521014,0
