,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0.427112462187485,0,0,0,0,0,0,0,0,0,0,0,0.0700126808740307,0,0,0.139734855479239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0688661389068689,0,0,0,0,0,0,0,0,0,0.0784783456393621,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.172105659012789,0,0.220066693167486,0,0,0,0,0,0,0,0,0.242893803430978,0,0.0695191817621313,0.0142463760983467,0,0,0,0,0.132492640602211,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.132231214529606,0,0,0,0.0379734216377832,0,0,0,0,0,0,0,0.0414047348022443,0.0462041205848102,0,0
X601939.CH.EQUITY,0,0,0,0.72947240002364,0.0320482560614452,0.0541042214637489,0,0,0,0.23558993845497,0,0,0,0,0,0,0,0,0,0,0.0501820681973237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0234094115131944,0,0,0.0231440368326925,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,-0.412060225777851,0,0.0302466333788595,0,0.942764665864427,0,0,0,0,0,0,0,-0.142831924790946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152347640162755,0,0,0,0,0,0,0,0,0,0,0.049185405084149,0,0,0
X5.HK.EQUITY,0.00866418008564328,0,0,0,0,0.120742104310738,0.397533268076682,0,0,0,0,0,0,0,0.0447215415664326,0,0,0,0,0,0,0,0,0,0,0,0,-0.206842646225689,0,0,0,0,0,0,0,0,0.0959549999630848,0,0,0.322484123642347,0,0,0,0,0,0,-0.0975546496693358,0,0.021316523188285,0,0
X601988.CH.EQUITY,0,0,0,0,0.360392615623555,0,0,0,0.09099708685933,0,0,0,0,0,0,0.0956078617884131,0.0396319437114607,0,-0.0700105302988562,0,-0.0725444862803914,0,0,0,0.243193652143886,0,0,0,0,0,0,-0.230240123431843,0,0,0,0,0,0,0,0,0.0691452532132992,0,0,0,0,0,0,0,-0.0301804738423944,0,-0.126249732160087
X1299.HK.EQUITY,0,0,0,0,0.227295288028341,0,0,0,0,0,0,0,0.038102626840698,0,0,0,0.216191325911221,0,0,0,0,0,0,0,0,0.0579030948933047,0,0.121540919590091,-0.225250728341984,0,0.0663344344302374,0,0.039370969181368,0,0,0,0.381296996562476,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.408189011755236,0,0,0,0,0.0385607432761432,0,0,0.120658743565066,0,-0.110529836657947,0,0,0,0,0.181374996683654,0,0,0,0,0,0.2194657969436,0,0,0,0,0.11501709449167,0,0,-0.0306331210022415,-0.162339560784441,0.0818496292181159,0,0,0.132014713722176,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.127344044440999,0,0.000513017310034004,-0.089502197163295,0,0,0,0,0,0,0.0233417134063529,0,0,0,0,0,0.168088329278619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42977422890602,0,0,0,0,0,0.198910058163454,0,0.0840933330072169,0.063591412150275,0,-0.0136984353521287,0,0,0,0
X601328.CH.EQUITY,0,0,0.210524031628396,0,-0.0498012448608598,0,0,0.46755661603975,0,0,0,-0.0571352866336611,0.370188789835623,0,0,0,0,0,0,0,0.0342408796619326,0,0,0.0303756702053023,0,0,0,0,0,0,0,-0.162976707975142,-0.239245973878477,0.196449476879404,0,0,-0.00382905410442557,-0.181520995447022,0,0,0,0,0,0,0,-0.0155886764094867,0,0,0,0,0
