,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X600048.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0177371849219472,0,0,0,0,0.40792592878685,0,0,0,0,0,0,0,0,-0.0878483441081012,0,0,0,0,0,0,0,0,0,0,0,0.657342625712936,0,0,0,0,0,0,0,0,-0.00517952622220661,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.181309703656629,0,0,0,0,0,0,0,0.0282587352267266,0,0.0722593660537458,0,0.0587342958667247,0,0,0,0,0,0.136948047803946,0.0613533266571451,0,0,0,0,0,0,0,0.196063739685682,0,0,0,0.0479905819891986,0.186635110039414,0.00425292236283862,0,0,0.0728834068665419,-0.0325440271728471,0,0,0,0,0
X601939.CH.EQUITY,0.407209628104373,0,0,0,0,0,0,0,0,0.0224749274638838,0,0,0,-0.0599683496993665,0,0,0,0,0,0,0,0,0.120831146207934,0,0,-0.375538990219453,-0.0790018073042678,0,0,-0.053170573937548,0,0,-0.0935432351821767,0,-0.327868043708255,0,0,0,0,0.850936404126624,0,0,0,0.170509583262977,-0.135571019644264,0.19550163996432,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,-0.293864591938163,0,-0.240209373438649,0,0,0,0.817316406645129,0,0,0,0,-0.132392848668067,0,0,0,-0.228203431651542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0.152475884640956,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.133391862647446,0.374190504120482,0,0,0,0.0471907044603977,0,0,0.187884262644628,0,0,0,8.67361737988404e-19,0,0,0,0,0.0259026189591299,0,0,0.0343915011277538,0,-0.122562028257087,0,0,0,0,0,0,0,0,0,0.0785379624659799,0,0,0.131268948325271,0,0,0,0,-0.18412339414593,0,0,0.135643837027339,0,0
X601988.CH.EQUITY,0,0,0,0,0.373756698854317,0,0,0,0,0,0,0,0,0.113645536695398,0,0,0,0.142902591593138,0,-0.0695520857852413,-0.0249241469736319,0,0,0,0.217656662829064,0,0,0,0,0,-0.334732442407129,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00357641793694592,0,0,0,0,0,-0.0415698940826246
X1299.HK.EQUITY,0,0,0,0,0.260567169595507,0,0,0,0,0,0,0,0,0,0,0,0,0.140099060861648,0,0,0.0213315171477108,0,0,0,0,0,0.0887333339241467,0.130732488306525,0,0.0897676574965993,0,0,0,0,0,0,0,0.321421332156209,0,0,0,0,0,-0.133728439517413,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.135933827283332,0,0,0,0,0,0,0,0.484919807135456,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.229636198131108,0,0,0,0,0,0,0,-0.00207037968902728,0.126575985026887,0,0,0,0,-0.211120221237569,0,0,-0.157141020633802,0,0,0,-0.00861266201371847,0,0,0.211356714026608,0,-0.0260022884266732,0,0,0,0,0
X601628.CH.EQUITY,0,0.277940753374094,0.0138249161680573,0.0533404581451768,-0.0935537722138279,0,0,0,0,0,0,0,-0.0134369326710838,0,0,0,0.242808691151588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149691374359064,0.0721154682626158,0,0,0,0,0,0.158353288667639,0,0.0747884014413881,0.0972402063705477,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0.722756771324827,0,0,0,0,0,0,0,0,0,0,0,0.207723590009302,0,0,0,0,0,0.0854559169057172,0,0,0,0,0,0,0,0,0,0,0,-0.0561569206266863,0,0,0,0.0186805021975814,0,0.0514322614555229,0,-0.183784246996082,0,-0.0572484153204917,0,0,-0.012360495601777
X601166.CH.EQUITY,0.195028706884744,0,0,0.270013250025683,0,0.00888806607641479,0,0,0,0,0,0,0.304327826613895,0,0,0,0,0,0.096785714583786,0,0,0,0,0,0,0.00293848441629615,0,0,0,0,0,0,0.061107362325042,0,0,0,0,0,-0.0193028092444432,0,0,0,0,0,0,0,0,0,0,0,0
