,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X600030.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X300059.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X600999.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X600837.CH.EQUITY,X000166.CH.EQUITY,X601336.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0.107991684984142,0,0.0962982401333481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.440079599962806,0,0.44899072850057,0,0.159494604628327,0,0,0,0,-0.145399392884193,0,0,0,0,-0.162089519122895,0,0,0,-0.754563582118426,0,0,0,0,0.0761733020162949,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.240865720186026,0,0,0,0,0.012233562786705,0,0,0.0451460404719696,0,-0.0177386441837763,0.355130002282324,0,-0.0716004944179907,0,0,0.0438124759758353,0,0,0,-0.05402490339168,0,0.0265715822423262,0,-0.077731486588539,-0.0521245609861449,0,0,0,0,0,0,0,-0.137602705305034,0,0,0,0.1081525034728,0,0,0,0,0.380626919911715,0,0,0.0389728291571139,0,3.46944695195361e-18,0
X601318.CH.EQUITY,0,0,0,0,0.0200257012043164,0.347080873226365,0,0,0,0,0,0,0,0,0.0112636050093919,0,0,0,0,0,0.118915110087503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356401911270757,0.0429500169043656,0,0,0,0.0340890958087244,0,0,0,0
X601288.CH.EQUITY,0,0.570576462468062,0,0,0,0,0,-0.0495217368490387,0,0,0,0.15444892055195,0.0502536235240382,0,0.116646329498415,0,0,0,0,0,0,0.137399795146129,0,0,0,0,0,0.0302681262164275,0,0,0,-0.0850513932124308,0,0,0,0,0,0,0,0,0,0.0533366708341763,0,0,-0.0769067989803077,-1.35525271560688e-20,0,0,-0.0253813577417119,0,0,0
X601988.CH.EQUITY,0,0,0,0.527510999189168,0,0,0,0,0,0.143781554748935,0,0,0,0,0,0,0.343255841572623,0,0,0.229560169201888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.577999458788592,0,0,0,0,0,0,0,0.063567640964067,0,0,0,0.0235895978266498,0,0,0
X600036.CH.EQUITY,0,0.0650392270529428,0,0.0455330040038456,0,0,0.0149980932472908,0.0618184732606917,0,0,0,0,0,0,0,0,0,0,0,0.0401987402783742,0.188510897498017,0,0.0314489195064344,0,0,0,0,0,0,0,0,0.105899910274314,0,0,0,0,0,0,0,0,0,0,0,0.159091401918864,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.118036917451922,0,0,0,0,0,0.22570683541709,0,0,0,0,0,0,0.0391798068564001,0,0,0,0.0561921432007754,0.040824673520534,0,0,0,0,0.0444999919021368,0,0,0,0,0,0.131386267394886,0,0.101723632422982,0.241462173611061,0,0,0.0545199499832793,0,0.0448961989211366,0,0,0
X601628.CH.EQUITY,0,0.0571034325517585,0,0,0,0.358091095287854,0,0,0,0,-0.15404261676338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000156977023748412,0,0.11067261185009,0,0.0713290302411143,0,0.230886943940051,0,0.0680696111642781,0.161902920597418,0,0,-0.0794932097715525,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144708163405494,-0.136843516942465,0,-0.00286465814476855,0,0,-0.331357807829656,0,0.714936262592017,0.0788981090737801,0.473995407128586,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.106015349739737,0,0,0,0.212438029291258,0.119889266827742,0,0,0
X601658.CH.Equity,0,0,0,0.220027865522388,0.00118598566451441,0,0,0,0,0,-0.0305116665431495,0,0,0,0,0,0,0,0.272176683417373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909635183941558,0,0.239995644756813,0,0,0,0,0,-0.0406837581335066,0,0,0.108521132148795,0,0,0,0
