,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X601916.CH.Equity,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.143942715638493,0,0.0166248300018934,0,0,0,0,0,0,0.282989647109917,0.244521318849241,0,0,0,-0.096217681196484,0,0,0.0179078094963023,0,0,0,0,0,0,0,0,0,0,0,0,0.265309114694938,0.0253196964981694,0,0,0,0,0,0.0408317381897831,0,0,0.06147096121005,0,6.93889390390723e-18,0,0.0203384572798175,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.103096558595586,0,0,0.261920552151352,0,0,0.372948030809111,0,0,0,0.128649407845367,0,0,0.0383102021704696,-0.0158472064047263,0,0,0,0,0,0,0,0,0,0,0,0,0.0764515356508683,0,0,0,0,0,-0.259359193181008,0,0.0233597321924961,0,0.104863288602521,0,0,0,0,0.0514542950936306,0,0,0
X601939.CH.EQUITY,0.473987739027247,0,0,0,0,0.1842125370564,0,0,0,0,0,0,0,0.0612334611703216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.370524768208316,-0.115387633543624,0,0,0.0490432132413355,0,0,-0.0446131548893682,0,0,0,0,0
X601288.CH.EQUITY,0.565645874295142,0,0.130013145753462,0,0.125547250361026,0.069758873000197,0,0,0.023844070752345,0,0,0,0,-0.0529694684260382,0,-0.0294257904050065,0,0,-0.0387225814159279,0,0,0,0,0,0,0,0.0583508290198295,0,0,0,0,0,0,0,0,0.0513574952527009,0,0.0269549228591788,0.211016555752942,0,0,0,0,0,0,0.0201332103915838,0,0,0,0,0
X5.HK.EQUITY,0,0,0.217193469188327,0.0729092932196545,0,0,0,-0.108360821484701,0,0,0.100020883329203,0.229463033097071,0,0,0,0,0,0.625006592457196,0,0,0,0,-0.148303633455998,0.0410381495458011,0,0,-0.159231865743216,0,0,0,0,0,0,0,0,0.0335508551841003,0,0,0,0,0,0,0,0,0,0.171688581222472,0,-0.0316095058574811,0,0,0
X601988.CH.EQUITY,0.0913434461572991,0,0.134222823812596,0.145909512866359,0,0,0,0,0.144027672218514,0.10799279118148,0.163037430029479,0,-0.325024131017906,0,0,0,0,0,0.000780523755104604,0,0,0.213898255876929,0,0,0,0,0.069850185748624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0247320224304984,0,0,0,0.0180064967596767,0,0
X600036.CH.EQUITY,0,0.111108278426365,0,0,0,0,0,0,0,0,0,0.157360528296148,0,0.101471747100611,0,0.248142204626826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197646514458765,0,0,0,0,0,0,0.0393343044610355,0.0358155882382661,0,0,0,0,0,0.106287663488223,0,0,0.0457510991352987,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.129129696967663,0,0,0,0,-0.0165966588026001,0,-0.0323977275300096,0,0,0.2256812528948,0.259460378530835,0.19725102343297,0,0,0,0,0,0,0,0.0957956881067166,0,0,0.0238117728239318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.285044966101087,0.174550655503652,0,0,0,0,0,0,0,0.0029461057672177,0,0,0,0,0,0,0,-0.130367410394408,0,0,0.0490575721698933,0,0,0,0,0,0,0.101854132676036,0,0,0,0,0,0.00964410051314433,0,0,0,0,0,0,0,0,0,0,0,0.0910561885060058,0,-0.0471816761354644,0,0.31299379567337,0
X601166.CH.EQUITY,0.128708686504858,0,0,0,0,0.0988796171223129,0.313615496700394,0,0,0,0,0,0,0.0940975597524644,0,0.424604888451165,0,0,0,0,0,0,0,0,0.142526264869848,0,0,0.0118628463129453,0,0,0,0,-6.93889390390723e-18,0.0065189130223754,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.0461045576073257,6.93889390390723e-18,-1.38777878078145e-17,0,0.0720435268918235,0.00536905178985942,0,0,0,0.0202874029846794,0,0.276916808759285,0,0,0,0,0,0,-0.145755424210906,0.055127884730653,0.185077334550279,0.0568050971936688,0,0,0.088521744244343,0,0,0,0,0,0,0,0.00369642411642074,0,0,0,0,0,0,0,0.0907591870878582,0,0.238199338555476,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0.025541271591118,0,0,0,0,0.21936181536849,0,0,0,0.423298644119155,0,0,0.0673007678061473,0,-0.0957587346937336,-0.000843856265729078,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.191713012400591,-0.0207171699743687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0432115811979317,0.196304845167455,0.0116950035197142,0,0
X000002.CH.EQUITY,0,0,0,0,0,-0.0694204312244273,0,0,0,0,0,0,0,0,0,0,0.244306504813891,0,0,0,0.0311954636658349,0,0.0355112064751546,0,0,0.016870833227398,0.0545046541029159,0,0,0.361600034729493,0,0,0,0.279013106005218,0,0,0,0,0,0,0,0.00462887929506902,0,0,0.064884374641235,0,0,0.0872516864428754,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0121820867706031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0933175919883763,0,0,0,0,0,-0.0532789240090308,0.1977579944034,0,0.208548481026913,0,0,0.121676081378842,0.287599557137294,0,0,0,0,0,0,0,0.15529011301628,0.226564871179764,0,-0.0991994948370364,0
X16.HK.EQUITY,0,0,0,0.250406765012107,0,0,0,0.252716032630568,0,0,0,0,0,0,0,0,0.05718199661282,0.158795786876638,0,0,0,0,0,0.17942753002589,0,0,0.0504662342343778,0,0,0.0266886984260002,0.127464571526097,1.38777878078145e-17,-0.117134749938221,0,0,0,0,0,0,0,0,0.201712227028075,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,-0.138950839832517,0.107928829240814,0,0.210505048330343,0.20276214973636,0,0,0,0,0,0,0.272429047699553,0,0.211089307024324,0,0,0.127477047482826,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304257698608157,0,0,0.202624313991346,0,0,0,0,0,-0.071214084973698,-0.0746628492882398,0,0,0,0,0.0943036928908263
X388.HK.EQUITY,0,0,0,0,0,0,0,0.307605725732413,0,0,0,0,0,0,0.0433475255339699,0.131038057325089,0,0,-0.0296131200258198,0,0,0,-0.131729384787877,0,0,0,0,0,0,0,0.272308058779189,0,0,0,0,0,0,-0.366087233834633,0,0,0,0.309251049107329,0,0.191761332457449,0,-0.0992668146952911,0,0,0,-0.0348282963210403,0
