,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X2007.HK.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X688.HK.EQUITY,X600048.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0.283981021764417,0.00359480798403322,0.0802750182808412,0,0.0814275619050718,0,0,0,0,0,0,0,0,0,0,0.220546660487312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.120535164140792,0,0.0567661486916651,0,0,0.0181940837635961,0,0.197881502901162,0,-0.0967741317760892,0
X601318.CH.EQUITY,0,0,0,0,0,6.93889390390723e-18,0,0.0570079927005703,0.0549857893066853,0,0,0,0,0,0,0,0.0111641041531853,0,0.271074133926479,0,0.321151458716555,0,1.73472347597681e-18,0.0546873829827378,0,0,0.0963742444204723,0.176623442796391,0,0,0,0,0,0,0.0688083979855147,0,0,0,0,0,0,0,0,0,0,0,0,0.011956125937152,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.331611418793947,0,0,0.0391767474217208,0,0,-0.0681013252690162,0,0,0,0,0.0182984008236677,0,0,0,0,0.0759455493689978,0,0,0,0,0.461427716943244,0.158208410772511,-0.143210127280858,0.0312605785473807,0,0,0,0,0,0,0,-0.125455505218875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.26926014526335,0,0.0616507539273673,0,0,0,0.19771526330143,-0.123193949406125,0.134047283340359,0,0,-0.0504980680462426,0,0,-0.0187461220964049,0.184335496101688,2.77555756156289e-17,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190388066082832,0,0,0,0,0,-0.116092839708717
X600036.CH.EQUITY,0,0.19495318281171,0,0,0,0.0455361293983198,0.0814762511318739,0.111518527494168,0,0,0,0,0,0.199569929900367,0.0529024502406166,0,0,0,0,0,0,0.0676673699137072,0,0,0,0,0,0,0.323604704240421,0,0.0634218449469594,0,0,0,1.73472347597681e-18,0,0,0,0.014525227729944,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0900589472956708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0832002058757487,0,0,0,0,0,0,0.154146146237051,0,0,0,0,-0.0793636045898643,0,0,0.0199065613140956,0.296595315838294,0,0,0,0.535457855293357,0,0,0,-0.019577246669458,0.040543168423819,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.0319869239511511,0.0193094934425447,0.0477019462859975,0.172813757850327,0.356542262338633,0,0,0,0,0,0,0,0,0,0,0.195539977135957,0,0,0,0,0,-0.00867699708451287,0,0,0,0,0,0.0766573283130807,0,0,0.018633914211037,0,-0.118139919985541,0,0.291752670528186,0,0,0,-0.0755874824235798,0,0,0,0,0,0,0,0,0,0,0,0,0.0460188332548701
X1299.HK.EQUITY,0,0,-0.186579654392835,0,0,0,0,0,0,0.149441709799898,0,0,0,0,0,0,0.00633025597434666,0,0,0,0,0,0,0,0,0,0.0560274499675579,0,0,0,0.0170124387718397,0,0,0,0,0,0,0,0,0,0.204427517453404,0.274936015276741,0.0662328386572793,0.208688807660698,0.107584744209787,0,0,0,0,0,0,0.0879487723652514
X5.HK.EQUITY,0,1.73472347597681e-18,0,0.0189182967858855,0,0,0.0133817965977478,0,0,0.0311266053792146,0,0,0,0.0934831698588231,0.053751184013728,0,0,0,0,0,0,0,0.089944644729147,3.46944695195361e-18,0,0,0,-0.0569370189082423,0,0,0,0,0,0,0,0,0,0,0.535198485038632,-0.011421814523876,0,0.213784180142736,0,0.159187300600456,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,-0.195261355462918,0,0,0,0,0.0923145475701432,0,0,0,-8.67361737988404e-19,0.0330398514469661,0,0,0,0,0,0,0,0,0,0,0.307228072476948,0,0,0.231245443983959,0,0,0,-0.00963173902651814,0,0.0501665637730028,0,0,0,0,0,-0.0326484561993959,0.258247244061852,0,0,0,0,0.182514993502305,0,-0.0512052993286631,0,0,0,0.0965204660108668,0
