,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184788040187319,0,0,0,0,0.493768770677074,0,0,0,0,0,0,0,0,0,0,0,-0.147443288286022,0,0,0.495958652131021,0,0,0,0,0,0,0,0,0,0.0961504217079962,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.152216124535247,0,0.254228708544137,0,0,0,0,0,0,0,0,0.282443467008531,0.075167511904378,0,0.0399875290410538,0,0,0,0,0.0802870900897777,0,0,0,0,0,0,0,0,0,0.0750294748490576,0,0,0,0.0254284372993827,0,0,0,0.00956112222022165,0,0,0,0.0452677960075453,0,0,0
X601939.CH.EQUITY,0,0,0,0.686931518378971,0,0.105917210596276,0,0,0,0.115558262539596,0,0,0,0,0,0,0,0,0,0,0.138921999274285,0,0,0,0,0,0,0,0.120781235365047,0,0,0,0,0,0,0,-0.0594342241834371,-0.0174704437547886,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0847109712167721,0.0556244750212814,0
X601288.CH.EQUITY,0,0,0,0,-0.133105757512564,0,-0.266035204758472,0,0.104219022245198,0.0561456513509337,0.874727001525465,0,0,0,-0.0809068776020239,0,0,0,0,-0.301646646751924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132817785433316,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.0730583866665282,0,0,0,0.151482251133207,0.339272166614874,0,0,0,0.0300817282887003,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,-0.18172564385347,0,0,0,0,0,0,0,0,0,0.128906859201771,0,0.288218322092451,0,0,0,0,0,0,-0.0939686913051268,0,0.0598658763641661,0,0
X601988.CH.EQUITY,0,0,0.0852674450807503,0,0.241028976175246,0,0,0,0.201682279732215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.122465869493873,0,0.0719908261336626,0,0,0,0,0,0,0,0.130494788375014,0,0,0,0,0,0,0,0,0.131096301452585,0
X1299.HK.EQUITY,0,0,0,0,0.213376522323317,0,0,0,0,0,0,0,0,0,0,0,0.169550740290245,0,-6.93889390390723e-18,0,0,0,0,0,0,0.0385095074840917,0,0.0409970870596896,-0.0757786194878948,0.0835707557423347,0.0726259478562309,0,0,0,0,0,0,0.518408935221886,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.505681250799077,0,0,0,0,0,0,0,0,0,0.13332623402559,0,0,0,0,0,0,0,0,0.0546093503929909,0,0,0,-0.0253059644366252,0,0,0,0,0,0,-0.0600807674801555,0.19366473558015,0,0.272271746655501,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.032015558132358,0,0.0244509296433449,0,0,0,0,0,0,0,0,0,0,-0.0836276916220355,0,0,0.238188338600909,0,0,0,0,0,0,0,0,0,0.0459505794071194,0,0,0,0,0,0,0.101437890005107,0.337952734081831,0.00126998411661482,0,0,0,0,0.220884869707763,0.099670826790039,0.0725458114708738,0,0,-0.0386995723331249,0,0,0,0
X601328.CH.EQUITY,0,0,0.0126640923004696,0,0,0,0,0.713147294293391,0,0,0,0,0,0,0,0,0,0,0,0.125553486752558,0,0,0,0,0,0,0.0382288324984495,0,0,0,0,0,0,0,0,0,-0.0163121195314305,0,0,0,0,0,0,0,0,0,-0.169343756674437,0,0,0.043981666940623,0
X601166.CH.EQUITY,0.0697692711168714,0,0.0136677840997621,0.251452611780702,0,0,0,0.112271478333882,0,0,0,0,0,0.272411190213146,0,0,0,3.46944695195361e-18,0.0162770810193411,0,0,0,0,0,0.129468061528168,0,0,0,0,0,0,0,0,0.046081463670783,0,0,-0.104972491062662,0,0,0,0,0,0,0,0,0,0,0,0,0.0664647434377533,0
