,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X17.HK.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0.33599141638252,0.313324473952064,0,0,0,-0.0887216408487751,0,0,0.0206176173477562,0,0,-0.0353570009516605,0,0,0,-0.0248118956458017,0.0426938046530017,0,0,0.113771627437263,0,0,0,0.138841490534631,0,0,-0.100920487415033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,-0.0626732245720849,0,-0.0938502697106301,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.204470012816388,0,0.290901790065465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00208962253543282,0.0607336026981271,0,0,-0.0123032760236148,0,0,0,0,-0.262028778436827,0.27241237682404,0,0.194219434417483,0,0,0,0,0,0.0650048468643302,0,0,0
X601939.CH.EQUITY,0.460241967962902,0,0,0.0615597742053245,0.111375253960351,0,0,0.0319793681635684,0,0,0,0,0.156860047907586,0,0,0,0,0,0,0,0.139575241925903,0,0,0.0177681243043405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316388909772104,0,0,0,0,0.0140741793669894,0,-0.147395689340189,0,0,0,0,0
X601288.CH.EQUITY,0.392574609595992,0,0.206490989905804,0,0.151862873184644,0.0741539300343914,0,0.0445051566169799,0,0,0,0,0,0,0.0213862850929404,0,0,0,0,0,0,0,0,0,0,0,0,0.0733341386167662,0,0,0,0,0,0.047733177345579,0,0,0,0.0588112507954841,0.164218553468396,0,0,0.0217949801905389,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.243261773231087,0,0.00363685124383332,0,0,0,-0.0443910531392054,-0.317825081561901,0,0.252857322214182,0,0,0,0.0569257039671934,0,0,0,0.147857620073089,0.0313698701534206,0,0,-0.0878830959554769,0.59343945702884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0448204061250801,0,0.0867797104812246,0.0504140150281439,0,0,0,0,0,0,0,0,-0.314604927854961
X601988.CH.EQUITY,0.0223136593290184,0,0.144268308313779,0.259726689063644,0,0,0,0.0797391938892423,0,0.112573550285845,0.283712889101231,0,0,0,-0.334456468557195,0,0,0,0,0,-1.73472347597681e-18,0.0471057882339561,0,0,0,-0.0457118799510874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103961539370362,0,0,0,0,0.119064582283082,0
X600036.CH.EQUITY,0,0.187581290308225,0,0,0,0,0,0,0,0,0,0,0.131924281767169,0.0673953387324896,0,0,0,0.0503318780350067,0,0,0,0,0,0.109558036609973,0,0,0,-0.0230687827513161,0,0,0.32553019640617,0,0,-0.0115135203579612,0,0,0,0,0,0,0.0390943274212742,0,0,0,0,0,0.113318357230883,0,0.17348659087876,0.0483924997846022,0
X601628.CH.EQUITY,0,0,0,0.0581366105789251,0,0,0,0,0,0.0709807653384646,0,0,0,0.0200809405763783,0,0,0,0,0,0.193133115632448,0,0,0,0,0,0,0,0.0314584593235477,0,0,0,0,0,0.056103316413325,0,0,0,0,0,0,0.0839003491192673,0,0,0,0,0,0,0,0.0344795257579527,0.17094066935093,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0689340911100175,0,0,0,0,0.195426513694463,0.0166778787023801,0,0.112188261125863,0,0.187491716309117,0,0,0,0,0,0.342232711462843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0701073236111447,0,0,0.0199140576583913,0.0229386053779896,0
X601166.CH.EQUITY,0.0309501081691069,0,0,0,0,0.100081116214223,0,0,0,0,0,0,0,0.274329582119101,0,0,0,0,0,0,0,0,0,0,0,0,-0.0145155020367735,0.0501691675992722,0,0,0.534184552933594,0,0,0.199412592190308,0,-0.0597727710401659,0,0,0,0.166123810586408,0,-0.152786993826781,0,0,0,0,-0.00819113116575215,0,0,0,0
X601328.CH.EQUITY,0,2.16840434497101e-19,1.38777878078145e-17,0,0,0.121709514420117,0,0,0,0,0,0.162748376883094,0,0,0,0,0.00515149217551218,0,0,0.27035470302936,-0.169481910214534,0.183747180601362,0.0278074932001761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0951453567524292,0,0.213774446604437,0,0,-4.33680868994202e-19,-0.00347211910177783,0,0,0,0,-0.0342878692421759
X600000.CH.EQUITY,0,0.0973315992719716,0,0.0108666676962306,0,0.0444627778743374,0.173350369583715,0,0,0,0.246034224564539,0,0.193770600988548,0,0,0,0,-0.0239990580435929,0,0,0,0.0925308014743893,0,0,0,0.217623304375184,0,0,-0.00923066281476952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0676067670094683,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118378700351071,0,0,0,0.153315416626997,0,-0.267264606558397,0,-0.010413754429907,0.248683339302841,0,0,0.0674258247735046,0,-0.0740015599584773,0,0,0.0324400814632923,0,0,0,0.308348979958851,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0.180701104836568,0,0.116067345856827,0,0,0.0745588784194962,0,0,0,0,0.324817052886297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28218163166307,0,0,0,0,0,0,0,0,0,0.0560053933158459,0,0
