,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X300059.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0.132123813029059,0,0,0,0,0,0,-0.0138681116950214,0,0,0,0,0,0,0,0,0,0,-0.059813199184854,0,0.0021774200855225,0.524635349000074,0.389303756670183,0,0.198832987186878,0,-0.229053706153286,-0.0895855881586872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0582508549204256
X601318.CH.EQUITY,0,0,0,0,0,0.23966513476756,0,0,0,-0.0880744809298198,0,0,0,0,0,0,0,0.015049715650036,0,0,0,0,0,0,0,0,0,0,0,0.0651147661809938,0.191539449076094,0.027724834247619,0,0,0,0.217848682361797,0,0.123921000232927,0,0,0,0,0,0,0,0,0,0,0,0.0645660603466519,0,0
X601939.CH.EQUITY,0,0.00585561891245951,0,0.814254335979281,0,0,0,0,0,0.000203152520271577,0,0,-0.031592443905471,0,0,0,0.0783694361174163,0.106263128226426,0,0,0,0,0,0,0,0.00630530834265481,0,0,6.93889390390723e-18,0,0.0436616699730658,0,0,0,0,0,0,0.0450173909824622,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.947324391097781,0,-0.0633680695678816,0,0,0,0,0,0,0,0,0,0.0108083980157662,0.0723961415084465,0,0,0,0,0,0,0,0,0,0.0293798643993287,0,0,0,0,0,0,0,0,0,0.0106485795562166,0,0,0.0336908641583497,-0.00785396935862183,0,-0.0994616124519297,0,0,0,0.0209283641344519,0,0,0,0,-0.0902541303340817,-0.045149739608683
X601628.CH.EQUITY,0.00520605899791532,0,0,0,0,0,0,0,0,0.293447033099131,0,0.142295536983619,0,0,0,0,0,0,0,0.457023092687418,0,0,0,0,0,-0.0635677815792681,0,0,0,0,0,0,0,0,0,0,0,0.0546513145633145,0,0,0,0,0,0,0,0.0602358825935206,0.306367943501432,0,0,0,0,0.00439030451014613
X600036.CH.EQUITY,0,0,0,0.333184780903872,0,0,0,0,0.0722739590273373,-1.73472347597681e-18,0,0,0,0,0,0,0.150003601541278,0.11465510883291,0,0,0,0,0,0,0,0,0.126064191115563,0,0,0,0.137883808861085,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420460314205347,0,0,0,0.0155110039211184,0,0,0
X601988.CH.EQUITY,0,0,0,0.00840060680785332,-0.136354529928872,0.0663510502886362,0,0.0545682003711693,0,0,0,-0.0136556020566744,0,0,0,0,0,0,0,0,-0.0356518430474004,0,-0.0161065186382127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106928790074634,0,0,0,0,0,0,0,1.05481149505779,0,0.0200729776324481
X1299.HK.EQUITY,0,0,0,0,0.0756969716659974,0,0,0,0,0.105878369015421,0,0,0.0752554678817778,0,0,0,0,0,0,0,0,0,0.198496500029229,0,-0.141554434755513,0,0,0.0243903923587146,0,0.217682016696651,0,0.235764000032513,0,0,0,0,0,0,0,0,0.200776199131648,0,0,0,-0.0228198840234161,0,0.115860289202037,0,0.0245330381980949,0,0,0
X5.HK.EQUITY,0,0,0,0,-0.0212071003700938,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.194182126825952,0,0,0,0.0337227680490483,0,0,0.224059737396939,0,0.485610525269422,-6.93889390390723e-18,0,0,0,0,0,0,0,0,-0.0557171909602824,0.0488894290462496,0,0,0,0,0.00629402388267355,0.0602272747349491,0,-0.16792712067039,0,0.0532333978961788,0,0.125137526942538,0
X388.HK.EQUITY,0,0,0,0,0.241240068560288,0,0,0,0.0149552948876372,0,0,0,0,0,0,0,0,-0.360566133786586,0,0,0.134919629584283,0,0.573866149364698,0,0,0,0,0,0.185525658952273,0.139002288042584,0,0,0,0,-0.00534747977897376,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0867264513125656,0,0,0
X601658.CH.Equity,0,0.0854967068721638,0.252397691314673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234044591133277,0,-0.139624181217359,0,-0.075627881701162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0821141049363127,0,0.570788459426245,0,0,0,0,-0.100585415266711,0,0,0,0,0,0
