,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.416544404263942,0,0.22135929646792,0,0,0,0,0,0,0,0,0.00200329603414767,0,0,0,0,0.0314032733307284,0,0,0,0,0,0,0,0,0,0.0652532965558555,0,-0.1013285883987,0,0,0,-0.0153760670928532,0,0,0,0,0.0506692529448244,0,0,0,0.17672741233277,0,0,0,0,0,0,0,-0.0231707949128722
X601939.CH.EQUITY,0.185214731899997,0,0,0.608546464170992,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185030254521762,0,0,0,-0.00846661147741537,0,0,0,0.115059079200843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011737306712454,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.0132847274641821,0,0,0,0,0,0,0,0.0865609993865702,0.290884520224222,0,0,0,0,0,0,0.139409473922333,0,0,0,0,0,0,0,0,0,0.0497657539547595,0,0,0,0.197920711738531,0.0686212841937151,0,0.0130977758409144,0,0,0,0.0185122099629095,0,0.0694953248518702,0,0,0
X601288.CH.EQUITY,0.0331625612433727,0.21861616008727,0.0492574380265756,0,0,0,0,0,0,0.120734078907087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171816393717053,0,0.204051301063527,0,0,0.107069361523385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.0664196664748766,0,0.337023856469596,0,0,0,0,0,0,0,0.192525170963545,-4.33680868994202e-19,0,-0.054444243318685,0,0,0,0,0,0,0.0532825722063514,0,0,0,0.321125352793109,0,0,0,-0.138658770118172,0,0,0,0,0,0,0,0.22866557495438,0,-0.08971890618721,0,-0.339132665553661,1.73472347597681e-18,-0.0439437391867001,0,0,-0.244214763998202
X601988.CH.EQUITY,0.115601105486851,0.0113227337672126,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.585075730596578,0.0354589564338851,0,0,0,0,0.012188524614549,0.147900276100285,0,0,0,0,0,0,0,0,0.061881325004922,0,0,0,0,0,0,0,0,0,0,0.0873875315315615,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0.0248282371842,0,0,-0.0228687044457373,0,0,0,0,0,0.072455104398391,0,0,0,0,0,0,0.721580537949344,-0.00801746082059775,0.0269778663982778,0,0,0.0987847614600393,0,0,0,0,0,0,0,0,0,0,-0.00128802249819527,0,0.0667645383399552,0.0579389139937366,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.267670325575104,0,0,0,0,0,0,0,0.20948119410147,0,0,0,0,0,0.0571150833248424,0,0,0,0,0,0,0,0,0.0455459864855755,0.114438861217273,-0.0716051860591132,0,0.338067580381538,0.18821818798646,0,0,0,0,0,0,0,0,0,0,-0.0756733620747402,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0.217416334255647,1.73472347597681e-18,0,0,0.0305834012112424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504687146785544,0,0,0,0,0,0,0,0,0,0,0,0,0.403608631071101,0,0.233031312752442,0,0,0.0292895832333362,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0.171098135408572,0,0,0,0,0.115254378248154,0,0,0,0,0,0,0.258945761987099,0,0,0,0,0,0,0,0.226980997458067,0,0,0,0,0.0662444263301008,0,0,0,0,0.00607879208139372,-0.00589661007835609,0,0,0,0,0,0.201640948241259,0,0,0,0,0.0022576355905759,0,0,0,0,0.0285756305110537,0,0
X601166.CH.EQUITY,0.152264523127432,0.177983657368692,0,0,0,0,0.130033095473477,0,0,0.031027317167247,0,0,0.0227009129146173,0.139592374603074,0,0,0,0,0,0,0,0,0,0,0.0710925238533336,0,0,0,0,0,0,0,0,0,0.00858911812366082,0,0,0,0,0,0,0.126608133992434,0,0,0,0,0,0,0,0,-0.0473398462463358
X16.HK.EQUITY,0,0,0,0,0,0,0,-0.0910655757256288,-0.169534235419876,0,0,0,-0.0875390117668051,0,0,0,0,0,0,0,0,0,0,0,0,-0.0170093570870827,0,0,0.218582442131746,0.158111803422565,0.168442583785845,0.25521303122935,0.356602733887035,-0.109591770890633,0,0,0,0,0,0,0.0447361273927586,0,0,0,0,0.0515783973608768,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119164634727682,0,0.41626368914398,0,0,0,0,0,0,0,0,0.247434550503472,0,0.351580208424758,0,0,0,0,0,0,0,0,0,0,0,0,0.0798308981799229,0.185647279653321,0.0878936282878283,0.0456707888560446,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.171810672589634,0,0,0,0.326256391052857,0,0.103030246409435,0,0,0,0.0696050221907085,0,0,0.0455015818976931,0,0,0,0,0.0662646735823876,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162813369435819,0,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,-0.252693012267589,0,0,0,0.129767951050011,0,0.138580728180214,0,0,0,0,0,0,0,0,0,0.263303879919901,0,0,0,0,-0.269784553916765,0.2129657132632,0,0,0.167693316720576,0.553105485834981,0,0,0.0200958355807582,0,0,0,0.00815957202621809,0,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.025084052348636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0764939605688494,0,0.0235852714273722,0.0513743839461623,0,0.046302882945306,0.721880958466928,0,0.0606852411289116,0,0,0,0.0188613845722311,0,0.0225845979172273,0.00973960483857141,0,0,0,0,0.100979197305662,0,-0.053432720678288
X2388.HK.EQUITY,0,0,0,0,0.289081076815633,-0.459931700799539,0,0,0,0,0,0,0.0449664789073284,0,-0.131321622021795,0,0,0,0.315077013826686,0,0,0,0,0,0,0.218126172792622,0,0.187775038893518,0,0,-0.138857911081532,0,0,0,0,0,0,0,0.0133408025827013,0,0,0,0,0,0,0,0,0.197293392607658,0,0,0
X601601.CH.EQUITY,0.109954906321287,0,0.103232244308798,0,0,0,0.115159481855925,0,0,0,0,0,0,0,0,0,0,0,0.0434053412112646,0,0,0,0,0,0,0,0,0,0,0,-0.00792996100607163,0,0,0,0.079823077709158,0,0,0.055881881830869,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.24545271928692,0,0.0228508402897564,0
X388.HK.EQUITY,0,0,0,0,-0.0350720595370073,0,0,0.287977857427938,0,0,6.93889390390723e-18,0,0.0394746785604966,0.359626951497256,0,0,0.0152233954938651,0.145560147272576,0,0,0,0,0,0,0,0.178785113328781,0,0.164701494355892,0,0.0220168297678573,0.0843352018532953,-0.0165792129951069,-0.070314190066332,0,0,0,0,0.0158900374390836,0,0,0,0,0,0,0,0.149583772263739,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0.109187145459469,0,-0.303750164151332,0,0.10142134846812,0,0,0,0,0,0,0,0,-0.319819693860655,0.108669932272038,0,0,0,0,0,0,0,0,0,0.017134891294804,0.107531012239062,0.216471776870689,0,0.0993774025889811,0,0,0,0,0,0.406770951486476,0.11990054681471,0,0,0,0,0,0.490893265318422,0,0,0.000726233804698318,0,0
X688.HK.EQUITY,0,0.0790838208587472,0,0,0,0,0,0.163020470974467,0,0.0425175718733657,0,0,-0.0269374581017768,0,-0.0277196467830624,0,0,-0.135644473773813,0,0.0189273545025021,0,0,0,0,0,0,0,0.411611810481952,0,0,0,0,-0.00766084644359531,0,0.131865520258574,0,0,0,0,0,0,0,0,0,0,0.0777796621529302,0,0,0,0,-0.0235590585920133
X601998.CH.EQUITY,0,8.67361737988404e-19,0,0.115460379054895,0,0,0,0.044562477048817,0,0.450976400844281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220753125829736,2.77555756156289e-17,0,0,0,0,0,0.194136558256871,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.159730180645139,0.215443036370627,0,0,0,0,0,0,0.0691725108090131,0,0,0,0,0,0,1.73472347597681e-18,0,0.0974020294744208,0,0,0,0,0,0,0,0,0,0,0,0.124553516354519,0,0,0.013215318955299,0.25803182458985,0,0,0,0,0,0,0,0.0167576321362931
