,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X601601.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X300059.CH.EQUITY,X600000.CH.EQUITY,X601328.CH.EQUITY,X16.HK.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0.266099694797335,0.114370759458248,0,0.247965172378019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192867357834648,0,0,0,0,0.0131402547406691,0,0.0201700679452592,0,0.0989081849639188,0,0,0,0.0927340811830907,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0.104977288070344,0,0,0,0,0.18172292879218,0,0,0,0.0338453657806781,0,0.212153757829448,0.0505823351808138,0.139850546146774,0,0,0,0.136071427975613,0,0.0206282267904175,0,0,0,0,0,0,0,0,0,0.0838268109860028,0,0,0,0.0503811047768617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.115553523934743,0,0,0,0,0,0,0.0830502505076218,0,0,0,0,0,0,0,0,0,0,0,0.050720289941529,0.366464042348081,0,0.155982606537983,0,0,0,0,0,0,0,0,0,0,-0.105361349857448,0,0,0,-0.0380036232443364,0,0,0,0,0,0.0696995621781014,-0.00546510852894725,-0.0601329661641188,0
X601939.CH.EQUITY,0.651785689794023,0.0437138256886316,0,0,0,0,0,0,0.1909274907316,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.128327094442266,0,-0.035025310154375,0,0,0,0,0,0.128905655689157,0,0,0.039594411488012,0,0,0,0,0,0,0,0,0,0.123770536001051,0,0.0176881438031107,0
X601288.CH.EQUITY,0,0,0,0.095449166295151,0,0,0.375345339531487,0,0,0,0,0,0.0714999907463579,0,0,0,0,0,0,0,0,0,0,0,0.021460680075416,0,0,0.072846751023056,0,0,0,0.164538689661809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112097114133016,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.121810539798943,0.267689413019079,0,0,0,0.147292755182414,0,0,0,0,0,0.219012206350112,-0.194524263171815,0,0,0,0,0,0.0512966955299258,0,0,0,0,0.0527692848182868,0,1.0842021724855e-19,0,0,0,0,6.93889390390723e-18,0.172550320462834,0,0,0.0200211498312354,0,0,0,0,0.183812897409319,0,0,0,-0.0208219966958706
X601988.CH.EQUITY,0.257937365377346,0,0,0,0.356755204508479,0,0,0.0656534449680398,-0.0186965140730055,0,0,0.0307221703398161,-0.118799726087911,0,0.00486348676009368,0,0,0,0.162510586764577,0,0,0,0,0,0,0,0,0,0,0,0,-0.175055707932245,0,0.0772067131133077,0,0,0,0,-0.0978707636733368,0.097591226213344,0,0,0,0,0,0,0,0,0,0.133721436011073,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137419069694782,0,0,0,0.216325599688379,0,0.0299788433207683,0,0,0.0369018311436501,0,0.0840045090031361,0,0,0,-0.0289083215743595,0,0,0,0.0834917536652623,0.309962323163768,0.00450876176914131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324726467810425
X5.HK.EQUITY,0,0.170264519129951,0,0.0816816369756682,0,0,0,0,0,-0.0774686709675584,0.0696954309459804,0.0735209502047854,0,0,0,0,0,0,0,0,0,0,0,0.242881092898128,0,0,0.149455806806467,0,0,0,0,0,0,0,0,0,0,0,0.232339533526216,0,0,0,0,0,0.113479999898652,0,0,0,0,0,0,-0.0515852691869233
X388.HK.EQUITY,0,0,0,0,0,0.0360231710009961,0,0,0,0,0.117370591121027,0,0,0,0.0629151293376687,0,0.0631782154594036,0,0,0,0,0,0,-0.00630779594255532,0,0,0,0,0,0,0,-0.142796332156247,0,-0.291652060344642,0.270530766582166,-0.112635661413958,0,0.0610202698443687,0,0,0,0,0.0728055124740615,0,0.183909919332562,0,0.0135079311954726,0,0,0,0,-0.421831141623752
