,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.238238386555454,0,0.202891656726189,0,0,0,0,0,0,0,0.153965562513448,0.166963548029905,0,0,0,0,0.101803304953518,-0.117981130590995,0,0,0,0,0,0,0,-0.15118724942142,0,0,0,0,0,0,0,0,0,0.0295436872048516,0,0,0.0421803518768546,0,0,0,0,0,0,0,0.0841414574077249,0,0,0,0
X601318.CH.EQUITY,0,0,-0.0539824280269007,0,0,0.0645158249269815,0,0,0.228030975504506,0,0,0,0.138479209850016,0,0,0,0.217900877138888,0,0,0,0,0,0,-0.0117627809048277,-0.00881358544018686,0,-0.10763226971109,0,0,0,-0.154786987712724,0,0,0,0.230289107296801,0,0,0,0,0.140153177595268,0.2801925566485,-0.249629319277033,0,0.250875679143731,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.659590103533547,0,0,0,0,0,0,0,0,0,0.0833519895614029,-3.46944695195361e-18,0.0332822549607814,0,0,0,0,0,0,0,0,0,0,0,0.00167064104441549,0,0,0,0,0,0.0561477291747854,0,0,0.24140309718208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.292749864279054,0,0.0903870635021066,0,0,0.401066986497296,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.02632690313301,0.121781865046096,0,0,0,-0.0481213477825032,0,0,0,0,-0.0445121973270919,0,0,0,0,0,0,0,-0.0460660946295748,0,0,0,0,0,0,0.141947704903119,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.209989186997638,0,0.24276915299068,0,0,0,-0.0531637702125678,0,0,0,0,0.196492712554271,0,0,0,0,0,0,0,0.489124779715224,0,0,0,0,0,0,0,0,0,0.308397222928225,0,0.0388393696488201,0,0,0,0,0,0,0,0,0.0476162040855451,0,0,0,0,0,0.212380292193658,0,-0.0736222843478992,0,-0.078335825324786
X601988.CH.EQUITY,0.184997713592331,0.0381133287178697,0.209925747984159,0,0,0,0,0,0.143286487456323,0,-8.67361737988404e-19,0.0170843646834942,0,-0.2024831873477,0,0,0,0,0,0,0.0785797782518659,0,0.154358040486043,0,0,0,0,0,0,0,0,0,0,0.0526782478048235,0,0,0.0295650131099474,0,0,0.19487639626902,0,0,0,0.0829089125301503,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.164427448039286,0,0,0.0317934718437223,0,0.127542313377933,0,0.372952537624422,0,0.0321998777565116,0,0,0,0,0,0,0,0,0,0,0,0,0.0847507584673774,0,0.110220071820027,0.0238987462332066,0,0.0527865992277048,0.00918611460340594,-0.0212010282350668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.13528131606666,0,0,0,0.120734896787627,0,0,-0.0793478767894317,0,0,0,0.231236009327086,0,0,0.0624408900782514,0,0,0.0307385296721938,0,0.0316535457285256,0,0.0585821447192391,0,0,0,0,0.0187226925763689,0.250634786740941,0,0.00377179150942028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.237662621884676,0.139131024747957,0,0,0,0.00570638481901338,0,0,0,0,0,0,0,0,0,0,0.0478936065002765,0,0,0,-0.123487903501859,0,0,0,0,0,0,0.156443714889088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0925575293328285,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0.240012274414465,-0.537529015969889,0,0,0,0,0,-0.0523721984351864,0,0,0,0,0.718532485246743,0,0,0,0,0.0935284869687481,0,0,0,0,0,0,0,0,0,0,0,-0.586982061096287,0,0.127070300975443,-1.73472347597681e-18,0,0,-3.46944695195361e-18,0.392979656752999,-0.180218922405591,-0.00560972823624779,0,0,0
