,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X601066.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.172060051910012,0,0.199224424857879,0,0,0,0,0,0,0,0,0,0,0.044694417619213,0,0,-0.191363304145912,0,0,0,0,0,-0.292162642880128,0,0.0486829945630146,0,0,0.839090304277723,-0.0998355987500128,-0.156473775940297,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.00127750289684267,0,0.21203978659221,0.0166030673749639,0,0,0,0,0.0628711781967742,0,0,0,0,0,0,0.0189531740658785,0,0,0,0.0279017472375037,0,0,0.078908439985269,0.0224639702312629,0,0,0,0,0,0.279069136490736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.129620868346399,0,0,0,0,0,0,0,0,0.159420919109634,0,0,0,0,0,0,0,0.152498077129227,0,0,0,0,0,0.00813738010920851,0,0,0,0,0,0.0951777679576266,0,0,0,-0.285431632192141,-0.247008521065888,0,0,0.523436744453028,0.189010621671023,0,0,0,0.191367700489304,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.522207264064563,0.146336443192733,0.0308134773231306,0.604097451598265,0,0,0,0,0.473884127200376,-0.0729449547550975,0,0,0,0,0,0,0,-0.408073692367432,0,0,0,0,0,0,0,-0.658971094038363,0,0,0,0,-0.199901409597173,0,0,0,0.330334121111471,0,0,0,0,0.314711806565792,0,0,0,-0.223217113164246
X5.HK.EQUITY,-0.0778133561494079,-0.0239159019770413,0,0,0,0,0,0,0,0,0,0,0,0,0.464353406383574,0,0,-6.93889390390723e-18,0.449901747860986,0,0,0,0,0.0662344664749111,0.0122419118915564,0,0,0,-0.130458761087371,0,-0.138668674734797,0,0,0,0,0.129661611339421,0,0,0,0,-0.101757366410455,0,0,0.182199418551221,0,0,0,0,-0.130224513988716,0,0
X601988.CH.EQUITY,-0.367776163540852,0,0,-0.00476001596608986,0.337055101480132,0,0,0,0,0,0,-0.0529169309250292,0,0,0,0,0,0.167607244061854,0,0,0.792782318605068,0,0,0,0,0,0,0,0,-0.545291355746536,0,0,0,0,0,0,0,0,0,-0.00084293556463165,0.0424871364838195,0,0.147366547947961,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,-0.151462920892662,0.552485660552648,-0.0367503545579442,0,0,0,0,-0.0044564404202488,-0.00731322347730551,0.339838159092128,0,0.377027369582989,0,0,0,0,1.73472347597681e-18,0,0,0,-0.145253813312813,-0.173490736668626,0,0,0.221167080812193,0,0,0.0749866626414578,0,0,0.105986204107449,0,0,-0.279593844264565,0,0,0,0,0,0,0,0.21585485150798,0,0.047467833028281,0,-0.135970748248923,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.110794287229846,0.0113994347410553,0,0,0.133866618352121,0,0,-0.0787678334915141,0,0,0.0291287571350371,0.140027644401821,0,0,0.0598668938807922,0,0,0,0,0,0,0.15460330168687,0,0,0,0,0,0.143375221410172,0,0,0,0,0,0,0,0,0,0,0.0229596372886,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.138320497571469,0.06222897795402,0.120152686082113,0,0,0,0,0,0,0,0,0.361699185078173,0,0,0,0,0,0,0,0.0281021724614841,0.0859812818371898,0,0,0,0,0,0,0,0.0241774299511358,-0.0476787503195717,0,0,0,0,0.122762816440172,0.193327319512846,0,0,0,0,0,0.0747291135880599,0.0563284607522506,0,-0.224759887910089,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0.567964797501193,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.189446506950061,0.127150698183837,0.0116713275421242,0,0,0,0,0,0,0,0,0,0,0,-0.0325641305617163,-0.070802032714745,0,0,0,0,0,0.040856316244499,0,0,0,0,0
