,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X300059.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X601998.CH.EQUITY,X600999.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601155.CH.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0.227920645122302,0,0,0,0.356604933555349,0,0.00489852677385904,0,0.0153843337026692,0,0,0,0,0,0,0,0,0,0,0,0,0.260276273052857,0.0270619928887848,0,0,0,0,0,0,0.0886007275099267,0,0.0710560717615405,0,0,0,0,0,0,0,0,0,0,0,0,-0.100457828558042,0,0.0231245440218162,0,0
X601318.CH.EQUITY,0,0,0,0.0791728745680498,0,0,0,0,0.176638947082163,0,0.00527189161946751,0,0.0880368650393753,0.117944643341155,0,0,0,0,0,0.309209222933181,0,0.0607117163024391,0,0,0,0.114561626385394,0,0,0,0,0,0.0504129023706733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0661233313042813,0,0
X600036.CH.EQUITY,-0.0021526402090822,0,0,0,0,0.198201144464466,0,0,0,0,0,-0.0362624935935418,0.107794670762703,0,0,0,0.146797391214812,0,0.0594455643098908,0,0,0,0,0,0,0,0.453333901613347,0,0.0350554089376857,0,0,0,0,0,0,0,0,0,-0.128477822190853,0,0,0,-0.0198162033614403,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.514044894569784,0.0974062817539837,0,0,0,0,0,0,0.134953046649113,0,0.165167981342831,0,0,0,0,0,0.0100722538122672,0.117347944212663,0.0601343550857251,0,0,0,0,0,0,0,0,0,0.186333009478736,0,0,0,0.047127032494863,0,0,0,0,0,0.064477664137135,-0.0901476976874207,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0.08052200623672,0,0,0,0,0,0.504713714408447,0,-0.0556646220287031,0,0,0,0,0,0,0.0215545892237525,0,0.0581241781834238,0,0,0,0.041996137653344,0,0.191735239825474,0,0,0,0.0710013359309433,0,0,0.0472678118180752,0.111982201649959,0,0,-0.0832569153065052,0,0,0,0,0,0,0,0,0,0,0,0.0323107963625435,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,-0.0825614846174552,0,0,-0.0512851558143243,0,0.184430394042005,0,0,0,0,0.0706823840918858,0,0,0,0,0,0,0,0.125128057922884,0,0,0,0,0,0,0,0,0,0.0953896530911159,0,0.0179812367149492,0,0,0,5.79454810439533e-05,0.162165149398316,0.156075671472856,0,0.0924073223815892,0,0,0,0,0.293419607767816,0,0,-0.117061285514393,0
X601628.CH.EQUITY,0,0,-0.0542822573834753,0,0,0,0,0,0,0.23629350033472,0,0,0,0,0.0877095274456136,0,-0.0115529668853454,0,0,0,-0.0646515522255266,0,0.15762857453796,-0.0579080039923328,0,0,0,0,0,-0.0260942837324442,-0.00544883558130833,0,0,0.017981350896386,0,0,0,0.357641759485595,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0359636318232113
X601988.CH.EQUITY,0.171728725609127,0,0,0,0.422849726383927,0,0,0,-0.0399405926059028,0,0,0.0751693786923806,-0.0883715757475683,0,8.67361737988404e-19,0,0,0.107363610480889,0,0.0362862239037437,0,0,0,0,0.0151365154608225,0,0,0,0,0,0,0,-0.118665804040463,0,0,2.16840434497101e-19,0,0,0,0.13498153448473,0,0,0,0,-0.000400762065505395,0.163549827543848,0,0,0,0,0,0
X5.HK.EQUITY,0,0.260441565540741,0,0.0526063206313777,0,0,0,0,0,-0.0353698937308688,0.0270558884705223,0.065717667698892,0,0,0,0,0,0,0,0,0,0,0.292404073218376,0,0,0,0,0.0978241306576122,0,0.013872717235452,0,0,0,0,0,0,0,0,0.205123486158621,0,0,0,0,0,0,0,0.0998415848801636,0,0,0,0,-0.0556727004404988
X388.HK.EQUITY,0,0,-0.105223604062043,0,0,0.0395697087592343,-0.132384131937066,0,-0.207981861262174,0,0,0,0,0,0,0,0,0,0,0,0,0.141050834585445,0,0,0.0363597582310232,0,0,0,0,0,0,0,-0.162950108894677,0,0,0,0,0.216208324557118,0,0,0,0,0,0.24477004984993,0,0.0289189998637005,0,0.0730789663064732,0,0,0.0879151290236387,0
