,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0,0.143138709593889,0,0.0571843460519988,0,0,-0.0181445159925326,-6.93889390390723e-18,0,0,0,0,0.166868388919157,0,0,0,0,0,0.037844865163717,0,0,0,0,0,0,0,0,0,0,0,0.0834283675273189,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19247671856842,0,0,-0.0912263929989264,0
X601318.CH.EQUITY,0,0,0,0.00665443155858388,0,0.0158161757542092,0,0.109432765401361,0,0,0.103602682267335,0,0,0,0,0,0,0,0,0.369445233687135,0,0,0,0,0,0.143064483068791,0,-0.0144240912045358,0,0,0,0.0693805513423823,0,0,0,0,0,0.151911461513059,0,0,0,0,0,0.125653458419138,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0,0.0428082491653258,0,0.416067592397742,0,0,0,0,0,-0.14906710789783,0,0.00383306228604871,0,0,0,0,0,0.0313205031851219,0,0.609378206506168,-0.027313305744518,0,-0.0208239431651583,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0380759231190122,0,0,0,0,0,0,0,0,0,0,0,-0.0779609983585896
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.126477998411126,0,0,0,0,0,-0.0702874279481596,0,0.300119469006232,0,0,0,0,0,0.0630658948885664,0,-0.183010941063053,0,0,0.0152441580413216,0,0,0.0510715789826089,0,0.302577140227071,0.381166929455545,0,0,0.0380437188517863,-0.00714627891284322,0,0,0,0,0,0,0,0.0944276626269901,0,0,0,-0.0492993149205354,0
X601288.CH.EQUITY,0.102999702522938,0,0.111634578442988,0,0,0,0.0771729593026211,-0.0629501041168604,0,0,0,0,0,0,0,0.169101935261101,0,0.104899094252077,0,0,0,0,0.226242539675414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0764685770553542,0,0.0737483686356245,0,0,0,0,-0.0790899599821674,0,0,0
X600036.CH.EQUITY,0,0.169558066766611,0,0.0739051264853411,0,0,0.135505594821525,0.054077566699993,0,0,0,0,0,0.198136942481988,0,0,0,0,0,0,0,0,0,0,0.369197429275223,0,0,0.0732566449942525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250323220993427,0,0,0,0,-0.0528849359182561
X601988.CH.EQUITY,0.181207531139106,0.141189550402998,0.0519785722105289,0,0,0.31614528196672,0,0,0,0,0,0,0,0,0,0.227059882067752,0,0,0,0,0.1778921306234,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0543107117795778,0,0,-0.0501338328462528,0,0,0,0,0,0,0,-0.15040832519188,0,0,0,0,0,0,0,0,0.0903425468541065
X1299.HK.EQUITY,0,0,0,0,-0.153493794416042,0.0546414184560838,0,0,0,0.358086868399439,0,0,0,0,0,0,0.109865627833417,0,0,0,-0.0592348934588595,0,0,0,0,0,0.35092767035753,0.138277945633635,0.0580017707740776,0,0,0,0,0,0,0,0,0.00691654271808689,0,0,0.0765119597229355,0.0208244011028814,0,0,-3.46944695195361e-18,0,0,0,-6.93889390390723e-18,0,0,0
X5.HK.EQUITY,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.0454089600858696,0,0,0,0,0,2.16840434497101e-19,0,0,0.0867675754645049,0,0,0,0,0.555910381717107,0.0222670025865542,0,0.124741761173659,0,0,0,0,0,0,0,0,0,0,0,0.188117892839371,-0.0252786807472223,0.14956529541445,0,0,0,0.115790710067685,0,0.140390039993173,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.151628763309693,0,0,0,0,0,0,0,0,0,0,0,0,0.33509752516875,-0.00866528471064373,0.124390884522985,0,0.0197421138146451,0,0,0.237609011019252,0,0,-0.0519424154526212,0.355730093862461,0,0,0,0,0,0.082979731234578,0,0,0,-0.437684084639494,0,0.130182337371834,0,0,0,0.201747356933672,-0.0126043430559481
X601658.CH.Equity,0.177300925978162,0.281175726112184,0,0,0,0,0,0.0643429646169022,0,0,0,0,0,0.154584629005825,0,0.105925715964493,0,0,0,0,0,0,0.0300801440906102,0,0,0,0,0.0541979907653236,0,0,0,0,0,0,0,0,0,0,0.0319657830283601,0,0,0,-0.122027042992303,0,0.101538320240769,0.0155494750927531,0,0,0.0717490930716562,0,0,0
X601166.CH.EQUITY,0,0,0.0389208965771271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0598916441282104,0,0,0,0,0,0.0779753226864592,0,0,0,0.00405319075265275,0,0.346235006756275,0,0,-1.73472347597681e-18,0,0.00997288069601074,0,0,0,0,0,0,0,0,0,0.246126242421166,0.188603363420604,0,0,0,0,0.0114238605235582,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0448040057262919,0,0,0,0,0,0,0.503462393485764,0,0.139552339508088,0.062220097940029,-0.0320211658465129,0,0,0.061315169527147,0,0,0,0,0,0,0,0,0,0,0.0822672214686311,0,0,0,0.176833339795331,0.0179810988110772,0.0457797621494899,-0.0852814704687543,0,0,0,0,-0.0209662415870812,0,0,0.127069385944382,0,0
