,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X000001.CH.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X300059.CH.EQUITY,X600000.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X002142.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X12.HK.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X601155.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0.313534696944481,0.148076424938946,0,0.314747934462211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110500971082206,0,0,0,0.0677623718051373,0.00411767570299616,0,-4.33680868994202e-19,0.0540881553188312,0.0421670355137173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0.0804416050171856,0,0,0,0,0.149972599672323,0,0,0.0703240712809137,0,0.275111042773995,0,0.123978523212057,0.118992896733238,0,0,0.182618545836296,0,0,0.0505467030968198,0,0,0,0,0,0,0,0,0.0495815147202998,0,0,0,0,0,0.0596086976559321,0,0,0,0,-0.0234198157009289,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.120731815765068,0,0,0,0,0,0.106463908608876,0,0,0,0,0,0,0,0,0,0,0,0,0.0491716301863377,0.34148480187131,0,0.130680283553099,0,0,0,0,0,0.0247870833451694,0,0,0,-0.130350409245119,0,0,0,0,0,-0.0384876131270155,0,0,0,0,0.0925906319780421,-0.00137654054358712,-0.0848482610464844,0
X601939.CH.EQUITY,0.606559083861967,0.0197648124475952,0,0,0,0,0,0,0.153410875823117,0,0.0155862697969438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171596044134446,0,-0.0127992345350511,0,0,0,0,0,0,0.0489215099583341,0.0899898111320997,0,0,0,0,0,0,0,0,0,0,0.233877384432137,-0.0531555913431152,0.0570995441771764,0
X601288.CH.EQUITY,0,0,0,0.107962391966722,0,0,0.45606267559119,0,0,0,0.0901669861278873,0,0,0,0,0,0,0.0897566906963337,0,0,0,0.0850257333985963,0,0,0.135789408466037,0,0,0,0,0,0,0,0.132635121491362,0,0,0,-0.0611848038172282,0,0,0,0,0,0.0589398049611799,0,0.0297397472892509,0,0,0,0,-0.0081984330930449,-0.00417792171101502,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.103468696702828,0.269288259033312,0,0,0,0,0.144245654217642,0,0,0,0,-0.16121424451385,0.244515559478825,0,0,0,0,0,0.0538205531995078,0,-0.0164328151795116,0,0,0,0.0630431578788564,-1.0842021724855e-19,0,0,0,0,0,0.170897078156275,0,0,0,0,0,0,0,0.155735898783886,0,0,0,-0.0173446048472635
X601988.CH.EQUITY,0.0299092471584943,0,0,0,0.537604838616612,0,0,0,0,0,0,-0.117554520792388,0,0,0,0,0,0,0.247562686999219,0,0,0,0,0,0.000546983981718957,0,0,0,0,0,0,0,-0.163957212868493,0,0,0.0302596643907828,0,0,0,0.0504786409089445,0,0,0,0,0,0.0498357149445511,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.165775005534439,0,0,0,0,0,0,0,0,0.215126073281784,0,0,0.143686518090151,0,0,0,0,0,0,0,-0.0229402207039501,0,-0.0162172578276985,-0.172214540286834,0,0.110196142722503,-1.73472347597681e-18,0,0,0.347323070902104,0,0,0,0,0,0,0,0,0.111567476583327,0,0,0,0
X5.HK.EQUITY,0,0.22201893808447,0,0.127525970961519,0,0,0,0,0,-0.058729019452117,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257916851057221,0,0,0.0963450580639142,0,0,0,0,0,0,0,0,0,0,0.167223289418697,0,0,0,0,0,0,0.142047020568811,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106684740197864,0,0,0.297678424865775,0,0,0,0,0,0,-0.00177902562633691,0,0,0,0,0,0,0,0,-0.209826564538661,-0.1883761024779,0,0,-0.135892072432466,0,0.0408823946496924,0,0,0,0,0.138038628000816,0.180986235446448,0,0.0463609743512602,0,0,0,0,-0.45598607427267
