,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0.0969699403738739,0.404148710394112,0.0602438634705578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139150119212266,0,0,0,0,-0.0418638477270756,0.0055302538706031,0,0.0410392394093374,0.0649706021338511,0,0,0,-0.0828685682053428,0
X601318.CH.EQUITY,0,0,0.0341945775295192,0.0291675896930539,0,0.0424910721867365,0,0,0.111880926410777,0,0,0,0.0547743470452608,0,0,0.0493614075046651,0,0.13084809433142,0,0.162854031719548,0,0.114701508071361,0,0,0,0,0,0,0,0,0.13508458552861,0,0,0,0,0,0,0.125082564287602,0,0,0,0,0,0,0,0,0,0,0,0.0485809015322703,0,0
X601939.CH.EQUITY,0,0,0,0,0.0944244081259969,0,-0.0301561824675628,0,0,0,0.0974172360254878,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.00806367306780569,0,0.61954680955294,0,0,0.15163629261552,0,0.0992757807240618,0.0183027916198303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.0920535966619184,0,0,0,0,0.206923392781926,0.0983927115237617,0,0,0,0,0.158453770269985,0,0.04897031541787,0,0,0,0,0,0,0,0.259597562020093,0.217450092292824,0,0,0.0307281538428874,0,0,0.0455327036676313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.138868317329209,0,0,0.0737231205085819,0,0.395771956567316,0,0,0,8.67361737988404e-19,0,0,0,0.0632787259704572,0,0,0,0,0,0,0,0,0,0,0,0,0.15168251133426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250060691743188,0,0,0,-0.071697026125019
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.161973904953232,0,0,0,0.0382777971841544,0,0,0.164260736738587,0,-0.131410011425024,0,0,0,0,0,0,0,0,0,0.628159315944343,0,0,0,0,0,0,0,0,0,0.0789510415527858,0,0,0,0,0,0,0,-0.0191915196970749
X1299.HK.EQUITY,0,0,-0.129852178526208,0,0,0,0,0,0,0,0,0.127358294790938,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0.0852296084947809,0,0,0,0.128426696889123,0,0.0392760331200694,0,0,0,0,0,0,0.168388537573633,0,0.0462046589217777,0.278491144875335,0.0912281342125216,0.157469096749427,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.158679194267746,0.760897581292679,0,0,0,0,0,0,0,0.0131263102103969,0,0,0,0,0,0,0,0.0904014297610987,0,0,0.15366915939375,0,0,0,0,0,0,0.101352180865823,-0.132495218280428,0.0290587755235666,0,-0.00684659211541795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.00938177585449319,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13136013446114,0,0,0,0,0.0846568463543038,0,0.176235909781363,0.0153643447867707,0,0,0,0,0,0,0,0,0,0,0,0.337388952214422,0,0,0.162197497866444,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0469436178388061,0.0604888556122216,0,0,0,0,0,0,0.0588771625178608,0,0.142480222034345,0,0.0844901474781772,0,0,0,0,0,0,0,0,0.170181522676241,0,0,0,0,0.385422469578268,0,0,0,0,0.0286604524660429,0,0,0,0,0,0,0,0,0,0,0,-0.0045772767605605,0,0,0,0,0,0
