,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,2.77555756156289e-17,0,0.347794656522382,0.082176477066759,0,0,0,0.128455200302306,0,0,0,0,0,0,0.263240406326199,0,0,0,-0.0310708650694239,0,0,0,0,0.0367097240813974,0,0,0,0.0763864423333655,0,0,0,0,0,0,0,0.0132171582219509,0,0,0,0,0,0,0,0,0,0,0.0200003026589346,0.0358282820047344,0,0,0
X601939.CH.EQUITY,0.0414952116046854,0,0,0.054612210542958,0,0,0,0,0,0,0,0.0473943225454579,0,0.193017976389149,0,0.405977718337223,0,0,0,0,0,0,0,0,0,0,0,0,0.000819139138463779,0,0,0,0,0.10688622329242,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.136899934055704,0,0,0,0,0
X601318.CH.EQUITY,0.0486136538135002,0,0,0,0,0,0.164205039749672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120749396216597,0,0,0,0,0,0,0,0,0.131921166047403,0,0.076147991578191,0.0272632991382138,0,0,0,0,0.119788971942488,0.033948696188245,0.259302155934028,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.376365434477787,0,0,0,0.402356786657505,0,0,0,0,0,0.0636222327678943,0,0,0,0,0.00352242102765839,0.0712572905083111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359961243593346,0,0,0,0,0,0,0,0,0,0,0,0.000159546172582358,0,0,0,0,0,0,0.0232641241782975,0,0
X601988.CH.EQUITY,0,0,0,0.2267529287353,0,0,0,0,0,0,0.0919261208603648,0,0,0.187755180089381,0,0,0,0,0,0,0.104222301187486,0,0,0,0,0.0232104275037123,0,0,0,0.0954640614710342,0,0,0,0,0.108275833192022,0,0,0.0936662135235862,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,-0.131312635347496,0,0,0,0,0,0,0,0,0.270794198684309,0,0,0,0,0,0,0.296792569365126,0,0,0,0,0.0664174865550967,0.708841273831612,-0.370673790836613,0,0,0,0,0.136754523378774,0,0,0,0,-0.0552349558528109,0,0.019533686604582,0,0,0,0.431634681246329,0,0,0,0,0,0,-0.185952573874235,0,-0.198257819987831
X600036.CH.EQUITY,0.133663682355313,0,0.0815823072193101,0,0,0,0,0.0289210684031454,0,0,0,0.0815634749375826,0,-1.38777878078145e-17,0,0.0724723454321033,0,0,0,0,0,0.18892251702439,0,0,0.0159428664848916,0,0,0,0,0,0.0612343599782343,0,0,0,0,0.170239568763099,0,0,0,0,0,0,0,0,0,0,0.00581178441039481,0,0,0.0214533672775042,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.145669042623171,0.17414869264418,0,0.00297847620734479,0,0,0,0,0,0,0,0.279477576937003,0,0,0.26662911367761,0,0,0.217149658722041,0,0,0,0,0,0,0.143491494481221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0811135163652267,0,0,0,0,0,0,0.0187969989113246,0,0,0,0.260316029522922,0,0,0,0,0,0,0,0,0.24809211654812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0520554082819873,0,0,0.0383836684600007,0,0,0.0940128589824149,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.0678253525450005,0,0,0,0,0,0.0825316210955121,0,0,0,-0.132053677977593,0,0,0,0,0,0,0,0,0,0,0,0.102806667211423,0,0,0,0,0.135380104370156,0,-0.347356236121646,0,0,-0.0805463807530226,0,0.236018635600638,-0.213352427953064,-0.111322969659662,0,0,0,1.33170253879862,0,0,0,0,0
